Périmètre,Nature,Date,Heures,Consommation,Thermique,Nucléaire,Eolien,Solaire,Hydraulique,Pompage,Bioénergies,Stockage batterie,Déstockage batterie,Eolien terrestre,Eolien offshore,Ech. physiques,Flux physiques d'Auvergne-Rhône-Alpes vers Bourgogne-Franche-Comté,Flux physiques de Bourgogne-Franche-Comté vers Bourgogne-Franche-Comté,Flux physiques de Bretagne vers Bourgogne-Franche-Comté,Flux physiques de Centre-Val de Loire vers Bourgogne-Franche-Comté,Flux physiques de Grand-Est vers Bourgogne-Franche-Comté,Flux physiques de Hauts-de-France vers Bourgogne-Franche-Comté,Flux physiques d'Ile-de-France vers Bourgogne-Franche-Comté,Flux physiques de Normandie vers Bourgogne-Franche-Comté,Flux physiques de Nouvelle-Aquitaine vers Bourgogne-Franche-Comté,Flux physiques d'Occitanie vers Bourgogne-Franche-Comté,Flux physiques de Pays-de-la-Loire vers Bourgogne-Franche-Comté,Flux physiques de PACA vers Bourgogne-Franche-Comté,Flux physiques de Bourgogne-Franche-Comté vers Auvergne-Rhône-Alpes,Flux physiques de Bourgogne-Franche-Comté vers Bourgogne-Franche-Comté.1,Flux physiques de Bourgogne-Franche-Comté vers Bretagne,Flux physiques de Bourgogne-Franche-Comté vers Centre-Val de Loire,Flux physiques de Bourgogne-Franche-Comté vers Grand-Est,Flux physiques de Bourgogne-Franche-Comté vers Hauts-de-France,Flux physiques de Bourgogne-Franche-Comté vers Ile-de-France,Flux physiques de Bourgogne-Franche-Comté vers Normandie,Flux physiques de Bourgogne-Franche-Comté vers Nouvelle-Aquitaine,Flux physiques de Bourgogne-Franche-Comté vers Occitanie,Flux physiques de Bourgogne-Franche-Comté vers Pays-de-la-Loire,Flux physiques de Bourgogne-Franche-Comté vers PACA,Flux physiques Allemagne vers Bourgogne-Franche-Comté,Flux physiques Belgique vers Bourgogne-Franche-Comté,Flux physiques Espagne vers Bourgogne-Franche-Comté,Flux physiques Italie vers Bourgogne-Franche-Comté,Flux physiques Luxembourg vers Bourgogne-Franche-Comté,Flux physiques Royaume-Uni vers Bourgogne-Franche-Comté,Flux physiques Suisse vers Bourgogne-Franche-Comté,Flux physiques de Bourgogne-Franche-Comté vers Allemagne,Flux physiques de Bourgogne-Franche-Comté vers Belgique,Flux physiques de Bourgogne-Franche-Comté vers Espagne,Flux physiques de Bourgogne-Franche-Comté vers Italie,Flux physiques de Bourgogne-Franche-Comté vers Luxembourg,Flux physiques de Bourgogne-Franche-Comté vers Royaume-Uni,Flux physiques de Bourgogne-Franche-Comté vers Suisse,TCO Thermique (%),TCH Thermique (%),TCO Nucléaire (%),TCH Nucléaire (%),TCO Eolien (%),TCH Eolien (%),TCO Solaire (%),TCH Solaire (%),TCO Hydraulique (%),TCH Hydraulique (%),TCO Bioénergies (%),TCH Bioénergies (%),Unnamed: 67
Bourgogne-Franche-Comté,Données définitives,2022-03-01,19:00,3203.0,158.0,0.0,65.0,0.0,363.0,0.0,53.0,0.0,0.0,0.0,0.0,2565.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,136.0,-,-,144.0,1060.0,-,113.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,1.0,4.93,40.41,0.0,ND,2.03,6.43,0.0,0.0,11.33,69.41,1.65,54.64,
Bourgogne-Franche-Comté,Données définitives,2022-03-01,19:15,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2022-03-01,19:30,3179.0,158.0,0.0,85.0,0.0,365.0,0.0,54.0,0.0,0.0,0.0,0.0,2518.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,133.0,-,-,127.0,675.0,-,70.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,1.0,4.97,40.41,0.0,ND,2.67,8.41,0.0,0.0,11.48,69.79,1.7,55.67,
Bourgogne-Franche-Comté,Données définitives,2022-03-01,19:45,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2022-03-01,20:00,3040.0,159.0,0.0,88.0,0.0,357.0,0.0,53.0,0.0,0.0,0.0,0.0,2383.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,193.0,-,-,118.0,384.0,-,24.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,1.0,5.23,40.66,0.0,ND,2.89,8.7,0.0,0.0,11.74,68.26,1.74,54.64,
Bourgogne-Franche-Comté,Données définitives,2022-03-01,20:15,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2022-03-01,20:30,2967.0,159.0,0.0,91.0,0.0,279.0,0.0,54.0,0.0,0.0,0.0,0.0,2385.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,222.0,-,-,98.0,30.0,-,0.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,1.0,5.36,40.66,0.0,ND,3.07,9.0,0.0,0.0,9.4,53.35,1.82,55.67,
Bourgogne-Franche-Comté,Données définitives,2022-03-01,20:45,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2022-03-01,21:00,2889.0,160.0,0.0,113.0,0.0,128.0,0.0,55.0,0.0,0.0,0.0,0.0,2433.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,224.0,-,-,94.0,117.0,-,0.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,1.0,5.54,40.92,0.0,ND,3.91,11.18,0.0,0.0,4.43,24.47,1.9,56.7,
Bourgogne-Franche-Comté,Données définitives,2022-03-01,21:15,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2022-03-01,21:30,2937.0,160.0,0.0,120.0,0.0,96.0,0.0,54.0,0.0,0.0,0.0,0.0,2508.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,641.0,-,-,68.0,74.0,-,0.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,1.0,5.45,40.92,0.0,ND,4.09,11.87,0.0,0.0,3.27,18.36,1.84,55.67,
Bourgogne-Franche-Comté,Données définitives,2022-03-01,21:45,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2022-03-01,22:00,2839.0,160.0,0.0,132.0,0.0,95.0,0.0,54.0,0.0,0.0,0.0,0.0,2399.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,867.0,-,-,67.0,57.0,-,0.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,1.0,5.64,40.92,0.0,ND,4.65,13.06,0.0,0.0,3.35,18.16,1.9,55.67,
Bourgogne-Franche-Comté,Données définitives,2022-03-01,22:15,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2022-03-01,22:30,2790.0,160.0,0.0,132.0,0.0,83.0,0.0,54.0,0.0,0.0,0.0,0.0,2362.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,954.0,-,-,68.0,51.0,-,0.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,1.0,5.73,40.92,0.0,ND,4.73,13.06,0.0,0.0,2.97,15.87,1.94,55.67,
Bourgogne-Franche-Comté,Données définitives,2022-03-01,22:45,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2022-03-01,23:00,2821.0,160.0,0.0,155.0,0.0,82.0,0.0,55.0,0.0,0.0,0.0,0.0,2369.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,934.0,-,-,72.0,43.0,-,0.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,1.0,5.67,40.92,0.0,ND,5.49,15.33,0.0,0.0,2.91,15.68,1.95,56.7,
Bourgogne-Franche-Comté,Données définitives,2022-03-01,23:15,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2022-03-01,23:30,2736.0,161.0,0.0,197.0,0.0,78.0,0.0,55.0,0.0,0.0,0.0,0.0,2246.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,1210.0,-,-,69.0,44.0,-,0.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,1.0,5.88,41.18,0.0,ND,7.2,19.49,0.0,0.0,2.85,14.91,2.01,56.7,
Bourgogne-Franche-Comté,Données définitives,2022-03-01,23:45,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2022-03-02,00:00,2702.0,161.0,0.0,199.0,0.0,77.0,0.0,53.0,0.0,0.0,0.0,0.0,2212.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,1153.0,-,-,72.0,45.0,-,0.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,1.0,5.96,41.18,0.0,ND,7.36,19.68,0.0,0.0,2.85,14.72,1.96,54.64,
Bourgogne-Franche-Comté,Données définitives,2022-03-02,00:15,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2022-03-02,00:30,2663.0,161.0,0.0,181.0,0.0,78.0,0.0,54.0,0.0,0.0,0.0,0.0,2189.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,1141.0,-,-,69.0,56.0,-,0.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,54.0,6.05,41.18,0.0,ND,6.8,17.9,0.0,0.0,2.93,14.91,2.03,55.67,
Bourgogne-Franche-Comté,Données définitives,2022-03-02,00:45,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2022-03-02,01:00,2617.0,161.0,0.0,199.0,0.0,80.0,0.0,54.0,0.0,0.0,0.0,0.0,2123.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,1232.0,-,-,67.0,53.0,-,0.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,76.0,6.15,41.18,0.0,ND,7.6,19.68,0.0,0.0,3.06,15.3,2.06,55.67,
Bourgogne-Franche-Comté,Données définitives,2022-03-02,01:15,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2022-03-02,01:30,2671.0,161.0,0.0,192.0,0.0,89.0,0.0,54.0,0.0,0.0,0.0,0.0,2174.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,1166.0,-,-,66.0,72.0,-,0.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,113.0,6.03,41.18,0.0,ND,7.19,18.99,0.0,0.0,3.33,17.02,2.02,55.67,
Bourgogne-Franche-Comté,Données définitives,2022-03-02,01:45,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2022-03-02,02:00,2717.0,161.0,0.0,192.0,0.0,126.0,0.0,54.0,0.0,0.0,0.0,0.0,2185.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,1221.0,-,-,66.0,77.0,-,0.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,112.0,5.93,41.18,0.0,ND,7.07,18.99,0.0,0.0,4.64,24.09,1.99,55.67,
Bourgogne-Franche-Comté,Données définitives,2022-03-02,02:15,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2022-03-02,02:30,2730.0,161.0,0.0,186.0,0.0,79.0,0.0,54.0,0.0,0.0,0.0,0.0,2250.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,1272.0,-,-,67.0,67.0,-,0.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,122.0,5.9,41.18,0.0,ND,6.81,18.4,0.0,0.0,2.89,15.11,1.98,55.67,
Bourgogne-Franche-Comté,Données définitives,2022-03-02,02:45,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2022-03-02,03:00,2680.0,161.0,0.0,180.0,0.0,79.0,0.0,57.0,0.0,0.0,0.0,0.0,2203.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,1458.0,-,-,63.0,75.0,-,0.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,113.0,6.01,41.18,0.0,ND,6.72,17.8,0.0,0.0,2.95,15.11,2.13,58.76,
Bourgogne-Franche-Comté,Données définitives,2022-03-02,03:15,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2022-03-02,03:30,2712.0,161.0,0.0,178.0,0.0,80.0,-1.0,56.0,0.0,0.0,0.0,0.0,2238.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,1563.0,-,-,64.0,74.0,-,0.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,157.0,5.94,41.18,0.0,ND,6.56,17.61,0.0,0.0,2.95,15.3,2.06,57.73,
Bourgogne-Franche-Comté,Données définitives,2022-03-02,03:45,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2022-03-02,04:00,2654.0,161.0,0.0,169.0,0.0,79.0,-66.0,57.0,0.0,0.0,0.0,0.0,2255.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,1621.0,-,-,63.0,72.0,-,0.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,158.0,6.07,41.18,0.0,ND,6.37,16.72,0.0,0.0,2.98,15.11,2.15,58.76,
Bourgogne-Franche-Comté,Données définitives,2022-03-02,04:15,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2022-03-02,04:30,2644.0,161.0,0.0,160.0,0.0,79.0,-65.0,56.0,0.0,0.0,0.0,0.0,2253.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,1669.0,-,-,64.0,71.0,-,0.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,164.0,6.09,41.18,0.0,ND,6.05,15.83,0.0,0.0,2.99,15.11,2.12,57.73,
Bourgogne-Franche-Comté,Données définitives,2022-03-02,04:45,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2022-03-02,05:00,2666.0,161.0,0.0,149.0,0.0,79.0,0.0,56.0,0.0,0.0,0.0,0.0,2221.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,1640.0,-,-,62.0,74.0,-,0.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,154.0,6.04,41.18,0.0,ND,5.59,14.74,0.0,0.0,2.96,15.11,2.1,57.73,
Bourgogne-Franche-Comté,Données définitives,2022-03-02,05:15,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2022-03-02,05:30,2797.0,160.0,0.0,147.0,0.0,88.0,0.0,56.0,0.0,0.0,0.0,0.0,2346.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,1631.0,-,-,65.0,73.0,-,0.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,102.0,5.72,40.92,0.0,ND,5.26,14.54,0.0,0.0,3.15,16.83,2.0,57.73,
Bourgogne-Franche-Comté,Données définitives,2022-03-02,05:45,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2022-03-02,06:00,2858.0,160.0,0.0,141.0,0.0,87.0,0.0,51.0,0.0,0.0,0.0,0.0,2420.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,1507.0,-,-,65.0,3.0,-,0.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,86.0,5.6,40.92,0.0,ND,4.93,13.95,0.0,0.0,3.04,16.63,1.78,52.58,
Bourgogne-Franche-Comté,Données définitives,2022-03-02,06:15,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2022-03-02,06:30,3005.0,159.0,0.0,138.0,0.0,146.0,0.0,50.0,0.0,0.0,0.0,0.0,2513.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,1188.0,-,-,69.0,3.0,-,0.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,1.0,5.29,40.66,0.0,ND,4.59,13.65,0.0,0.0,4.86,27.92,1.66,51.55,
Bourgogne-Franche-Comté,Données définitives,2022-03-02,06:45,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2022-03-02,07:00,3149.0,160.0,0.0,138.0,0.0,179.0,0.0,49.0,0.0,0.0,0.0,0.0,2624.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,957.0,-,-,70.0,3.0,-,0.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,1.0,5.08,40.92,0.0,ND,4.38,13.65,0.0,0.0,5.68,34.23,1.56,50.52,
Bourgogne-Franche-Comté,Données définitives,2022-03-02,07:15,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2022-03-02,07:30,3210.0,159.0,0.0,148.0,1.0,330.0,0.0,49.0,0.0,0.0,0.0,0.0,2523.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,735.0,-,-,77.0,3.0,-,0.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,1.0,4.95,40.66,0.0,ND,4.61,14.64,0.03,0.2,10.28,63.1,1.53,50.52,
Bourgogne-Franche-Comté,Données définitives,2022-03-02,07:45,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2022-03-02,08:00,3282.0,160.0,0.0,175.0,21.0,335.0,0.0,48.0,0.0,0.0,0.0,0.0,2544.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,624.0,-,-,84.0,4.0,-,0.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,1.0,4.88,40.92,0.0,ND,5.33,17.31,0.64,4.28,10.21,64.05,1.46,49.48,
Bourgogne-Franche-Comté,Données définitives,2022-03-02,08:15,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2022-03-02,08:30,3297.0,161.0,0.0,158.0,57.0,330.0,0.0,54.0,0.0,0.0,0.0,0.0,2539.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,449.0,-,-,100.0,8.0,-,0.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,1.0,4.88,41.18,0.0,ND,4.79,15.63,1.73,11.61,10.01,63.1,1.64,55.67,
Bourgogne-Franche-Comté,Données définitives,2022-03-02,08:45,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2022-03-02,09:00,3271.0,161.0,0.0,137.0,84.0,359.0,0.0,54.0,0.0,0.0,0.0,0.0,2477.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,443.0,-,-,98.0,9.0,-,0.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,1.0,4.92,41.18,0.0,ND,4.19,13.55,2.57,17.11,10.98,68.64,1.65,55.67,
Bourgogne-Franche-Comté,Données définitives,2022-03-02,09:15,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2022-03-02,09:30,3242.0,160.0,0.0,135.0,121.0,364.0,0.0,52.0,0.0,0.0,0.0,0.0,2410.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,395.0,-,-,91.0,12.0,-,0.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,1.0,4.94,40.92,0.0,ND,4.16,13.35,3.73,24.64,11.23,69.6,1.6,53.61,
Bourgogne-Franche-Comté,Données définitives,2022-03-02,09:45,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2022-03-02,10:00,3196.0,159.0,0.0,119.0,147.0,288.0,0.0,52.0,0.0,0.0,0.0,0.0,2433.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,494.0,-,-,90.0,15.0,-,0.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,1.0,4.97,40.66,0.0,ND,3.72,11.77,4.6,29.94,9.01,55.07,1.63,53.61,
Bourgogne-Franche-Comté,Données définitives,2022-03-02,10:15,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2022-03-02,10:30,3189.0,158.0,0.0,111.0,168.0,289.0,0.0,52.0,0.0,0.0,0.0,0.0,2412.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,747.0,-,-,82.0,11.0,-,0.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,1.0,4.95,40.41,0.0,ND,3.48,10.98,5.27,34.22,9.06,55.26,1.63,53.61,
Bourgogne-Franche-Comté,Données définitives,2022-03-02,10:45,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2022-03-02,11:00,3133.0,158.0,0.0,89.0,176.0,141.0,0.0,51.0,0.0,0.0,0.0,0.0,2518.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,760.0,-,-,82.0,10.0,-,0.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,1.0,5.04,40.41,0.0,ND,2.84,8.8,5.62,35.85,4.5,26.96,1.63,52.58,
Bourgogne-Franche-Comté,Données définitives,2022-03-02,11:15,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2022-03-02,11:30,3106.0,157.0,0.0,56.0,193.0,96.0,0.0,52.0,0.0,0.0,0.0,0.0,2552.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,960.0,-,-,72.0,11.0,-,0.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,1.0,5.05,40.15,0.0,ND,1.8,5.54,6.21,39.31,3.09,18.36,1.67,53.61,
Bourgogne-Franche-Comté,Données définitives,2022-03-02,11:45,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2022-03-02,12:00,3129.0,156.0,0.0,34.0,202.0,94.0,0.0,53.0,0.0,0.0,0.0,0.0,2590.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,1035.0,-,-,67.0,13.0,-,0.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,1.0,4.99,39.9,0.0,ND,1.09,3.36,6.46,41.14,3.0,17.97,1.69,54.64,
Bourgogne-Franche-Comté,Données définitives,2022-03-02,12:15,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2022-03-02,12:30,3137.0,156.0,0.0,20.0,213.0,102.0,0.0,53.0,0.0,0.0,0.0,0.0,2594.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,1032.0,-,-,67.0,33.0,-,0.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,1.0,4.97,39.9,0.0,ND,0.64,1.98,6.79,43.38,3.25,19.5,1.69,54.64,
