Périmètre,Nature,Date,Heures,Consommation,Thermique,Nucléaire,Eolien,Solaire,Hydraulique,Pompage,Bioénergies,Stockage batterie,Déstockage batterie,Eolien terrestre,Eolien offshore,Ech. physiques,Flux physiques d'Auvergne-Rhône-Alpes vers Auvergne-Rhône-Alpes,Flux physiques de Bourgogne-Franche-Comté vers Auvergne-Rhône-Alpes,Flux physiques de Bretagne vers Auvergne-Rhône-Alpes,Flux physiques de Centre-Val de Loire vers Auvergne-Rhône-Alpes,Flux physiques de Grand-Est vers Auvergne-Rhône-Alpes,Flux physiques de Hauts-de-France vers Auvergne-Rhône-Alpes,Flux physiques d'Ile-de-France vers Auvergne-Rhône-Alpes,Flux physiques de Normandie vers Auvergne-Rhône-Alpes,Flux physiques de Nouvelle-Aquitaine vers Auvergne-Rhône-Alpes,Flux physiques d'Occitanie vers Auvergne-Rhône-Alpes,Flux physiques de Pays-de-la-Loire vers Auvergne-Rhône-Alpes,Flux physiques de PACA vers Auvergne-Rhône-Alpes,Flux physiques de Auvergne-Rhône-Alpes vers Auvergne-Rhône-Alpes,Flux physiques de Auvergne-Rhône-Alpes vers Bourgogne-Franche-Comté,Flux physiques de Auvergne-Rhône-Alpes vers Bretagne,Flux physiques de Auvergne-Rhône-Alpes vers Centre-Val de Loire,Flux physiques de Auvergne-Rhône-Alpes vers Grand-Est,Flux physiques de Auvergne-Rhône-Alpes vers Hauts-de-France,Flux physiques de Auvergne-Rhône-Alpes vers Ile-de-France,Flux physiques de Auvergne-Rhône-Alpes vers Normandie,Flux physiques de Auvergne-Rhône-Alpes vers Nouvelle-Aquitaine,Flux physiques de Auvergne-Rhône-Alpes vers Occitanie,Flux physiques de Auvergne-Rhône-Alpes vers Pays-de-la-Loire,Flux physiques de Auvergne-Rhône-Alpes vers PACA,Flux physiques Allemagne vers Auvergne-Rhône-Alpes,Flux physiques Belgique vers Auvergne-Rhône-Alpes,Flux physiques Espagne vers Auvergne-Rhône-Alpes,Flux physiques Italie vers Auvergne-Rhône-Alpes,Flux physiques Luxembourg vers Auvergne-Rhône-Alpes,Flux physiques Royaume-Uni vers Auvergne-Rhône-Alpes,Flux physiques Suisse vers Auvergne-Rhône-Alpes,Flux physiques de Auvergne-Rhône-Alpes vers Allemagne,Flux physiques de Auvergne-Rhône-Alpes vers Belgique,Flux physiques de Auvergne-Rhône-Alpes vers Espagne,Flux physiques de Auvergne-Rhône-Alpes vers Italie,Flux physiques de Auvergne-Rhône-Alpes vers Luxembourg,Flux physiques de Auvergne-Rhône-Alpes vers Royaume-Uni,Flux physiques de Auvergne-Rhône-Alpes vers Suisse,TCO Thermique (%),TCH Thermique (%),TCO Nucléaire (%),TCH Nucléaire (%),TCO Eolien (%),TCH Eolien (%),TCO Solaire (%),TCH Solaire (%),TCO Hydraulique (%),TCH Hydraulique (%),TCO Bioénergies (%),TCH Bioénergies (%),Unnamed: 67
Auvergne-Rhône-Alpes,Données définitives,2022-03-11,23:15,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2022-03-11,23:30,8337.0,323.0,9949.0,334.0,0.0,3043.0,-3.0,138.0,0.0,0.0,0.0,0.0,-5447.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,56.0,-,54.0,-,-,-,-,79.0,5879.0,-,801.0,-,-,-,ND,-,-,ND,-,-,-,1211.0,-,-,916.0,3.87,30.73,119.34,73.32,4.01,46.71,0.0,0.0,36.5,27.07,1.66,63.59,
Auvergne-Rhône-Alpes,Données définitives,2022-03-11,23:45,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2022-03-12,00:00,8055.0,473.0,9745.0,323.0,0.0,3001.0,-3.0,137.0,0.0,0.0,0.0,0.0,-5621.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,57.0,-,87.0,-,-,-,-,88.0,5964.0,-,799.0,-,-,-,ND,-,-,ND,-,-,-,1119.0,-,-,873.0,5.87,45.0,120.98,71.81,4.01,45.17,0.0,0.0,37.26,26.69,1.7,63.13,
Auvergne-Rhône-Alpes,Données définitives,2022-03-12,00:15,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2022-03-12,00:30,7871.0,484.0,9641.0,336.0,0.0,2467.0,-3.0,138.0,0.0,0.0,0.0,0.0,-5192.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,45.0,-,92.0,-,-,-,-,91.0,5782.0,-,719.0,-,-,-,ND,-,-,ND,-,-,-,1333.0,-,-,864.0,6.15,46.05,122.49,71.05,4.27,46.99,0.0,0.0,31.34,21.94,1.75,63.59,
Auvergne-Rhône-Alpes,Données définitives,2022-03-12,00:45,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2022-03-12,01:00,7676.0,467.0,9554.0,305.0,0.0,1856.0,-3.0,137.0,0.0,0.0,0.0,0.0,-4640.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,43.0,-,93.0,-,-,-,-,37.0,5846.0,-,730.0,-,-,-,ND,-,-,ND,-,-,-,1231.0,-,-,835.0,6.08,44.43,124.47,70.41,3.97,42.66,0.0,0.0,24.18,16.51,1.78,63.13,
Auvergne-Rhône-Alpes,Données définitives,2022-03-12,01:15,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2022-03-12,01:30,7626.0,111.0,9630.0,274.0,0.0,1993.0,-3.0,138.0,0.0,0.0,0.0,0.0,-4517.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,41.0,-,54.0,-,-,-,-,21.0,5562.0,-,646.0,-,-,-,ND,-,-,ND,-,-,-,1449.0,-,-,882.0,1.46,10.56,126.28,70.97,3.59,38.32,0.0,0.0,26.13,17.73,1.81,63.59,
Auvergne-Rhône-Alpes,Données définitives,2022-03-12,01:45,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2022-03-12,02:00,7570.0,105.0,9441.0,277.0,0.0,1581.0,-4.0,138.0,0.0,0.0,0.0,0.0,-3969.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,31.0,-,43.0,-,-,-,-,21.0,5247.0,-,570.0,-,-,-,ND,-,-,ND,-,-,-,1455.0,-,-,877.0,1.39,9.99,124.72,69.57,3.66,38.74,0.0,0.0,20.89,14.06,1.82,63.59,
Auvergne-Rhône-Alpes,Données définitives,2022-03-12,02:15,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2022-03-12,02:30,7570.0,105.0,9387.0,274.0,0.0,1471.0,-494.0,139.0,0.0,0.0,0.0,0.0,-3311.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,23.0,-,29.0,-,-,-,-,24.0,4975.0,-,574.0,-,-,-,ND,-,-,ND,-,-,-,1353.0,-,-,852.0,1.39,9.99,124.0,69.17,3.62,38.32,0.0,0.0,19.43,13.08,1.84,64.06,
Auvergne-Rhône-Alpes,Données définitives,2022-03-12,02:45,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2022-03-12,03:00,7415.0,105.0,9228.0,279.0,0.0,1231.0,-439.0,139.0,0.0,0.0,0.0,0.0,-3127.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,21.0,-,25.0,-,-,-,-,23.0,4838.0,-,588.0,-,-,-,ND,-,-,ND,-,-,-,1304.0,-,-,881.0,1.42,9.99,124.45,68.0,3.76,39.02,0.0,0.0,16.6,10.95,1.87,64.06,
Auvergne-Rhône-Alpes,Données définitives,2022-03-12,03:15,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2022-03-12,03:30,7347.0,105.0,9457.0,250.0,0.0,1245.0,-986.0,138.0,0.0,0.0,0.0,0.0,-2862.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,20.0,-,7.0,-,-,-,-,20.0,4592.0,-,524.0,-,-,-,ND,-,-,ND,-,-,-,1316.0,-,-,936.0,1.43,9.99,128.72,69.69,3.4,34.97,0.0,0.0,16.95,11.07,1.88,63.59,
Auvergne-Rhône-Alpes,Données définitives,2022-03-12,03:45,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2022-03-12,04:00,7197.0,105.0,9512.0,245.0,0.0,1079.0,-1622.0,138.0,0.0,0.0,0.0,0.0,-2260.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,26.0,-,36.0,-,-,-,-,23.0,4371.0,-,468.0,-,-,-,ND,-,-,ND,-,-,-,1185.0,-,-,927.0,1.46,9.99,132.17,70.1,3.4,34.27,0.0,0.0,14.99,9.6,1.92,63.59,
Auvergne-Rhône-Alpes,Données définitives,2022-03-12,04:15,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2022-03-12,04:30,7148.0,105.0,9667.0,249.0,0.0,1093.0,-1943.0,139.0,0.0,0.0,0.0,0.0,-2162.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,51.0,-,14.0,-,-,-,-,25.0,3849.0,-,441.0,-,-,-,ND,-,-,ND,-,-,-,1229.0,-,-,1018.0,1.47,9.99,135.24,71.24,3.48,34.83,0.0,0.0,15.29,9.72,1.94,64.06,
Auvergne-Rhône-Alpes,Données définitives,2022-03-12,04:45,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2022-03-12,05:00,7107.0,105.0,9719.0,249.0,0.0,1108.0,-2165.0,139.0,0.0,0.0,0.0,0.0,-2049.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,50.0,-,11.0,-,-,-,-,22.0,3762.0,-,435.0,-,-,-,ND,-,-,ND,-,-,-,1157.0,-,-,1016.0,1.48,9.99,136.75,71.62,3.5,34.83,0.0,0.0,15.59,9.86,1.96,64.06,
Auvergne-Rhône-Alpes,Données définitives,2022-03-12,05:15,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2022-03-12,05:30,7228.0,105.0,9805.0,240.0,0.0,1167.0,-2174.0,137.0,0.0,0.0,0.0,0.0,-2052.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,52.0,-,13.0,-,-,-,-,24.0,3748.0,-,427.0,-,-,-,ND,-,-,ND,-,-,-,1147.0,-,-,1010.0,1.45,9.99,135.65,72.25,3.32,33.57,0.0,0.0,16.15,10.38,1.9,63.13,
Auvergne-Rhône-Alpes,Données définitives,2022-03-12,05:45,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2022-03-12,06:00,7262.0,105.0,9819.0,262.0,0.0,1155.0,-1925.0,137.0,0.0,0.0,0.0,0.0,-2290.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,62.0,-,25.0,-,-,-,-,25.0,3794.0,-,439.0,-,-,-,ND,-,-,ND,-,-,-,1079.0,-,-,967.0,1.45,9.99,135.21,72.36,3.61,36.64,0.0,0.0,15.9,10.27,1.89,63.13,
Auvergne-Rhône-Alpes,Données définitives,2022-03-12,06:15,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2022-03-12,06:30,7333.0,111.0,9843.0,284.0,0.0,1243.0,-1590.0,136.0,0.0,0.0,0.0,0.0,-2694.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,46.0,-,48.0,-,-,-,-,31.0,4073.0,-,438.0,-,-,-,ND,-,-,ND,-,-,-,1046.0,-,-,887.0,1.51,10.56,134.23,72.54,3.87,39.72,0.0,0.0,16.95,11.06,1.85,62.67,
Auvergne-Rhône-Alpes,Données définitives,2022-03-12,06:45,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2022-03-12,07:00,7293.0,111.0,9846.0,287.0,0.0,1251.0,-1231.0,135.0,0.0,0.0,0.0,0.0,-3105.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,50.0,-,61.0,-,-,-,-,32.0,4102.0,-,453.0,-,-,-,ND,-,-,ND,-,-,-,1076.0,-,-,893.0,1.52,10.56,135.01,72.56,3.94,40.14,0.0,0.0,17.15,11.13,1.85,62.21,
Auvergne-Rhône-Alpes,Données définitives,2022-03-12,07:15,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2022-03-12,07:30,7395.0,110.0,9774.0,274.0,4.0,1304.0,-271.0,136.0,0.0,0.0,0.0,0.0,-3937.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,55.0,-,61.0,-,-,-,-,29.0,4146.0,-,493.0,-,-,-,ND,-,-,ND,-,-,-,1194.0,-,-,949.0,1.49,10.47,132.17,72.03,3.71,38.32,0.05,0.25,17.63,11.6,1.84,62.67,
Auvergne-Rhône-Alpes,Données définitives,2022-03-12,07:45,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2022-03-12,08:00,7567.0,111.0,9707.0,267.0,31.0,1491.0,-251.0,136.0,0.0,0.0,0.0,0.0,-3925.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,65.0,-,56.0,-,-,-,-,32.0,4046.0,-,490.0,-,-,-,ND,-,-,ND,-,-,-,1198.0,-,-,922.0,1.47,10.56,128.28,71.53,3.53,37.34,0.41,1.97,19.7,13.26,1.8,62.67,
Auvergne-Rhône-Alpes,Données définitives,2022-03-12,08:15,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2022-03-12,08:30,7762.0,111.0,9740.0,248.0,70.0,1505.0,-168.0,138.0,0.0,0.0,0.0,0.0,-3882.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,132.0,-,73.0,-,-,-,-,42.0,4374.0,-,537.0,-,-,-,ND,-,-,ND,-,-,-,830.0,-,-,652.0,1.43,10.56,125.48,71.78,3.2,34.69,0.9,4.45,19.39,13.39,1.78,63.59,
Auvergne-Rhône-Alpes,Données définitives,2022-03-12,08:45,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2022-03-12,09:00,7941.0,111.0,9641.0,244.0,114.0,1738.0,-167.0,138.0,0.0,0.0,0.0,0.0,-3878.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,140.0,-,72.0,-,-,-,-,44.0,4422.0,-,574.0,-,-,-,ND,-,-,ND,-,-,-,770.0,-,-,640.0,1.4,10.56,121.41,71.05,3.07,34.13,1.44,7.24,21.89,15.46,1.74,63.59,
Auvergne-Rhône-Alpes,Données définitives,2022-03-12,09:15,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2022-03-12,09:30,8125.0,111.0,9720.0,260.0,162.0,2096.0,-167.0,137.0,0.0,0.0,0.0,0.0,-4195.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,215.0,-,133.0,-,-,-,-,35.0,4680.0,-,688.0,-,-,-,ND,-,-,ND,-,-,-,526.0,-,-,560.0,1.37,10.56,119.63,71.63,3.2,36.36,1.99,10.29,25.8,18.64,1.69,63.13,
Auvergne-Rhône-Alpes,Données définitives,2022-03-12,09:45,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2022-03-12,10:00,8144.0,112.0,9717.0,272.0,201.0,2244.0,-89.0,136.0,0.0,0.0,0.0,0.0,-4450.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,268.0,-,120.0,-,-,-,-,38.0,4606.0,-,699.0,-,-,-,ND,-,-,ND,-,-,-,557.0,-,-,570.0,1.38,10.66,119.31,71.61,3.34,38.04,2.47,12.77,27.55,19.96,1.67,62.67,
Auvergne-Rhône-Alpes,Données définitives,2022-03-12,10:15,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2022-03-12,10:30,8159.0,112.0,9795.0,268.0,245.0,2012.0,-89.0,137.0,0.0,0.0,0.0,0.0,-4321.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,284.0,-,152.0,-,-,-,-,41.0,4738.0,-,728.0,-,-,-,ND,-,-,ND,-,-,-,307.0,-,-,498.0,1.37,10.66,120.05,72.18,3.28,37.48,3.0,15.57,24.66,17.9,1.68,63.13,
Auvergne-Rhône-Alpes,Données définitives,2022-03-12,10:45,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2022-03-12,11:00,8167.0,112.0,9743.0,266.0,288.0,1694.0,-167.0,138.0,0.0,0.0,0.0,0.0,-3908.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,276.0,-,73.0,-,-,-,-,41.0,4507.0,-,699.0,-,-,-,ND,-,-,ND,-,-,-,177.0,-,-,541.0,1.37,10.66,119.3,71.8,3.26,37.2,3.53,18.3,20.74,15.07,1.69,63.59,
Auvergne-Rhône-Alpes,Données définitives,2022-03-12,11:15,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2022-03-12,11:30,8204.0,112.0,9724.0,270.0,303.0,1199.0,-168.0,137.0,0.0,0.0,0.0,0.0,-3374.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,196.0,-,39.0,-,-,-,-,49.0,4353.0,-,645.0,-,-,-,ND,-,-,ND,-,-,-,146.0,-,-,629.0,1.37,10.66,118.53,71.66,3.29,37.76,3.69,19.25,14.61,10.67,1.67,63.13,
Auvergne-Rhône-Alpes,Données définitives,2022-03-12,11:45,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2022-03-12,12:00,8289.0,112.0,9643.0,287.0,315.0,1139.0,-312.0,138.0,0.0,0.0,0.0,0.0,-3033.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,171.0,-,35.0,-,-,-,-,33.0,4520.0,-,577.0,-,-,-,ND,-,-,ND,-,-,-,4.0,-,-,552.0,1.35,10.66,116.33,71.06,3.46,40.14,3.8,20.01,13.74,10.13,1.66,63.59,
Auvergne-Rhône-Alpes,Données définitives,2022-03-12,12:15,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2022-03-12,12:30,8258.0,112.0,9390.0,286.0,339.0,1102.0,-657.0,138.0,0.0,0.0,0.0,0.0,-2452.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,122.0,-,33.0,-,-,-,-,27.0,4761.0,-,614.0,-,-,-,ND,-,-,ND,-,-,-,0.0,-,-,442.0,1.36,10.66,113.71,69.2,3.46,40.0,4.11,21.54,13.34,9.8,1.67,63.59,
Auvergne-Rhône-Alpes,Données définitives,2022-03-12,12:45,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2022-03-12,13:00,8355.0,112.0,9558.0,279.0,332.0,1032.0,-565.0,140.0,0.0,0.0,0.0,0.0,-2532.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,134.0,-,31.0,-,-,-,-,27.0,4665.0,-,598.0,-,-,-,ND,-,-,ND,-,-,-,0.0,-,-,448.0,1.34,10.66,114.4,70.43,3.34,39.02,3.97,21.09,12.35,9.18,1.68,64.52,
Auvergne-Rhône-Alpes,Données définitives,2022-03-12,13:15,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2022-03-12,13:30,8141.0,110.0,9493.0,270.0,339.0,1034.0,-1014.0,140.0,0.0,0.0,0.0,0.0,-2232.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,101.0,-,4.0,-,-,-,-,21.0,4357.0,-,540.0,-,-,-,ND,-,-,ND,-,-,-,181.0,-,-,585.0,1.35,10.47,116.61,69.96,3.32,37.76,4.16,21.54,12.7,9.2,1.72,64.52,
Auvergne-Rhône-Alpes,Données définitives,2022-03-12,13:45,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2022-03-12,14:00,7924.0,110.0,9467.0,273.0,305.0,978.0,-1738.0,141.0,0.0,0.0,0.0,0.0,-1612.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,122.0,-,4.0,-,-,-,-,17.0,4387.0,-,584.0,-,-,-,ND,-,-,ND,-,-,-,138.0,-,-,574.0,1.39,10.47,119.47,69.76,3.45,38.18,3.85,19.38,12.34,8.7,1.78,64.98,
Auvergne-Rhône-Alpes,Données définitives,2022-03-12,14:15,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2022-03-12,14:30,7763.0,111.0,9670.0,280.0,268.0,918.0,-2067.0,140.0,0.0,0.0,0.0,0.0,-1556.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,113.0,-,6.0,-,-,-,-,16.0,4426.0,-,561.0,-,-,-,ND,-,-,ND,-,-,-,206.0,-,-,639.0,1.43,10.56,124.57,71.26,3.61,39.16,3.45,17.03,11.83,8.17,1.8,64.52,
Auvergne-Rhône-Alpes,Données définitives,2022-03-12,14:45,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2022-03-12,15:00,7583.0,110.0,9511.0,307.0,247.0,918.0,-2108.0,141.0,0.0,0.0,0.0,0.0,-1544.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,109.0,-,3.0,-,-,-,-,18.0,4413.0,-,530.0,-,-,-,ND,-,-,ND,-,-,-,215.0,-,-,651.0,1.45,10.47,125.43,70.09,4.05,42.94,3.26,15.69,12.11,8.17,1.86,64.98,
Auvergne-Rhône-Alpes,Données définitives,2022-03-12,15:15,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2022-03-12,15:30,7583.0,111.0,9563.0,299.0,220.0,948.0,-2093.0,141.0,0.0,0.0,0.0,0.0,-1606.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,65.0,-,4.0,-,-,-,-,19.0,4189.0,-,504.0,-,-,-,ND,-,-,ND,-,-,-,459.0,-,-,723.0,1.46,10.56,126.11,70.47,3.94,41.82,2.9,13.98,12.5,8.43,1.86,64.98,
Auvergne-Rhône-Alpes,Données définitives,2022-03-12,15:45,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2022-03-12,16:00,7560.0,112.0,9317.0,323.0,188.0,980.0,-2022.0,140.0,0.0,0.0,0.0,0.0,-1478.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,58.0,-,4.0,-,-,-,-,16.0,4209.0,-,502.0,-,-,-,ND,-,-,ND,-,-,-,465.0,-,-,722.0,1.48,10.66,123.24,68.66,4.27,45.17,2.49,11.94,12.96,8.72,1.85,64.52,
Auvergne-Rhône-Alpes,Données définitives,2022-03-12,16:15,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
