Périmètre,Nature,Date,Heures,Consommation,Thermique,Nucléaire,Eolien,Solaire,Hydraulique,Pompage,Bioénergies,Stockage batterie,Déstockage batterie,Eolien terrestre,Eolien offshore,Ech. physiques,Flux physiques d'Auvergne-Rhône-Alpes vers Grand-Est,Flux physiques de Bourgogne-Franche-Comté vers Grand-Est,Flux physiques de Bretagne vers Grand-Est,Flux physiques de Centre-Val de Loire vers Grand-Est,Flux physiques de Grand-Est vers Grand-Est,Flux physiques de Hauts-de-France vers Grand-Est,Flux physiques d'Ile-de-France vers Grand-Est,Flux physiques de Normandie vers Grand-Est,Flux physiques de Nouvelle-Aquitaine vers Grand-Est,Flux physiques d'Occitanie vers Grand-Est,Flux physiques de Pays-de-la-Loire vers Grand-Est,Flux physiques de PACA vers Grand-Est,Flux physiques de Grand-Est vers Auvergne-Rhône-Alpes,Flux physiques de Grand-Est vers Bourgogne-Franche-Comté,Flux physiques de Grand-Est vers Bretagne,Flux physiques de Grand-Est vers Centre-Val de Loire,Flux physiques de Grand-Est vers Grand-Est.1,Flux physiques de Grand-Est vers Hauts-de-France,Flux physiques de Grand-Est vers Ile-de-France,Flux physiques de Grand-Est vers Normandie,Flux physiques de Grand-Est vers Nouvelle-Aquitaine,Flux physiques de Grand-Est vers Occitanie,Flux physiques de Grand-Est vers Pays-de-la-Loire,Flux physiques de Grand-Est vers PACA,Flux physiques Allemagne vers Grand-Est,Flux physiques Belgique vers Grand-Est,Flux physiques Espagne vers Grand-Est,Flux physiques Italie vers Grand-Est,Flux physiques Luxembourg vers Grand-Est,Flux physiques Royaume-Uni vers Grand-Est,Flux physiques Suisse vers Grand-Est,Flux physiques de Grand-Est vers Allemagne,Flux physiques de Grand-Est vers Belgique,Flux physiques de Grand-Est vers Espagne,Flux physiques de Grand-Est vers Italie,Flux physiques de Grand-Est vers Luxembourg,Flux physiques de Grand-Est vers Royaume-Uni,Flux physiques de Grand-Est vers Suisse,TCO Thermique (%),TCH Thermique (%),TCO Nucléaire (%),TCH Nucléaire (%),TCO Eolien (%),TCH Eolien (%),TCO Solaire (%),TCH Solaire (%),TCO Hydraulique (%),TCH Hydraulique (%),TCO Bioénergies (%),TCH Bioénergies (%),Unnamed: 67
Grand-Est,Données définitives,2022-01-08,15:45,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2022-01-08,16:00,6134.0,654.0,7485.0,3316.0,12.0,1035.0,-517.0,156.0,0.0,0.0,0.0,0.0,-6011.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,2820.0,-,-,-,426.0,2512.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,640.0,0.0,-,-,ND,-,878.0,10.66,20.09,122.02,69.18,54.06,80.72,0.2,1.29,16.87,44.79,2.54,61.18,
Grand-Est,Données définitives,2022-01-08,16:15,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2022-01-08,16:30,6182.0,670.0,7510.0,3424.0,2.0,1027.0,-515.0,160.0,0.0,0.0,0.0,0.0,-6098.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,2735.0,-,-,-,391.0,2493.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,603.0,125.0,-,-,ND,-,829.0,10.84,20.58,121.48,69.41,55.39,83.35,0.03,0.22,16.61,44.44,2.59,62.75,
Grand-Est,Données définitives,2022-01-08,16:45,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2022-01-08,17:00,6243.0,635.0,7489.0,3491.0,0.0,1027.0,-513.0,159.0,0.0,0.0,0.0,0.0,-6047.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,2633.0,-,-,-,362.0,2420.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,669.0,93.0,-,-,ND,-,826.0,10.17,19.5,119.96,69.21,55.92,84.98,0.0,0.0,16.45,44.44,2.55,62.35,
Grand-Est,Données définitives,2022-01-08,17:15,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2022-01-08,17:30,6430.0,633.0,7508.0,3518.0,0.0,1031.0,0.0,158.0,0.0,0.0,0.0,0.0,-6421.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,2747.0,-,-,-,661.0,2544.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,613.0,46.0,-,-,ND,-,805.0,9.84,19.44,116.77,69.39,54.71,85.64,0.0,0.0,16.03,44.61,2.46,61.96,
Grand-Est,Données définitives,2022-01-08,17:45,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2022-01-08,18:00,6607.0,679.0,7541.0,3592.0,0.0,1561.0,0.0,158.0,0.0,0.0,0.0,0.0,-6924.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,2794.0,-,-,-,912.0,2728.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,575.0,33.0,-,-,ND,-,790.0,10.28,20.85,114.14,69.7,54.37,87.44,0.0,0.0,23.63,67.55,2.39,61.96,
Grand-Est,Données définitives,2022-01-08,18:15,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2022-01-08,18:30,6638.0,624.0,7496.0,3665.0,0.0,1461.0,0.0,159.0,0.0,0.0,0.0,0.0,-6766.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,2759.0,-,-,-,1022.0,2973.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,490.0,0.0,-,-,ND,-,732.0,9.4,19.16,112.93,69.28,55.21,89.22,0.0,0.0,22.01,63.22,2.4,62.35,
Grand-Est,Données définitives,2022-01-08,18:45,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2022-01-08,19:00,6754.0,632.0,7563.0,3696.0,0.0,1470.0,0.0,160.0,0.0,0.0,0.0,0.0,-6766.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,2761.0,-,-,-,1097.0,3118.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,562.0,0.0,-,-,ND,-,756.0,9.36,19.41,111.98,69.9,54.72,89.97,0.0,0.0,21.76,63.61,2.37,62.75,
Grand-Est,Données définitives,2022-01-08,19:15,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2022-01-08,19:30,6652.0,648.0,7566.0,3701.0,0.0,1488.0,0.0,161.0,0.0,0.0,0.0,0.0,-6910.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,2806.0,-,-,-,1191.0,3279.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,510.0,0.0,-,-,ND,-,748.0,9.74,19.9,113.74,69.93,55.64,90.09,0.0,0.0,22.37,64.39,2.42,63.14,
Grand-Est,Données définitives,2022-01-08,19:45,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2022-01-08,20:00,6531.0,597.0,7561.0,3715.0,0.0,1398.0,0.0,159.0,0.0,0.0,0.0,0.0,-6898.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,2728.0,-,-,-,1070.0,3095.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,623.0,0.0,-,-,ND,-,740.0,9.14,18.34,115.77,69.88,56.88,90.43,0.0,0.0,21.41,60.49,2.43,62.35,
Grand-Est,Données définitives,2022-01-08,20:15,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2022-01-08,20:30,6391.0,610.0,7470.0,3718.0,0.0,1416.0,0.0,160.0,0.0,0.0,0.0,0.0,-6981.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,3049.0,-,-,-,1113.0,2915.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,696.0,0.0,-,-,ND,-,819.0,9.54,18.73,116.88,69.04,58.18,90.51,0.0,0.0,22.16,61.27,2.5,62.75,
Grand-Est,Données définitives,2022-01-08,20:45,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2022-01-08,21:00,6203.0,566.0,7405.0,3657.0,0.0,1114.0,0.0,159.0,0.0,0.0,0.0,0.0,-6696.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,3038.0,-,-,-,978.0,2709.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,743.0,0.0,-,-,ND,-,842.0,9.12,17.38,119.38,68.44,58.96,89.02,0.0,0.0,17.96,48.2,2.56,62.35,
Grand-Est,Données définitives,2022-01-08,21:15,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2022-01-08,21:30,6137.0,290.0,7499.0,3566.0,0.0,1012.0,-1.0,160.0,0.0,0.0,0.0,0.0,-6388.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,3058.0,-,-,-,806.0,2359.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,827.0,0.0,-,-,ND,-,884.0,4.73,8.91,122.19,69.31,58.11,86.81,0.0,0.0,16.49,43.79,2.61,62.75,
Grand-Est,Données définitives,2022-01-08,21:45,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2022-01-08,22:00,5965.0,291.0,7438.0,3518.0,0.0,1006.0,0.0,161.0,0.0,0.0,0.0,0.0,-6446.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,3013.0,-,-,-,750.0,2259.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,850.0,0.0,-,-,ND,-,913.0,4.88,8.94,124.69,68.74,58.98,85.64,0.0,0.0,16.87,43.53,2.7,63.14,
Grand-Est,Données définitives,2022-01-08,22:15,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2022-01-08,22:30,5994.0,292.0,7408.0,3493.0,0.0,1016.0,0.0,161.0,0.0,0.0,0.0,0.0,-6374.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,2831.0,-,-,-,781.0,2300.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,868.0,0.0,-,-,ND,-,899.0,4.87,8.97,123.59,68.47,58.27,85.03,0.0,0.0,16.95,43.96,2.69,63.14,
Grand-Est,Données définitives,2022-01-08,22:45,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2022-01-08,23:00,5953.0,293.0,7457.0,3603.0,0.0,1022.0,0.0,161.0,0.0,0.0,0.0,0.0,-6582.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,2862.0,-,-,-,894.0,2721.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,818.0,0.0,-,-,ND,-,884.0,4.92,9.0,125.26,68.92,60.52,87.71,0.0,0.0,17.17,44.22,2.7,63.14,
Grand-Est,Données définitives,2022-01-08,23:15,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2022-01-08,23:30,6024.0,295.0,7425.0,3590.0,0.0,1021.0,0.0,161.0,0.0,0.0,0.0,0.0,-6466.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,3106.0,-,-,-,895.0,2721.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,667.0,0.0,-,-,ND,-,921.0,4.9,9.06,123.26,68.62,59.59,87.39,0.0,0.0,16.95,44.18,2.67,63.14,
Grand-Est,Données définitives,2022-01-08,23:45,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2022-01-09,00:00,5897.0,295.0,7408.0,3521.0,0.0,1018.0,0.0,160.0,0.0,0.0,0.0,0.0,-6504.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,2911.0,-,-,-,1012.0,2867.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,608.0,0.0,-,-,ND,-,872.0,5.0,9.06,125.62,68.47,59.71,85.71,0.0,0.0,17.26,44.05,2.71,62.75,
Grand-Est,Données définitives,2022-01-09,00:15,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2022-01-09,00:30,5841.0,295.0,7501.0,3655.0,0.0,1023.0,-159.0,162.0,0.0,0.0,0.0,0.0,-6635.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,2926.0,-,-,-,734.0,2497.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,919.0,0.0,-,-,ND,-,901.0,5.05,9.06,128.42,69.33,62.57,88.97,0.0,0.0,17.51,44.27,2.77,63.53,
Grand-Est,Données définitives,2022-01-09,00:45,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2022-01-09,01:00,5652.0,295.0,7370.0,3607.0,0.0,1009.0,-527.0,155.0,0.0,0.0,0.0,0.0,-6253.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,2966.0,-,-,-,442.0,2141.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,1081.0,0.0,-,-,ND,-,901.0,5.22,9.06,130.4,68.11,63.82,87.8,0.0,0.0,17.85,43.66,2.74,60.78,
Grand-Est,Données définitives,2022-01-09,01:15,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2022-01-09,01:30,5690.0,294.0,7416.0,3538.0,0.0,1013.0,-524.0,153.0,0.0,0.0,0.0,0.0,-6198.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,2925.0,-,-,-,261.0,1768.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,1275.0,0.0,-,-,ND,-,929.0,5.17,9.03,130.33,68.54,62.18,86.12,0.0,0.0,17.8,43.83,2.69,60.0,
Grand-Est,Données définitives,2022-01-09,01:45,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2022-01-09,02:00,5697.0,295.0,7398.0,3530.0,0.0,1015.0,-522.0,154.0,0.0,0.0,0.0,0.0,-6173.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,2812.0,-,-,-,129.0,1628.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,1443.0,94.0,-,-,ND,-,858.0,5.18,9.06,129.86,68.37,61.96,85.93,0.0,0.0,17.82,43.92,2.7,60.39,
Grand-Est,Données définitives,2022-01-09,02:15,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2022-01-09,02:30,5657.0,293.0,7431.0,3457.0,0.0,1009.0,-520.0,158.0,0.0,0.0,0.0,0.0,-6170.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,2752.0,-,-,-,46.0,1318.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,1585.0,182.0,-,-,ND,-,875.0,5.18,9.0,131.36,68.68,61.11,84.15,0.0,0.0,17.84,43.66,2.79,61.96,
Grand-Est,Données définitives,2022-01-09,02:45,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2022-01-09,03:00,5517.0,291.0,7357.0,3501.0,0.0,998.0,-519.0,160.0,0.0,0.0,0.0,0.0,-6269.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,2746.0,-,-,-,45.0,1220.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,1750.0,214.0,-,-,ND,-,916.0,5.27,8.94,133.35,67.99,63.46,85.22,0.0,0.0,18.09,43.18,2.9,62.75,
Grand-Est,Données définitives,2022-01-09,03:15,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2022-01-09,03:30,5431.0,292.0,7450.0,3565.0,0.0,1004.0,-515.0,160.0,0.0,0.0,0.0,0.0,-6526.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,2731.0,-,-,-,51.0,985.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,2280.0,205.0,-,-,ND,-,939.0,5.38,8.97,137.18,68.85,65.64,86.78,0.0,0.0,18.49,43.44,2.95,62.75,
Grand-Est,Données définitives,2022-01-09,03:45,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2022-01-09,04:00,5303.0,294.0,7450.0,3583.0,0.0,997.0,-514.0,160.0,0.0,0.0,0.0,0.0,-6667.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,2796.0,-,-,-,54.0,907.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,2330.0,257.0,-,-,ND,-,956.0,5.54,9.03,140.49,68.85,67.57,87.22,0.0,0.0,18.8,43.14,3.02,62.75,
Grand-Est,Données définitives,2022-01-09,04:15,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2022-01-09,04:30,5204.0,295.0,7533.0,3598.0,0.0,1004.0,-511.0,160.0,0.0,0.0,0.0,0.0,-6874.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,2609.0,-,-,-,55.0,1003.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,2495.0,301.0,-,-,ND,-,955.0,5.67,9.06,144.75,69.62,69.14,87.59,0.0,0.0,19.29,43.44,3.07,62.75,
Grand-Est,Données définitives,2022-01-09,04:45,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2022-01-09,05:00,5223.0,296.0,7515.0,3510.0,0.0,1002.0,-509.0,161.0,0.0,0.0,0.0,0.0,-6751.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,2607.0,-,-,-,62.0,883.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,2544.0,346.0,-,-,ND,-,930.0,5.67,9.09,143.88,69.45,67.2,85.44,0.0,0.0,19.18,43.36,3.08,63.14,
Grand-Est,Données définitives,2022-01-09,05:15,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2022-01-09,05:30,5173.0,296.0,7520.0,3423.0,0.0,1000.0,-506.0,157.0,0.0,0.0,0.0,0.0,-6716.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,2542.0,-,-,-,82.0,869.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,2638.0,304.0,-,-,ND,-,952.0,5.72,9.09,145.37,69.5,66.17,83.33,0.0,0.0,19.33,43.27,3.03,61.57,
Grand-Est,Données définitives,2022-01-09,05:45,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2022-01-09,06:00,5238.0,297.0,7532.0,3324.0,0.0,1009.0,-504.0,159.0,0.0,0.0,0.0,0.0,-6578.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,2455.0,-,-,-,86.0,940.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,2524.0,251.0,-,-,ND,-,942.0,5.67,9.12,143.8,69.61,63.46,80.92,0.0,0.0,19.26,43.66,3.04,62.35,
Grand-Est,Données définitives,2022-01-09,06:15,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2022-01-09,06:30,5216.0,297.0,7483.0,3291.0,0.0,1006.0,-502.0,160.0,0.0,0.0,0.0,0.0,-6519.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,2360.0,-,-,-,98.0,1100.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,2182.0,258.0,-,-,ND,-,928.0,5.69,9.12,143.46,69.16,63.09,80.11,0.0,0.0,19.29,43.53,3.07,62.75,
Grand-Est,Données définitives,2022-01-09,06:45,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2022-01-09,07:00,5286.0,297.0,7496.0,3138.0,0.0,1013.0,-499.0,160.0,0.0,0.0,0.0,0.0,-6320.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,2187.0,-,-,-,130.0,1095.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,2265.0,171.0,-,-,ND,-,929.0,5.62,9.12,141.81,69.28,59.36,76.39,0.0,0.0,19.16,43.83,3.03,62.75,
Grand-Est,Données définitives,2022-01-09,07:15,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2022-01-09,07:30,5368.0,297.0,7485.0,3140.0,0.0,1010.0,-497.0,160.0,0.0,0.0,0.0,0.0,-6226.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,2361.0,-,-,-,351.0,1376.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,1675.0,141.0,-,-,ND,-,900.0,5.53,9.12,139.44,69.18,58.49,76.44,0.0,0.0,18.82,43.7,2.98,62.75,
Grand-Est,Données définitives,2022-01-09,07:45,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2022-01-09,08:00,5475.0,267.0,7545.0,3045.0,0.0,1008.0,-492.0,160.0,0.0,0.0,0.0,0.0,-6059.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,2312.0,-,-,-,434.0,1521.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,1457.0,86.0,-,-,ND,-,871.0,4.88,8.2,137.81,69.73,55.62,74.12,0.0,0.0,18.41,43.62,2.92,62.75,
Grand-Est,Données définitives,2022-01-09,08:15,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2022-01-09,08:30,5441.0,267.0,7463.0,2873.0,0.0,1010.0,-489.0,159.0,0.0,0.0,0.0,0.0,-5841.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,2275.0,-,-,-,746.0,2090.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,802.0,54.0,-,-,ND,-,811.0,4.91,8.2,137.16,68.97,52.8,69.94,0.0,0.0,18.56,43.7,2.92,62.35,
Grand-Est,Données définitives,2022-01-09,08:45,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2022-01-09,09:00,5494.0,262.0,7544.0,2737.0,4.0,1010.0,-9.0,158.0,0.0,0.0,0.0,0.0,-6213.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,2467.0,-,-,-,898.0,2236.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,719.0,15.0,-,-,ND,-,808.0,4.77,8.05,137.31,69.72,49.82,66.63,0.07,0.43,18.38,43.7,2.88,61.96,
Grand-Est,Données définitives,2022-01-09,09:15,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2022-01-09,09:30,5674.0,263.0,7478.0,2558.0,27.0,1018.0,-9.0,159.0,0.0,0.0,0.0,0.0,-5820.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,2471.0,-,-,-,989.0,2437.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,559.0,0.0,-,-,ND,-,772.0,4.64,8.08,131.79,69.11,45.08,62.27,0.48,2.91,17.94,44.05,2.8,62.35,
Grand-Est,Données définitives,2022-01-09,09:45,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2022-01-09,10:00,5767.0,264.0,7473.0,2358.0,50.0,1017.0,-9.0,158.0,0.0,0.0,0.0,0.0,-5542.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,2293.0,-,-,-,1017.0,2454.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,502.0,0.0,-,-,ND,-,743.0,4.58,8.11,129.58,69.07,40.89,57.4,0.87,5.39,17.63,44.01,2.74,61.96,
Grand-Est,Données définitives,2022-01-09,10:15,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
