Périmètre,Nature,Date,Heures,Consommation,Thermique,Nucléaire,Eolien,Solaire,Hydraulique,Pompage,Bioénergies,Stockage batterie,Déstockage batterie,Eolien terrestre,Eolien offshore,Ech. physiques,Flux physiques d'Auvergne-Rhône-Alpes vers Hauts-de-France,Flux physiques de Bourgogne-Franche-Comté vers Hauts-de-France,Flux physiques de Bretagne vers Hauts-de-France,Flux physiques de Centre-Val de Loire vers Hauts-de-France,Flux physiques de Grand-Est vers Hauts-de-France,Flux physiques de Hauts-de-France vers Hauts-de-France,Flux physiques d'Ile-de-France vers Hauts-de-France,Flux physiques de Normandie vers Hauts-de-France,Flux physiques de Nouvelle-Aquitaine vers Hauts-de-France,Flux physiques d'Occitanie vers Hauts-de-France,Flux physiques de Pays-de-la-Loire vers Hauts-de-France,Flux physiques de PACA vers Hauts-de-France,Flux physiques de Hauts-de-France vers Auvergne-Rhône-Alpes,Flux physiques de Hauts-de-France vers Bourgogne-Franche-Comté,Flux physiques de Hauts-de-France vers Bretagne,Flux physiques de Hauts-de-France vers Centre-Val de Loire,Flux physiques de Hauts-de-France vers Grand-Est,Flux physiques de Hauts-de-France vers Hauts-de-France.1,Flux physiques de Hauts-de-France vers Ile-de-France,Flux physiques de Hauts-de-France vers Normandie,Flux physiques de Hauts-de-France vers Nouvelle-Aquitaine,Flux physiques de Hauts-de-France vers Occitanie,Flux physiques de Hauts-de-France vers Pays-de-la-Loire,Flux physiques de Hauts-de-France vers PACA,Flux physiques Allemagne vers Hauts-de-France,Flux physiques Belgique vers Hauts-de-France,Flux physiques Espagne vers Hauts-de-France,Flux physiques Italie vers Hauts-de-France,Flux physiques Luxembourg vers Hauts-de-France,Flux physiques Royaume-Uni vers Hauts-de-France,Flux physiques Suisse vers Hauts-de-France,Flux physiques de Hauts-de-France vers Allemagne,Flux physiques de Hauts-de-France vers Belgique,Flux physiques de Hauts-de-France vers Espagne,Flux physiques de Hauts-de-France vers Italie,Flux physiques de Hauts-de-France vers Luxembourg,Flux physiques de Hauts-de-France vers Royaume-Uni,Flux physiques de Hauts-de-France vers Suisse,TCO Thermique (%),TCH Thermique (%),TCO Nucléaire (%),TCH Nucléaire (%),TCO Eolien (%),TCH Eolien (%),TCO Solaire (%),TCH Solaire (%),TCO Hydraulique (%),TCH Hydraulique (%),TCO Bioénergies (%),TCH Bioénergies (%),Unnamed: 67
Hauts-de-France,Données définitives,2022-01-19,18:00,7567.0,1978.0,2695.0,1521.0,0.0,2.0,0.0,106.0,0.0,0.0,0.0,0.0,1271.0,-,-,-,-,ND,-,ND,ND,-,-,-,-,-,-,-,-,36.0,-,4858.0,185.0,-,-,-,-,-,ND,-,-,-,-,-,-,13.0,-,-,-,0.0,-,26.14,80.7,35.62,49.36,20.1,28.98,0.0,0.0,0.03,50.0,1.4,55.21,
Hauts-de-France,Données définitives,2022-01-19,18:15,,,,,,,,,,,,,,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,-,-,-,,-,-,,-,-,-,,-,,,,,,,,,,,,,
Hauts-de-France,Données définitives,2022-01-19,18:30,7708.0,2084.0,2695.0,1495.0,0.0,2.0,0.0,105.0,0.0,0.0,0.0,0.0,1329.0,-,-,-,-,ND,-,ND,ND,-,-,-,-,-,-,-,-,33.0,-,4208.0,187.0,-,-,-,-,-,ND,-,-,-,-,-,-,11.0,-,-,-,204.0,-,27.04,85.03,34.96,49.36,19.4,28.48,0.0,0.0,0.03,50.0,1.36,54.69,
Hauts-de-France,Données définitives,2022-01-19,18:45,,,,,,,,,,,,,,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,-,-,-,,-,-,,-,-,-,,-,,,,,,,,,,,,,
Hauts-de-France,Données définitives,2022-01-19,19:00,7786.0,2078.0,2694.0,1394.0,0.0,2.0,0.0,104.0,0.0,0.0,0.0,0.0,1516.0,-,-,-,-,ND,-,ND,ND,-,-,-,-,-,-,-,-,36.0,-,4211.0,204.0,-,-,-,-,-,ND,-,-,-,-,-,-,15.0,-,-,-,170.0,-,26.69,84.78,34.6,49.34,17.9,26.56,0.0,0.0,0.03,50.0,1.34,54.17,
Hauts-de-France,Données définitives,2022-01-19,19:15,,,,,,,,,,,,,,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,-,-,-,,-,-,,-,-,-,,-,,,,,,,,,,,,,
Hauts-de-France,Données définitives,2022-01-19,19:30,7676.0,2045.0,2693.0,1279.0,0.0,2.0,0.0,96.0,0.0,0.0,0.0,0.0,1562.0,-,-,-,-,ND,-,ND,ND,-,-,-,-,-,-,-,-,38.0,-,4341.0,228.0,-,-,-,-,-,ND,-,-,-,-,-,-,17.0,-,-,-,0.0,-,26.64,83.44,35.08,49.32,16.66,24.37,0.0,0.0,0.03,50.0,1.25,50.0,
Hauts-de-France,Données définitives,2022-01-19,19:45,,,,,,,,,,,,,,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,-,-,-,,-,-,,-,-,-,,-,,,,,,,,,,,,,
Hauts-de-France,Données définitives,2022-01-19,20:00,7509.0,2085.0,2693.0,1094.0,0.0,2.0,0.0,96.0,0.0,0.0,0.0,0.0,1549.0,-,-,-,-,ND,-,ND,ND,-,-,-,-,-,-,-,-,33.0,-,4304.0,212.0,-,-,-,-,-,ND,-,-,-,-,-,-,20.0,-,-,-,0.0,-,27.77,85.07,35.86,49.32,14.57,20.84,0.0,0.0,0.03,50.0,1.28,50.0,
Hauts-de-France,Données définitives,2022-01-19,20:15,,,,,,,,,,,,,,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,-,-,-,,-,-,,-,-,-,,-,,,,,,,,,,,,,
Hauts-de-France,Données définitives,2022-01-19,20:30,7246.0,2103.0,2693.0,894.0,0.0,2.0,0.0,99.0,0.0,0.0,0.0,0.0,1457.0,-,-,-,-,ND,-,ND,ND,-,-,-,-,-,-,-,-,36.0,-,4203.0,212.0,-,-,-,-,-,ND,-,-,-,-,-,-,18.0,-,-,-,0.0,-,29.02,85.8,37.17,49.32,12.34,17.03,0.0,0.0,0.03,50.0,1.37,51.56,
Hauts-de-France,Données définitives,2022-01-19,20:45,,,,,,,,,,,,,,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,-,-,-,,-,-,,-,-,-,,-,,,,,,,,,,,,,
Hauts-de-France,Données définitives,2022-01-19,21:00,6974.0,1933.0,2693.0,844.0,0.0,2.0,0.0,98.0,0.0,0.0,0.0,0.0,1411.0,-,-,-,-,ND,-,ND,ND,-,-,-,-,-,-,-,-,34.0,-,4219.0,205.0,-,-,-,-,-,ND,-,-,-,-,-,-,18.0,-,-,-,0.0,-,27.72,78.87,38.61,49.32,12.1,16.08,0.0,0.0,0.03,50.0,1.41,51.04,
Hauts-de-France,Données définitives,2022-01-19,21:15,,,,,,,,,,,,,,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,-,-,-,,-,-,,-,-,-,,-,,,,,,,,,,,,,
Hauts-de-France,Données définitives,2022-01-19,21:30,6817.0,1955.0,2694.0,987.0,0.0,2.0,0.0,95.0,0.0,0.0,0.0,0.0,1088.0,-,-,-,-,ND,-,ND,ND,-,-,-,-,-,-,-,-,29.0,-,4445.0,192.0,-,-,-,-,-,ND,-,-,-,-,-,-,18.0,-,-,-,0.0,-,28.68,79.76,39.52,49.34,14.48,18.8,0.0,0.0,0.03,50.0,1.39,49.48,
Hauts-de-France,Données définitives,2022-01-19,21:45,,,,,,,,,,,,,,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,-,-,-,,-,-,,-,-,-,,-,,,,,,,,,,,,,
Hauts-de-France,Données définitives,2022-01-19,22:00,6672.0,1878.0,2695.0,1180.0,0.0,2.0,0.0,97.0,0.0,0.0,0.0,0.0,824.0,-,-,-,-,ND,-,ND,ND,-,-,-,-,-,-,-,-,25.0,-,4364.0,194.0,-,-,-,-,-,ND,-,-,-,-,-,-,17.0,-,-,-,0.0,-,28.15,76.62,40.39,49.36,17.69,22.48,0.0,0.0,0.03,50.0,1.45,50.52,
Hauts-de-France,Données définitives,2022-01-19,22:15,,,,,,,,,,,,,,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,-,-,-,,-,-,,-,-,-,,-,,,,,,,,,,,,,
Hauts-de-France,Données définitives,2022-01-19,22:30,6599.0,1877.0,2696.0,1272.0,0.0,2.0,0.0,102.0,0.0,0.0,0.0,0.0,657.0,-,-,-,-,ND,-,ND,ND,-,-,-,-,-,-,-,-,28.0,-,4275.0,189.0,-,-,-,-,-,ND,-,-,-,-,-,-,18.0,-,-,-,0.0,-,28.44,76.58,40.85,49.38,19.28,24.23,0.0,0.0,0.03,50.0,1.55,53.13,
Hauts-de-France,Données définitives,2022-01-19,22:45,,,,,,,,,,,,,,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,-,-,-,,-,-,,-,-,-,,-,,,,,,,,,,,,,
Hauts-de-France,Données définitives,2022-01-19,23:00,6685.0,1938.0,2697.0,1249.0,0.0,2.0,0.0,113.0,0.0,0.0,0.0,0.0,687.0,-,-,-,-,ND,-,ND,ND,-,-,-,-,-,-,-,-,24.0,-,4388.0,182.0,-,-,-,-,-,ND,-,-,-,-,-,-,17.0,-,-,-,0.0,-,28.99,79.07,40.34,49.4,18.68,23.8,0.0,0.0,0.03,50.0,1.69,58.85,
Hauts-de-France,Données définitives,2022-01-19,23:15,,,,,,,,,,,,,,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,-,-,-,,-,-,,-,-,-,,-,,,,,,,,,,,,,
Hauts-de-France,Données définitives,2022-01-19,23:30,6559.0,1914.0,2699.0,1159.0,0.0,2.0,0.0,112.0,0.0,0.0,0.0,0.0,681.0,-,-,-,-,ND,-,ND,ND,-,-,-,-,-,-,-,-,24.0,-,4702.0,180.0,-,-,-,-,-,ND,-,-,-,-,-,-,15.0,-,-,-,0.0,-,29.18,78.09,41.15,49.43,17.67,22.08,0.0,0.0,0.03,50.0,1.71,58.33,
Hauts-de-France,Données définitives,2022-01-19,23:45,,,,,,,,,,,,,,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,-,-,-,,-,-,,-,-,-,,-,,,,,,,,,,,,,
Hauts-de-France,Données définitives,2022-01-20,00:00,6847.0,1876.0,2699.0,1134.0,0.0,2.0,0.0,113.0,0.0,0.0,0.0,0.0,1033.0,-,-,-,-,ND,-,ND,ND,-,-,-,-,-,-,-,-,32.0,-,4418.0,194.0,-,-,-,-,-,ND,-,-,-,-,-,-,13.0,-,-,-,0.0,-,27.4,76.54,39.42,49.43,16.56,21.6,0.0,0.0,0.03,50.0,1.65,58.85,
Hauts-de-France,Données définitives,2022-01-20,00:15,,,,,,,,,,,,,,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,-,-,-,,-,-,,-,-,-,,-,,,,,,,,,,,,,
Hauts-de-France,Données définitives,2022-01-20,00:30,6717.0,2020.0,2701.0,1036.0,0.0,2.0,0.0,114.0,0.0,0.0,0.0,0.0,848.0,-,-,-,-,ND,-,ND,ND,-,-,-,-,-,-,-,-,35.0,-,4224.0,203.0,-,-,-,-,-,ND,-,-,-,-,-,-,16.0,-,-,-,0.0,-,30.07,82.42,40.21,49.47,15.42,19.74,0.0,0.0,0.03,50.0,1.7,59.38,
Hauts-de-France,Données définitives,2022-01-20,00:45,,,,,,,,,,,,,,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,-,-,-,,-,-,,-,-,-,,-,,,,,,,,,,,,,
Hauts-de-France,Données définitives,2022-01-20,01:00,6532.0,1929.0,2702.0,880.0,0.0,2.0,0.0,115.0,0.0,0.0,0.0,0.0,901.0,-,-,-,-,ND,-,ND,ND,-,-,-,-,-,-,-,-,45.0,-,3956.0,212.0,-,-,-,-,-,ND,-,-,-,-,-,-,15.0,-,-,-,0.0,-,29.53,78.7,41.37,49.49,13.47,16.77,0.0,0.0,0.03,50.0,1.76,59.9,
Hauts-de-France,Données définitives,2022-01-20,01:15,,,,,,,,,,,,,,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,-,-,-,,-,-,,-,-,-,,-,,,,,,,,,,,,,
Hauts-de-France,Données définitives,2022-01-20,01:30,6645.0,2009.0,2701.0,924.0,0.0,2.0,0.0,116.0,0.0,0.0,0.0,0.0,893.0,-,-,-,-,ND,-,ND,ND,-,-,-,-,-,-,-,-,36.0,-,3710.0,221.0,-,-,-,-,-,ND,-,-,-,-,-,-,11.0,-,-,-,0.0,-,30.23,81.97,40.65,49.47,13.91,17.6,0.0,0.0,0.03,50.0,1.75,60.42,
Hauts-de-France,Données définitives,2022-01-20,01:45,,,,,,,,,,,,,,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,-,-,-,,-,-,,-,-,-,,-,,,,,,,,,,,,,
Hauts-de-France,Données définitives,2022-01-20,02:00,6610.0,1979.0,2702.0,1001.0,0.0,2.0,0.0,116.0,0.0,0.0,0.0,0.0,813.0,-,-,-,-,ND,-,ND,ND,-,-,-,-,-,-,-,-,35.0,-,3682.0,215.0,-,-,-,-,-,ND,-,-,-,-,-,-,14.0,-,-,-,0.0,-,29.94,80.74,40.88,49.49,15.14,19.07,0.0,0.0,0.03,50.0,1.75,60.42,
Hauts-de-France,Données définitives,2022-01-20,02:15,,,,,,,,,,,,,,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,-,-,-,,-,-,,-,-,-,,-,,,,,,,,,,,,,
Hauts-de-France,Données définitives,2022-01-20,02:30,6553.0,1979.0,2702.0,1082.0,0.0,2.0,0.0,116.0,0.0,0.0,0.0,0.0,676.0,-,-,-,-,ND,-,ND,ND,-,-,-,-,-,-,-,-,75.0,-,3805.0,195.0,-,-,-,-,-,ND,-,-,-,-,-,-,11.0,-,-,-,0.0,-,30.2,80.74,41.23,49.49,16.51,20.61,0.0,0.0,0.03,50.0,1.77,60.42,
Hauts-de-France,Données définitives,2022-01-20,02:45,,,,,,,,,,,,,,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,-,-,-,,-,-,,-,-,-,,-,,,,,,,,,,,,,
Hauts-de-France,Données définitives,2022-01-20,03:00,6375.0,1959.0,2702.0,1094.0,0.0,2.0,0.0,117.0,0.0,0.0,0.0,0.0,505.0,-,-,-,-,ND,-,ND,ND,-,-,-,-,-,-,-,-,289.0,-,3940.0,195.0,-,-,-,-,-,ND,-,-,-,-,-,-,14.0,-,-,-,0.0,-,30.73,79.93,42.38,49.49,17.16,20.84,0.0,0.0,0.03,50.0,1.84,60.94,
Hauts-de-France,Données définitives,2022-01-20,03:15,,,,,,,,,,,,,,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,-,-,-,,-,-,,-,-,-,,-,,,,,,,,,,,,,
Hauts-de-France,Données définitives,2022-01-20,03:30,6273.0,1988.0,2700.0,1132.0,0.0,2.0,0.0,115.0,0.0,0.0,0.0,0.0,335.0,-,-,-,-,ND,-,ND,ND,-,-,-,-,-,-,-,-,483.0,-,4120.0,200.0,-,-,-,-,-,ND,-,-,-,-,-,-,14.0,-,-,-,0.0,-,31.69,81.11,43.04,49.45,18.05,21.57,0.0,0.0,0.03,50.0,1.83,59.9,
Hauts-de-France,Données définitives,2022-01-20,03:45,,,,,,,,,,,,,,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,-,-,-,,-,-,,-,-,-,,-,,,,,,,,,,,,,
Hauts-de-France,Données définitives,2022-01-20,04:00,6261.0,1849.0,2778.0,1323.0,0.0,2.0,0.0,113.0,0.0,0.0,0.0,0.0,200.0,-,-,-,-,ND,-,ND,ND,-,-,-,-,-,-,-,-,461.0,-,4132.0,202.0,-,-,-,-,-,ND,-,-,-,-,-,-,12.0,-,-,-,0.0,-,29.53,75.44,44.37,50.88,21.13,25.2,0.0,0.0,0.03,50.0,1.8,58.85,
Hauts-de-France,Données définitives,2022-01-20,04:15,,,,,,,,,,,,,,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,-,-,-,,-,-,,-,-,-,,-,,,,,,,,,,,,,
Hauts-de-France,Données définitives,2022-01-20,04:30,6223.0,1835.0,2917.0,1329.0,0.0,2.0,0.0,115.0,0.0,0.0,0.0,0.0,25.0,-,-,-,-,ND,-,ND,ND,-,-,-,-,-,-,-,-,550.0,-,4378.0,195.0,-,-,-,-,-,ND,-,-,-,-,-,-,12.0,-,-,-,0.0,-,29.49,74.87,46.87,53.42,21.36,25.32,0.0,0.0,0.03,50.0,1.85,59.9,
Hauts-de-France,Données définitives,2022-01-20,04:45,,,,,,,,,,,,,,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,-,-,-,,-,-,,-,-,-,,-,,,,,,,,,,,,,
Hauts-de-France,Données définitives,2022-01-20,05:00,6275.0,1914.0,2961.0,1275.0,0.0,2.0,0.0,114.0,0.0,0.0,0.0,0.0,10.0,-,-,-,-,ND,-,ND,ND,-,-,-,-,-,-,-,-,576.0,-,4434.0,192.0,-,-,-,-,-,ND,-,-,-,-,-,-,14.0,-,-,-,0.0,-,30.5,78.09,47.19,54.23,20.32,24.29,0.0,0.0,0.03,50.0,1.82,59.38,
Hauts-de-France,Données définitives,2022-01-20,05:15,,,,,,,,,,,,,,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,-,-,-,,-,-,,-,-,-,,-,,,,,,,,,,,,,
Hauts-de-France,Données définitives,2022-01-20,05:30,6458.0,1961.0,3015.0,1247.0,0.0,2.0,0.0,116.0,0.0,0.0,0.0,0.0,116.0,-,-,-,-,ND,-,ND,ND,-,-,-,-,-,-,-,-,409.0,-,4457.0,205.0,-,-,-,-,-,ND,-,-,-,-,-,-,14.0,-,-,-,0.0,-,30.37,80.01,46.69,55.22,19.31,23.76,0.0,0.0,0.03,50.0,1.8,60.42,
Hauts-de-France,Données définitives,2022-01-20,05:45,,,,,,,,,,,,,,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,-,-,-,,-,-,,-,-,-,,-,,,,,,,,,,,,,
Hauts-de-France,Données définitives,2022-01-20,06:00,6645.0,2072.0,3068.0,1310.0,0.0,2.0,0.0,115.0,0.0,0.0,0.0,0.0,77.0,-,-,-,-,ND,-,ND,ND,-,-,-,-,-,-,-,-,304.0,-,4563.0,213.0,-,-,-,-,-,ND,-,-,-,-,-,-,13.0,-,-,-,0.0,-,31.18,84.54,46.17,56.19,19.71,24.96,0.0,0.0,0.03,50.0,1.73,59.9,
Hauts-de-France,Données définitives,2022-01-20,06:15,,,,,,,,,,,,,,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,-,-,-,,-,-,,-,-,-,,-,,,,,,,,,,,,,
Hauts-de-France,Données définitives,2022-01-20,06:30,6984.0,1974.0,3066.0,1334.0,0.0,2.0,0.0,113.0,0.0,0.0,0.0,0.0,494.0,-,-,-,-,ND,-,ND,ND,-,-,-,-,-,-,-,-,58.0,-,4547.0,221.0,-,-,-,-,-,ND,-,-,-,-,-,-,10.0,-,-,-,0.0,-,28.26,80.54,43.9,56.15,19.1,25.41,0.0,0.0,0.03,50.0,1.62,58.85,
Hauts-de-France,Données définitives,2022-01-20,06:45,,,,,,,,,,,,,,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,-,-,-,,-,-,,-,-,-,,-,,,,,,,,,,,,,
Hauts-de-France,Données définitives,2022-01-20,07:00,7270.0,2056.0,3066.0,1321.0,0.0,2.0,0.0,112.0,0.0,0.0,0.0,0.0,710.0,-,-,-,-,ND,-,ND,ND,-,-,-,-,-,-,-,-,48.0,-,4621.0,229.0,-,-,-,-,-,ND,-,-,-,-,-,-,15.0,-,-,-,0.0,-,28.28,83.88,42.17,56.15,18.17,25.17,0.0,0.0,0.03,50.0,1.54,58.33,
Hauts-de-France,Données définitives,2022-01-20,07:15,,,,,,,,,,,,,,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,-,-,-,,-,-,,-,-,-,,-,,,,,,,,,,,,,
Hauts-de-France,Données définitives,2022-01-20,07:30,7639.0,2029.0,3065.0,1340.0,0.0,2.0,0.0,111.0,0.0,0.0,0.0,0.0,1089.0,-,-,-,-,ND,-,ND,ND,-,-,-,-,-,-,-,-,47.0,-,4675.0,241.0,-,-,-,-,-,ND,-,-,-,-,-,-,17.0,-,-,-,0.0,-,26.56,82.78,40.12,56.14,17.54,25.53,0.0,0.0,0.03,50.0,1.45,57.81,
Hauts-de-France,Données définitives,2022-01-20,07:45,,,,,,,,,,,,,,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,-,-,-,,-,-,,-,-,-,,-,,,,,,,,,,,,,
Hauts-de-France,Données définitives,2022-01-20,08:00,7658.0,2028.0,3038.0,1449.0,0.0,2.0,0.0,111.0,0.0,0.0,0.0,0.0,1031.0,-,-,-,-,ND,-,ND,ND,-,-,-,-,-,-,-,-,44.0,-,4751.0,244.0,-,-,-,-,-,ND,-,-,-,-,-,-,19.0,-,-,-,0.0,-,26.48,82.74,39.67,55.64,18.92,27.61,0.0,0.0,0.03,50.0,1.45,57.81,
Hauts-de-France,Données définitives,2022-01-20,08:15,,,,,,,,,,,,,,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,-,-,-,,-,-,,-,-,-,,-,,,,,,,,,,,,,
Hauts-de-France,Données définitives,2022-01-20,08:30,7707.0,2099.0,3034.0,1381.0,0.0,2.0,0.0,111.0,0.0,0.0,0.0,0.0,1079.0,-,-,-,-,ND,-,ND,ND,-,-,-,-,-,-,-,-,52.0,-,4823.0,241.0,-,-,-,-,-,ND,-,-,-,-,-,-,19.0,-,-,-,0.0,-,27.23,85.64,39.37,55.57,17.92,26.31,0.0,0.0,0.03,50.0,1.44,57.81,
Hauts-de-France,Données définitives,2022-01-20,08:45,,,,,,,,,,,,,,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,-,-,-,,-,-,,-,-,-,,-,,,,,,,,,,,,,
Hauts-de-France,Données définitives,2022-01-20,09:00,7668.0,2091.0,3032.0,1240.0,3.0,2.0,0.0,110.0,0.0,0.0,0.0,0.0,1187.0,-,-,-,-,ND,-,ND,ND,-,-,-,-,-,-,-,-,49.0,-,4797.0,247.0,-,-,-,-,-,ND,-,-,-,-,-,-,18.0,-,-,-,0.0,-,27.27,85.31,39.54,55.53,16.17,23.62,0.04,0.87,0.03,50.0,1.43,57.29,
Hauts-de-France,Données définitives,2022-01-20,09:15,,,,,,,,,,,,,,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,-,-,-,,-,-,,-,-,-,,-,,,,,,,,,,,,,
Hauts-de-France,Données définitives,2022-01-20,09:30,7661.0,2101.0,3030.0,1100.0,10.0,2.0,0.0,108.0,0.0,0.0,0.0,0.0,1311.0,-,-,-,-,ND,-,ND,ND,-,-,-,-,-,-,-,-,45.0,-,4506.0,241.0,-,-,-,-,-,ND,-,-,-,-,-,-,17.0,-,-,-,0.0,-,27.42,85.72,39.55,55.49,14.36,20.96,0.13,2.92,0.03,50.0,1.41,56.25,
Hauts-de-France,Données définitives,2022-01-20,09:45,,,,,,,,,,,,,,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,-,-,-,,-,-,,-,-,-,,-,,,,,,,,,,,,,
Hauts-de-France,Données définitives,2022-01-20,10:00,7740.0,2105.0,3030.0,1020.0,20.0,2.0,0.0,107.0,0.0,0.0,0.0,0.0,1462.0,-,-,-,-,ND,-,ND,ND,-,-,-,-,-,-,-,-,47.0,-,4539.0,237.0,-,-,-,-,-,ND,-,-,-,-,-,-,20.0,-,-,-,0.0,-,27.2,85.88,39.15,55.49,13.18,19.43,0.26,5.83,0.03,50.0,1.38,55.73,
Hauts-de-France,Données définitives,2022-01-20,10:15,,,,,,,,,,,,,,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,-,-,-,,-,-,,-,-,-,,-,,,,,,,,,,,,,
Hauts-de-France,Données définitives,2022-01-20,10:30,7766.0,2100.0,3031.0,901.0,28.0,2.0,0.0,108.0,0.0,0.0,0.0,0.0,1600.0,-,-,-,-,ND,-,ND,ND,-,-,-,-,-,-,-,-,46.0,-,4360.0,232.0,-,-,-,-,-,ND,-,-,-,-,-,-,21.0,-,-,-,0.0,-,27.04,85.68,39.03,55.51,11.6,17.17,0.36,8.16,0.03,50.0,1.39,56.25,
Hauts-de-France,Données définitives,2022-01-20,10:45,,,,,,,,,,,,,,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,-,-,-,,-,-,,-,-,-,,-,,,,,,,,,,,,,
Hauts-de-France,Données définitives,2022-01-20,11:00,7755.0,2011.0,3032.0,785.0,43.0,2.0,0.0,108.0,0.0,0.0,0.0,0.0,1777.0,-,-,-,-,ND,-,ND,ND,-,-,-,-,-,-,-,-,30.0,-,4288.0,227.0,-,-,-,-,-,ND,-,-,-,-,-,-,19.0,-,-,-,0.0,-,25.93,82.05,39.1,55.53,10.12,14.96,0.55,12.54,0.03,50.0,1.39,56.25,
Hauts-de-France,Données définitives,2022-01-20,11:15,,,,,,,,,,,,,,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,-,-,-,,-,-,,-,-,-,,-,,,,,,,,,,,,,
Hauts-de-France,Données définitives,2022-01-20,11:30,7726.0,2007.0,3035.0,734.0,49.0,2.0,0.0,104.0,0.0,0.0,0.0,0.0,1796.0,-,-,-,-,ND,-,ND,ND,-,-,-,-,-,-,-,-,28.0,-,4301.0,228.0,-,-,-,-,-,ND,-,-,-,-,-,-,20.0,-,-,-,0.0,-,25.98,81.88,39.28,55.59,9.5,13.98,0.63,14.29,0.03,50.0,1.35,54.17,
Hauts-de-France,Données définitives,2022-01-20,11:45,,,,,,,,,,,,,,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,-,-,-,,-,-,,-,-,-,,-,,,,,,,,,,,,,
Hauts-de-France,Données définitives,2022-01-20,12:00,7798.0,2004.0,3037.0,672.0,68.0,2.0,0.0,104.0,0.0,0.0,0.0,0.0,1919.0,-,-,-,-,ND,-,ND,ND,-,-,-,-,-,-,-,-,35.0,-,4374.0,223.0,-,-,-,-,-,ND,-,-,-,-,-,-,20.0,-,-,-,0.0,-,25.7,81.76,38.95,55.62,8.62,12.8,0.87,19.83,0.03,50.0,1.33,54.17,
Hauts-de-France,Données définitives,2022-01-20,12:15,,,,,,,,,,,,,,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,-,-,-,,-,-,,-,-,-,,-,,,,,,,,,,,,,
