Périmètre,Nature,Date,Heures,Consommation,Thermique,Nucléaire,Eolien,Solaire,Hydraulique,Pompage,Bioénergies,Stockage batterie,Déstockage batterie,Eolien terrestre,Eolien offshore,Ech. physiques,Flux physiques d'Auvergne-Rhône-Alpes vers PACA,Flux physiques de Bourgogne-Franche-Comté vers PACA,Flux physiques de Bretagne vers PACA,Flux physiques de Centre-Val de Loire vers PACA,Flux physiques de Grand-Est vers PACA,Flux physiques de Hauts-de-France vers PACA,Flux physiques d'Ile-de-France vers PACA,Flux physiques de Normandie vers PACA,Flux physiques de Nouvelle-Aquitaine vers PACA,Flux physiques d'Occitanie vers PACA,Flux physiques de Pays-de-la-Loire vers PACA,Flux physiques de PACA vers PACA,Flux physiques de PACA vers Auvergne-Rhône-Alpes,Flux physiques de PACA vers Bourgogne-Franche-Comté,Flux physiques de PACA vers Bretagne,Flux physiques de PACA vers Centre-Val de Loire,Flux physiques de PACA vers Grand-Est,Flux physiques de PACA vers Hauts-de-France,Flux physiques de PACA vers Ile-de-France,Flux physiques de PACA vers Normandie,Flux physiques de PACA vers Nouvelle-Aquitaine,Flux physiques de PACA vers Occitanie,Flux physiques de PACA vers Pays-de-la-Loire,Flux physiques de PACA vers PACA.1,Flux physiques Allemagne vers PACA,Flux physiques Belgique vers PACA,Flux physiques Espagne vers PACA,Flux physiques Italie vers PACA,Flux physiques Luxembourg vers PACA,Flux physiques Royaume-Uni vers PACA,Flux physiques Suisse vers PACA,Flux physiques de PACA vers Allemagne,Flux physiques de PACA vers Belgique,Flux physiques de PACA vers Espagne,Flux physiques de PACA vers Italie,Flux physiques de PACA vers Luxembourg,Flux physiques de PACA vers Royaume-Uni,Flux physiques de PACA vers Suisse,TCO Thermique (%),TCH Thermique (%),TCO Nucléaire (%),TCH Nucléaire (%),TCO Eolien (%),TCH Eolien (%),TCO Solaire (%),TCH Solaire (%),TCO Hydraulique (%),TCH Hydraulique (%),TCO Bioénergies (%),TCH Bioénergies (%),Unnamed: 67
PACA,Données définitives,2022-08-19,04:30,3233.0,649.0,0.0,51.0,0.0,348.0,0.0,81.0,0.0,0.0,0.0,0.0,2104.0,ND,-,-,-,-,-,-,-,-,ND,-,-,90.0,-,-,-,-,-,-,-,-,89.0,-,-,-,-,-,ND,-,-,-,-,-,-,203.0,-,-,-,20.07,23.81,0.0,-,1.58,52.58,0.0,0.0,10.76,10.63,2.51,26.64,
PACA,Données définitives,2022-08-19,04:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2022-08-19,05:00,3258.0,641.0,0.0,50.0,0.0,347.0,0.0,80.0,0.0,0.0,0.0,0.0,2139.0,ND,-,-,-,-,-,-,-,-,ND,-,-,80.0,-,-,-,-,-,-,-,-,93.0,-,-,-,-,-,ND,-,-,-,-,-,-,191.0,-,-,-,19.67,23.51,0.0,-,1.53,51.55,0.0,0.0,10.65,10.6,2.46,26.32,
PACA,Données définitives,2022-08-19,05:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2022-08-19,05:30,3295.0,632.0,0.0,34.0,0.0,338.0,0.0,82.0,0.0,0.0,0.0,0.0,2208.0,ND,-,-,-,-,-,-,-,-,ND,-,-,65.0,-,-,-,-,-,-,-,-,93.0,-,-,-,-,-,ND,-,-,-,-,-,-,144.0,-,-,-,19.18,23.18,0.0,-,1.03,35.05,0.0,0.0,10.26,10.33,2.49,26.97,
PACA,Données définitives,2022-08-19,05:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2022-08-19,06:00,3401.0,636.0,0.0,33.0,0.0,336.0,0.0,83.0,0.0,0.0,0.0,0.0,2313.0,ND,-,-,-,-,-,-,-,-,ND,-,-,57.0,-,-,-,-,-,-,-,-,98.0,-,-,-,-,-,ND,-,-,-,-,-,-,158.0,-,-,-,18.7,23.33,0.0,-,0.97,34.02,0.0,0.0,9.88,10.27,2.44,27.3,
PACA,Données définitives,2022-08-19,06:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2022-08-19,06:30,3410.0,612.0,0.0,34.0,0.0,340.0,0.0,80.0,0.0,0.0,0.0,0.0,2344.0,ND,-,-,-,-,-,-,-,-,ND,-,-,54.0,-,-,-,-,-,-,-,-,103.0,-,-,-,-,-,ND,-,-,-,-,-,-,159.0,-,-,-,17.95,22.45,0.0,-,1.0,35.05,0.0,0.0,9.97,10.39,2.35,26.32,
PACA,Données définitives,2022-08-19,06:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2022-08-19,07:00,3366.0,596.0,0.0,53.0,3.0,339.0,0.0,82.0,0.0,0.0,0.0,0.0,2293.0,ND,-,-,-,-,-,-,-,-,ND,-,-,55.0,-,-,-,-,-,-,-,-,107.0,-,-,-,-,-,ND,-,-,-,-,-,-,151.0,-,-,-,17.71,21.86,0.0,-,1.57,54.64,0.09,0.17,10.07,10.36,2.44,26.97,
PACA,Données définitives,2022-08-19,07:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2022-08-19,07:30,3551.0,632.0,0.0,52.0,37.0,416.0,0.0,80.0,0.0,0.0,0.0,0.0,2333.0,ND,-,-,-,-,-,-,-,-,ND,-,-,56.0,-,-,-,-,-,-,-,-,108.0,-,-,-,-,-,ND,-,-,-,-,-,-,161.0,-,-,-,17.8,23.18,0.0,-,1.46,53.61,1.04,2.14,11.72,12.71,2.25,26.32,
PACA,Données définitives,2022-08-19,07:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2022-08-19,08:00,3554.0,720.0,0.0,42.0,127.0,381.0,0.0,81.0,0.0,0.0,0.0,0.0,2203.0,ND,-,-,-,-,-,-,-,-,ND,-,-,62.0,-,-,-,-,-,-,-,-,107.0,-,-,-,-,-,ND,-,-,-,-,-,-,162.0,-,-,-,20.26,26.41,0.0,-,1.18,43.3,3.57,7.34,10.72,11.64,2.28,26.64,
PACA,Données définitives,2022-08-19,08:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2022-08-19,08:30,3873.0,727.0,0.0,29.0,278.0,538.0,0.0,76.0,0.0,0.0,0.0,0.0,2225.0,ND,-,-,-,-,-,-,-,-,ND,-,-,66.0,-,-,-,-,-,-,-,-,109.0,-,-,-,-,-,ND,-,-,-,-,-,-,157.0,-,-,-,18.77,26.67,0.0,-,0.75,29.9,7.18,16.07,13.89,16.44,1.96,25.0,
PACA,Données définitives,2022-08-19,08:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2022-08-19,09:00,3978.0,755.0,0.0,35.0,445.0,590.0,0.0,75.0,0.0,0.0,0.0,0.0,2078.0,ND,-,-,-,-,-,-,-,-,ND,-,-,68.0,-,-,-,-,-,-,-,-,107.0,-,-,-,-,-,ND,-,-,-,-,-,-,178.0,-,-,-,18.98,27.7,0.0,-,0.88,36.08,11.19,25.72,14.83,18.03,1.89,24.67,
PACA,Données définitives,2022-08-19,09:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2022-08-19,09:30,4234.0,804.0,0.0,34.0,646.0,601.0,0.0,75.0,0.0,0.0,0.0,0.0,2073.0,ND,-,-,-,-,-,-,-,-,ND,-,-,76.0,-,-,-,-,-,-,-,-,108.0,-,-,-,-,-,ND,-,-,-,-,-,-,187.0,-,-,-,18.99,29.49,0.0,-,0.8,35.05,15.26,37.34,14.19,18.36,1.77,24.67,
PACA,Données définitives,2022-08-19,09:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2022-08-19,10:00,4372.0,804.0,0.0,38.0,797.0,599.0,0.0,72.0,0.0,0.0,0.0,0.0,2063.0,ND,-,-,-,-,-,-,-,-,ND,-,-,77.0,-,-,-,-,-,-,-,-,110.0,-,-,-,-,-,ND,-,-,-,-,-,-,186.0,-,-,-,18.39,29.49,0.0,-,0.87,39.18,18.23,46.07,13.7,18.3,1.65,23.68,
PACA,Données définitives,2022-08-19,10:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2022-08-19,10:30,4546.0,756.0,0.0,48.0,918.0,591.0,0.0,72.0,0.0,0.0,0.0,0.0,2161.0,ND,-,-,-,-,-,-,-,-,ND,-,-,68.0,-,-,-,-,-,-,-,-,113.0,-,-,-,-,-,ND,-,-,-,-,-,-,155.0,-,-,-,16.63,27.73,0.0,-,1.06,49.48,20.19,53.06,13.0,18.06,1.58,23.68,
PACA,Données définitives,2022-08-19,10:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2022-08-19,11:00,4564.0,763.0,0.0,47.0,966.0,405.0,0.0,71.0,0.0,0.0,0.0,0.0,2313.0,ND,-,-,-,-,-,-,-,-,ND,-,-,58.0,-,-,-,-,-,-,-,-,115.0,-,-,-,-,-,ND,-,-,-,-,-,-,158.0,-,-,-,16.72,27.99,0.0,-,1.03,48.45,21.17,55.84,8.87,12.37,1.56,23.36,
PACA,Données définitives,2022-08-19,11:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2022-08-19,11:30,4524.0,692.0,0.0,60.0,1056.0,376.0,0.0,71.0,0.0,0.0,0.0,0.0,2269.0,ND,-,-,-,-,-,-,-,-,ND,-,-,67.0,-,-,-,-,-,-,-,-,119.0,-,-,-,-,-,ND,-,-,-,-,-,-,202.0,-,-,-,15.3,25.39,0.0,-,1.33,61.86,23.34,61.04,8.31,11.49,1.57,23.36,
PACA,Données définitives,2022-08-19,11:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2022-08-19,12:00,4743.0,674.0,0.0,65.0,1163.0,365.0,0.0,71.0,0.0,0.0,0.0,0.0,2404.0,ND,-,-,-,-,-,-,-,-,ND,-,-,57.0,-,-,-,-,-,-,-,-,128.0,-,-,-,-,-,ND,-,-,-,-,-,-,156.0,-,-,-,14.21,24.72,0.0,-,1.37,67.01,24.52,67.23,7.7,11.15,1.5,23.36,
PACA,Données définitives,2022-08-19,12:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2022-08-19,12:30,4761.0,635.0,0.0,67.0,1265.0,337.0,0.0,70.0,0.0,0.0,0.0,0.0,2387.0,ND,-,-,-,-,-,-,-,-,ND,-,-,60.0,-,-,-,-,-,-,-,-,113.0,-,-,-,-,-,ND,-,-,-,-,-,-,161.0,-,-,-,13.34,23.29,0.0,-,1.41,69.07,26.57,73.12,7.08,10.3,1.47,23.03,
PACA,Données définitives,2022-08-19,12:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2022-08-19,13:00,4788.0,595.0,0.0,70.0,1345.0,357.0,0.0,71.0,0.0,0.0,0.0,0.0,2350.0,ND,-,-,-,-,-,-,-,-,ND,-,-,55.0,-,-,-,-,-,-,-,-,113.0,-,-,-,-,-,ND,-,-,-,-,-,-,202.0,-,-,-,12.43,21.83,0.0,-,1.46,72.16,28.09,77.75,7.46,10.91,1.48,23.36,
PACA,Données définitives,2022-08-19,13:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2022-08-19,13:30,4727.0,649.0,0.0,70.0,1387.0,336.0,0.0,73.0,0.0,0.0,0.0,0.0,2212.0,ND,-,-,-,-,-,-,-,-,ND,-,-,52.0,-,-,-,-,-,-,-,-,127.0,-,-,-,-,-,ND,-,-,-,-,-,-,192.0,-,-,-,13.73,23.81,0.0,-,1.48,72.16,29.34,80.17,7.11,10.27,1.54,24.01,
PACA,Données définitives,2022-08-19,13:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2022-08-19,14:00,4767.0,639.0,0.0,76.0,1403.0,333.0,0.0,71.0,0.0,0.0,0.0,0.0,2245.0,ND,-,-,-,-,-,-,-,-,ND,-,-,61.0,-,-,-,-,-,-,-,-,145.0,-,-,-,-,-,ND,-,-,-,-,-,-,158.0,-,-,-,13.4,23.44,0.0,-,1.59,78.35,29.43,81.1,6.99,10.17,1.49,23.36,
PACA,Données définitives,2022-08-19,14:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2022-08-19,14:30,4727.0,640.0,0.0,73.0,1374.0,335.0,0.0,71.0,0.0,0.0,0.0,0.0,2234.0,ND,-,-,-,-,-,-,-,-,ND,-,-,75.0,-,-,-,-,-,-,-,-,142.0,-,-,-,-,-,ND,-,-,-,-,-,-,187.0,-,-,-,13.54,23.48,0.0,-,1.54,75.26,29.07,79.42,7.09,10.24,1.5,23.36,
PACA,Données définitives,2022-08-19,14:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2022-08-19,15:00,4703.0,618.0,0.0,73.0,1346.0,333.0,0.0,72.0,0.0,0.0,0.0,0.0,2262.0,ND,-,-,-,-,-,-,-,-,ND,-,-,92.0,-,-,-,-,-,-,-,-,123.0,-,-,-,-,-,ND,-,-,-,-,-,-,189.0,-,-,-,13.14,22.67,0.0,-,1.55,75.26,28.62,77.8,7.08,10.17,1.53,23.68,
PACA,Données définitives,2022-08-19,15:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2022-08-19,15:30,4629.0,632.0,0.0,74.0,1297.0,337.0,0.0,78.0,0.0,0.0,0.0,0.0,2210.0,ND,-,-,-,-,-,-,-,-,ND,-,-,93.0,-,-,-,-,-,-,-,-,129.0,-,-,-,-,-,ND,-,-,-,-,-,-,198.0,-,-,-,13.65,23.18,0.0,-,1.6,76.29,28.02,74.97,7.28,10.3,1.69,25.66,
PACA,Données définitives,2022-08-19,15:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2022-08-19,16:00,4559.0,636.0,0.0,75.0,1227.0,335.0,0.0,78.0,0.0,0.0,0.0,0.0,2209.0,ND,-,-,-,-,-,-,-,-,ND,-,-,80.0,-,-,-,-,-,-,-,-,113.0,-,-,-,-,-,ND,-,-,-,-,-,-,188.0,-,-,-,13.95,23.33,0.0,-,1.65,77.32,26.91,70.92,7.35,10.24,1.71,25.66,
PACA,Données définitives,2022-08-19,16:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2022-08-19,16:30,4495.0,668.0,0.0,68.0,1131.0,332.0,0.0,79.0,0.0,0.0,0.0,0.0,2217.0,ND,-,-,-,-,-,-,-,-,ND,-,-,74.0,-,-,-,-,-,-,-,-,124.0,-,-,-,-,-,ND,-,-,-,-,-,-,184.0,-,-,-,14.86,24.5,0.0,-,1.51,70.1,25.16,65.38,7.39,10.14,1.76,25.99,
PACA,Données définitives,2022-08-19,16:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2022-08-19,17:00,4556.0,711.0,0.0,70.0,1008.0,327.0,0.0,77.0,0.0,0.0,0.0,0.0,2363.0,ND,-,-,-,-,-,-,-,-,ND,-,-,44.0,-,-,-,-,-,-,-,-,135.0,-,-,-,-,-,ND,-,-,-,-,-,-,151.0,-,-,-,15.61,26.08,0.0,-,1.54,72.16,22.12,58.27,7.18,9.99,1.69,25.33,
PACA,Données définitives,2022-08-19,17:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2022-08-19,17:30,4503.0,689.0,0.0,69.0,875.0,313.0,0.0,76.0,0.0,0.0,0.0,0.0,2481.0,ND,-,-,-,-,-,-,-,-,ND,-,-,46.0,-,-,-,-,-,-,-,-,131.0,-,-,-,-,-,ND,-,-,-,-,-,-,160.0,-,-,-,15.3,25.28,0.0,-,1.53,71.13,19.43,50.58,6.95,9.56,1.69,25.0,
PACA,Données définitives,2022-08-19,17:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2022-08-19,18:00,4588.0,715.0,0.0,68.0,706.0,326.0,0.0,75.0,0.0,0.0,0.0,0.0,2697.0,ND,-,-,-,-,-,-,-,-,ND,-,-,48.0,-,-,-,-,-,-,-,-,117.0,-,-,-,-,-,ND,-,-,-,-,-,-,167.0,-,-,-,15.58,26.23,0.0,-,1.48,70.1,15.39,40.81,7.11,9.96,1.63,24.67,
PACA,Données définitives,2022-08-19,18:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2022-08-19,18:30,4376.0,615.0,0.0,64.0,520.0,422.0,0.0,75.0,0.0,0.0,0.0,0.0,2679.0,ND,-,-,-,-,-,-,-,-,ND,-,-,50.0,-,-,-,-,-,-,-,-,116.0,-,-,-,-,-,ND,-,-,-,-,-,-,169.0,-,-,-,14.05,22.56,0.0,-,1.46,65.98,11.88,30.06,9.64,12.89,1.71,24.67,
PACA,Données définitives,2022-08-19,18:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2022-08-19,19:00,4602.0,734.0,0.0,64.0,332.0,712.0,0.0,77.0,0.0,0.0,0.0,0.0,2684.0,ND,-,-,-,-,-,-,-,-,ND,-,-,57.0,-,-,-,-,-,-,-,-,125.0,-,-,-,-,-,ND,-,-,-,-,-,-,147.0,-,-,-,15.95,26.93,0.0,-,1.39,65.98,7.21,19.19,15.47,21.75,1.67,25.33,
PACA,Données définitives,2022-08-19,19:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2022-08-19,19:30,4640.0,733.0,0.0,59.0,158.0,864.0,0.0,77.0,0.0,0.0,0.0,0.0,2748.0,ND,-,-,-,-,-,-,-,-,ND,-,-,62.0,-,-,-,-,-,-,-,-,127.0,-,-,-,-,-,ND,-,-,-,-,-,-,160.0,-,-,-,15.8,26.89,0.0,-,1.27,60.82,3.41,9.13,18.62,26.4,1.66,25.33,
PACA,Données définitives,2022-08-19,19:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2022-08-19,20:00,4538.0,729.0,0.0,51.0,48.0,888.0,0.0,79.0,0.0,0.0,0.0,0.0,2742.0,ND,-,-,-,-,-,-,-,-,ND,-,-,60.0,-,-,-,-,-,-,-,-,120.0,-,-,-,-,-,ND,-,-,-,-,-,-,164.0,-,-,-,16.06,26.74,0.0,-,1.12,52.58,1.06,2.77,19.57,27.13,1.74,25.99,
PACA,Données définitives,2022-08-19,20:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2022-08-19,20:30,4397.0,733.0,0.0,47.0,6.0,855.0,0.0,81.0,0.0,0.0,0.0,0.0,2675.0,ND,-,-,-,-,-,-,-,-,ND,-,-,61.0,-,-,-,-,-,-,-,-,118.0,-,-,-,-,-,ND,-,-,-,-,-,-,152.0,-,-,-,16.67,26.89,0.0,-,1.07,48.45,0.14,0.35,19.45,26.12,1.84,26.64,
PACA,Données définitives,2022-08-19,20:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2022-08-19,21:00,4590.0,732.0,0.0,50.0,0.0,849.0,0.0,81.0,0.0,0.0,0.0,0.0,2878.0,ND,-,-,-,-,-,-,-,-,ND,-,-,62.0,-,-,-,-,-,-,-,-,122.0,-,-,-,-,-,ND,-,-,-,-,-,-,85.0,-,-,-,15.95,26.85,0.0,-,1.09,51.55,0.0,0.0,18.5,25.94,1.76,26.64,
PACA,Données définitives,2022-08-19,21:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2022-08-19,21:30,4322.0,737.0,0.0,51.0,0.0,721.0,0.0,80.0,0.0,0.0,0.0,0.0,2731.0,ND,-,-,-,-,-,-,-,-,ND,-,-,64.0,-,-,-,-,-,-,-,-,136.0,-,-,-,-,-,ND,-,-,-,-,-,-,163.0,-,-,-,17.05,27.04,0.0,-,1.18,52.58,0.0,0.0,16.68,22.03,1.85,26.32,
PACA,Données définitives,2022-08-19,21:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2022-08-19,22:00,4344.0,729.0,0.0,54.0,0.0,687.0,0.0,76.0,0.0,0.0,0.0,0.0,2798.0,ND,-,-,-,-,-,-,-,-,ND,-,-,64.0,-,-,-,-,-,-,-,-,140.0,-,-,-,-,-,ND,-,-,-,-,-,-,162.0,-,-,-,16.78,26.74,0.0,-,1.24,55.67,0.0,0.0,15.81,20.99,1.75,25.0,
PACA,Données définitives,2022-08-19,22:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2022-08-19,22:30,4217.0,639.0,0.0,52.0,0.0,629.0,0.0,78.0,0.0,0.0,0.0,0.0,2819.0,ND,-,-,-,-,-,-,-,-,ND,-,-,69.0,-,-,-,-,-,-,-,-,140.0,-,-,-,-,-,ND,-,-,-,-,-,-,168.0,-,-,-,15.15,23.44,0.0,-,1.23,53.61,0.0,0.0,14.92,19.22,1.85,25.66,
PACA,Données définitives,2022-08-19,22:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2022-08-19,23:00,4573.0,740.0,0.0,63.0,0.0,583.0,0.0,76.0,0.0,0.0,0.0,0.0,3111.0,ND,-,-,-,-,-,-,-,-,ND,-,-,71.0,-,-,-,-,-,-,-,-,134.0,-,-,-,-,-,ND,-,-,-,-,-,-,168.0,-,-,-,16.18,27.15,0.0,-,1.38,64.95,0.0,0.0,12.75,17.81,1.66,25.0,
PACA,Données définitives,2022-08-19,23:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2022-08-19,23:30,4413.0,638.0,0.0,65.0,0.0,580.0,0.0,77.0,0.0,0.0,0.0,0.0,3053.0,ND,-,-,-,-,-,-,-,-,ND,-,-,65.0,-,-,-,-,-,-,-,-,142.0,-,-,-,-,-,ND,-,-,-,-,-,-,174.0,-,-,-,14.46,23.4,0.0,-,1.47,67.01,0.0,0.0,13.14,17.72,1.74,25.33,
PACA,Données définitives,2022-08-19,23:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2022-08-20,00:00,4176.0,639.0,0.0,67.0,0.0,615.0,0.0,76.0,0.0,0.0,0.0,0.0,2780.0,ND,-,-,-,-,-,-,-,-,ND,-,-,59.0,-,-,-,-,-,-,-,-,134.0,-,-,-,-,-,ND,-,-,-,-,-,-,204.0,-,-,-,15.3,23.44,0.0,-,1.6,69.07,0.0,0.0,14.73,18.79,1.82,25.0,
PACA,Données définitives,2022-08-20,00:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
