Périmètre,Nature,Date,Heures,Consommation,Thermique,Nucléaire,Eolien,Solaire,Hydraulique,Pompage,Bioénergies,Stockage batterie,Déstockage batterie,Eolien terrestre,Eolien offshore,Ech. physiques,Flux physiques d'Auvergne-Rhône-Alpes vers Ile-de-France,Flux physiques de Bourgogne-Franche-Comté vers Ile-de-France,Flux physiques de Bretagne vers Ile-de-France,Flux physiques de Centre-Val de Loire vers Ile-de-France,Flux physiques de Grand-Est vers Ile-de-France,Flux physiques de Hauts-de-France vers Ile-de-France,Flux physiques d'Ile-de-France vers Ile-de-France,Flux physiques de Normandie vers Ile-de-France,Flux physiques de Nouvelle-Aquitaine vers Ile-de-France,Flux physiques d'Occitanie vers Ile-de-France,Flux physiques de Pays-de-la-Loire vers Ile-de-France,Flux physiques de PACA vers Ile-de-France,Flux physiques de Ile-de-France vers Auvergne-Rhône-Alpes,Flux physiques de Ile-de-France vers Bourgogne-Franche-Comté,Flux physiques de Ile-de-France vers Bretagne,Flux physiques de Ile-de-France vers Centre-Val de Loire,Flux physiques de Ile-de-France vers Grand-Est,Flux physiques de Ile-de-France vers Hauts-de-France,Flux physiques de Ile-de-France vers Ile-de-France,Flux physiques de Ile-de-France vers Normandie,Flux physiques de Ile-de-France vers Nouvelle-Aquitaine,Flux physiques de Ile-de-France vers Occitanie,Flux physiques de Ile-de-France vers Pays-de-la-Loire,Flux physiques de Ile-de-France vers PACA,Flux physiques Allemagne vers Ile-de-France,Flux physiques Belgique vers Ile-de-France,Flux physiques Espagne vers Ile-de-France,Flux physiques Italie vers Ile-de-France,Flux physiques Luxembourg vers Ile-de-France,Flux physiques Royaume-Uni vers Ile-de-France,Flux physiques Suisse vers Ile-de-France,Flux physiques de Ile-de-France vers Allemagne,Flux physiques de Ile-de-France vers Belgique,Flux physiques de Ile-de-France vers Espagne,Flux physiques de Ile-de-France vers Italie,Flux physiques de Ile-de-France vers Luxembourg,Flux physiques de Ile-de-France vers Royaume-Uni,Flux physiques de Ile-de-France vers Suisse,TCO Thermique (%),TCH Thermique (%),TCO Nucléaire (%),TCH Nucléaire (%),TCO Eolien (%),TCH Eolien (%),TCO Solaire (%),TCH Solaire (%),TCO Hydraulique (%),TCH Hydraulique (%),TCO Bioénergies (%),TCH Bioénergies (%),Unnamed: 67
Ile-de-France,Données définitives,2023-04-30,11:45,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-04-30,12:00,6590.0,0.0,0.0,7.0,186.0,12.0,0.0,150.0,0.0,0.0,0.0,0.0,6234.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,73.0,-,62.0,409.0,295.0,-,218.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,ND,0.11,4.83,2.82,73.23,0.18,63.16,2.28,47.02,
Ile-de-France,Données définitives,2023-04-30,12:15,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-04-30,12:30,6674.0,0.0,0.0,6.0,178.0,12.0,0.0,148.0,0.0,0.0,0.0,0.0,6333.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,57.0,-,53.0,371.0,339.0,-,282.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,ND,0.09,4.14,2.67,70.08,0.18,63.16,2.22,46.39,
Ile-de-France,Données définitives,2023-04-30,12:45,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-04-30,13:00,6670.0,0.0,0.0,5.0,166.0,12.0,0.0,153.0,0.0,0.0,0.0,0.0,6336.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,55.0,-,62.0,290.0,293.0,-,239.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,ND,0.07,3.45,2.49,65.35,0.18,63.16,2.29,47.96,
Ile-de-France,Données définitives,2023-04-30,13:15,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-04-30,13:30,6457.0,0.0,0.0,5.0,144.0,12.0,0.0,150.0,0.0,0.0,0.0,0.0,6157.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,50.0,-,64.0,372.0,320.0,-,211.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,ND,0.08,3.45,2.23,56.69,0.19,63.16,2.32,47.02,
Ile-de-France,Données définitives,2023-04-30,13:45,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-04-30,14:00,6357.0,0.0,0.0,4.0,127.0,12.0,0.0,152.0,0.0,0.0,0.0,0.0,6068.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,36.0,-,68.0,360.0,717.0,-,384.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,ND,0.06,2.76,2.0,50.0,0.19,63.16,2.39,47.65,
Ile-de-France,Données définitives,2023-04-30,14:15,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-04-30,14:30,6287.0,0.0,0.0,3.0,117.0,12.0,0.0,146.0,0.0,0.0,0.0,0.0,6009.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,31.0,-,42.0,405.0,757.0,-,350.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,ND,0.05,2.07,1.86,46.06,0.19,63.16,2.32,45.77,
Ile-de-France,Données définitives,2023-04-30,14:45,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-04-30,15:00,6144.0,0.0,0.0,2.0,105.0,12.0,0.0,149.0,0.0,0.0,0.0,0.0,5878.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,36.0,-,38.0,391.0,808.0,-,350.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,ND,0.03,1.38,1.71,41.34,0.2,63.16,2.43,46.71,
Ile-de-France,Données définitives,2023-04-30,15:15,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-04-30,15:30,6001.0,0.0,0.0,1.0,110.0,12.0,0.0,152.0,0.0,0.0,0.0,0.0,5732.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,39.0,-,35.0,548.0,962.0,-,325.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,ND,0.02,0.69,1.83,43.31,0.2,63.16,2.53,47.65,
Ile-de-France,Données définitives,2023-04-30,15:45,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-04-30,16:00,5923.0,0.0,0.0,1.0,84.0,12.0,0.0,150.0,0.0,0.0,0.0,0.0,5680.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,38.0,-,35.0,900.0,1211.0,-,299.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,ND,0.02,0.69,1.42,33.07,0.2,63.16,2.53,47.02,
Ile-de-France,Données définitives,2023-04-30,16:15,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-04-30,16:30,5952.0,0.0,0.0,1.0,86.0,12.0,0.0,155.0,0.0,0.0,0.0,0.0,5698.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,39.0,-,39.0,1136.0,1450.0,-,259.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,ND,0.02,0.69,1.44,33.86,0.2,63.16,2.6,48.59,
Ile-de-France,Données définitives,2023-04-30,16:45,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-04-30,17:00,5984.0,0.0,0.0,2.0,72.0,12.0,0.0,150.0,0.0,0.0,0.0,0.0,5753.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,31.0,-,37.0,1322.0,1613.0,-,211.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,ND,0.03,1.38,1.2,28.35,0.2,63.16,2.51,47.02,
Ile-de-France,Données définitives,2023-04-30,17:15,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-04-30,17:30,5984.0,0.0,0.0,1.0,61.0,12.0,0.0,150.0,0.0,0.0,0.0,0.0,5759.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,46.0,-,41.0,1390.0,1555.0,-,110.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,ND,0.02,0.69,1.02,24.02,0.2,63.16,2.51,47.02,
Ile-de-France,Données définitives,2023-04-30,17:45,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-04-30,18:00,6092.0,0.0,0.0,1.0,60.0,12.0,0.0,153.0,0.0,0.0,0.0,0.0,5868.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,23.0,-,46.0,1284.0,1564.0,-,133.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,ND,0.02,0.69,0.98,23.62,0.2,63.16,2.51,47.96,
Ile-de-France,Données définitives,2023-04-30,18:15,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-04-30,18:30,6120.0,0.0,0.0,1.0,48.0,12.0,0.0,147.0,0.0,0.0,0.0,0.0,5909.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,26.0,-,58.0,1165.0,1306.0,-,154.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,ND,0.02,0.69,0.78,18.9,0.2,63.16,2.4,46.08,
Ile-de-France,Données définitives,2023-04-30,18:45,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-04-30,19:00,6274.0,0.0,0.0,0.0,38.0,12.0,0.0,147.0,0.0,0.0,0.0,0.0,6079.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,19.0,-,74.0,953.0,915.0,-,176.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,ND,0.0,0.0,0.61,14.96,0.19,63.16,2.34,46.08,
Ile-de-France,Données définitives,2023-04-30,19:15,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-04-30,19:30,6324.0,0.0,0.0,0.0,26.0,12.0,0.0,148.0,0.0,0.0,0.0,0.0,6138.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,14.0,-,76.0,917.0,896.0,-,196.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,ND,0.0,0.0,0.41,10.24,0.19,63.16,2.34,46.39,
Ile-de-France,Données définitives,2023-04-30,19:45,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-04-30,20:00,6305.0,0.0,0.0,0.0,15.0,12.0,0.0,146.0,0.0,0.0,0.0,0.0,6134.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,19.0,-,84.0,895.0,742.0,-,196.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,ND,0.0,0.0,0.24,5.91,0.19,63.16,2.32,45.77,
Ile-de-France,Données définitives,2023-04-30,20:15,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-04-30,20:30,6403.0,0.0,0.0,0.0,6.0,12.0,0.0,152.0,0.0,0.0,0.0,0.0,6225.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,9.0,-,84.0,886.0,734.0,-,173.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,ND,0.0,0.0,0.09,2.36,0.19,63.16,2.37,47.65,
Ile-de-France,Données définitives,2023-04-30,20:45,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-04-30,21:00,6380.0,0.0,0.0,1.0,1.0,12.0,0.0,149.0,0.0,0.0,0.0,0.0,6222.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,20.0,-,97.0,664.0,441.0,-,168.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,ND,0.02,0.69,0.02,0.39,0.19,63.16,2.34,46.71,
Ile-de-France,Données définitives,2023-04-30,21:15,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-04-30,21:30,6400.0,0.0,0.0,1.0,0.0,12.0,0.0,147.0,0.0,0.0,0.0,0.0,6247.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,10.0,-,100.0,506.0,465.0,-,213.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,ND,0.02,0.69,0.0,0.0,0.19,63.16,2.3,46.08,
Ile-de-France,Données définitives,2023-04-30,21:45,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-04-30,22:00,6279.0,0.0,0.0,1.0,0.0,12.0,0.0,149.0,0.0,0.0,0.0,0.0,6124.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,26.0,-,101.0,636.0,325.0,-,227.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,ND,0.02,0.69,0.0,0.0,0.19,63.16,2.37,46.71,
Ile-de-France,Données définitives,2023-04-30,22:15,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-04-30,22:30,6545.0,0.0,0.0,2.0,0.0,12.0,0.0,148.0,0.0,0.0,0.0,0.0,6388.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,45.0,-,102.0,583.0,251.0,-,320.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,ND,0.03,1.38,0.0,0.0,0.18,63.16,2.26,46.39,
Ile-de-France,Données définitives,2023-04-30,22:45,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-04-30,23:00,6585.0,0.0,0.0,2.0,0.0,12.0,0.0,151.0,0.0,0.0,0.0,0.0,6425.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,70.0,-,103.0,602.0,153.0,-,231.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,ND,0.03,1.38,0.0,0.0,0.18,63.16,2.29,47.34,
Ile-de-France,Données définitives,2023-04-30,23:15,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-04-30,23:30,6418.0,0.0,0.0,4.0,0.0,12.0,0.0,151.0,0.0,0.0,0.0,0.0,6263.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,68.0,-,109.0,565.0,139.0,-,235.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,ND,0.06,2.76,0.0,0.0,0.19,63.16,2.35,47.34,
Ile-de-France,Données définitives,2023-04-30,23:45,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-05-01,00:00,6280.0,0.0,0.0,4.0,0.0,12.0,0.0,150.0,0.0,0.0,0.0,0.0,6124.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,37.0,-,113.0,470.0,411.0,-,375.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,ND,0.06,2.76,0.0,0.0,0.19,63.16,2.39,47.02,
Ile-de-France,Données définitives,2023-05-01,00:15,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-05-01,00:30,5997.0,0.0,0.0,3.0,0.0,12.0,0.0,150.0,0.0,0.0,0.0,0.0,5843.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,44.0,-,101.0,552.0,481.0,-,322.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,ND,0.05,2.07,0.0,0.0,0.2,63.16,2.5,47.02,
Ile-de-France,Données définitives,2023-05-01,00:45,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-05-01,01:00,5656.0,0.0,0.0,1.0,0.0,12.0,0.0,152.0,0.0,0.0,0.0,0.0,5498.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,54.0,-,97.0,562.0,616.0,-,299.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,ND,0.02,0.69,0.0,0.0,0.21,63.16,2.69,47.65,
Ile-de-France,Données définitives,2023-05-01,01:15,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-05-01,01:30,5428.0,0.0,0.0,2.0,0.0,12.0,0.0,151.0,0.0,0.0,0.0,0.0,5271.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,60.0,-,94.0,556.0,868.0,-,245.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,ND,0.04,1.38,0.0,0.0,0.22,63.16,2.78,47.34,
Ile-de-France,Données définitives,2023-05-01,01:45,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-05-01,02:00,5316.0,0.0,0.0,2.0,0.0,12.0,0.0,149.0,0.0,0.0,0.0,0.0,5156.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,63.0,-,92.0,561.0,913.0,-,265.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,ND,0.04,1.38,0.0,0.0,0.23,63.16,2.8,46.71,
Ile-de-France,Données définitives,2023-05-01,02:15,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-05-01,02:30,5107.0,0.0,0.0,2.0,0.0,12.0,0.0,148.0,0.0,0.0,0.0,0.0,4953.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,83.0,-,86.0,641.0,936.0,-,206.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,ND,0.04,1.38,0.0,0.0,0.23,63.16,2.9,46.39,
Ile-de-France,Données définitives,2023-05-01,02:45,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-05-01,03:00,4954.0,0.0,0.0,3.0,0.0,12.0,0.0,143.0,0.0,0.0,0.0,0.0,4802.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,97.0,-,76.0,706.0,1154.0,-,264.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,ND,0.06,2.07,0.0,0.0,0.24,63.16,2.89,44.83,
Ile-de-France,Données définitives,2023-05-01,03:15,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-05-01,03:30,4869.0,0.0,0.0,13.0,0.0,12.0,0.0,146.0,0.0,0.0,0.0,0.0,4705.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,93.0,-,74.0,700.0,1157.0,-,248.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,ND,0.27,8.97,0.0,0.0,0.25,63.16,3.0,45.77,
Ile-de-France,Données définitives,2023-05-01,03:45,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-05-01,04:00,4843.0,0.0,0.0,30.0,0.0,12.0,0.0,151.0,0.0,0.0,0.0,0.0,4652.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,93.0,-,75.0,799.0,1272.0,-,238.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,ND,0.62,20.69,0.0,0.0,0.25,63.16,3.12,47.34,
Ile-de-France,Données définitives,2023-05-01,04:15,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-05-01,04:30,4777.0,0.0,0.0,44.0,0.0,12.0,0.0,150.0,0.0,0.0,0.0,0.0,4576.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,108.0,-,89.0,849.0,1299.0,-,210.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,ND,0.92,30.34,0.0,0.0,0.25,63.16,3.14,47.02,
Ile-de-France,Données définitives,2023-05-01,04:45,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-05-01,05:00,4871.0,0.0,0.0,42.0,0.0,12.0,0.0,151.0,0.0,0.0,0.0,0.0,4674.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,106.0,-,93.0,837.0,1295.0,-,194.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,ND,0.86,28.97,0.0,0.0,0.25,63.16,3.1,47.34,
Ile-de-France,Données définitives,2023-05-01,05:15,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-05-01,05:30,4943.0,0.0,0.0,49.0,0.0,12.0,0.0,154.0,0.0,0.0,0.0,0.0,4734.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,106.0,-,88.0,813.0,1204.0,-,192.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,ND,0.99,33.79,0.0,0.0,0.24,63.16,3.12,48.28,
Ile-de-France,Données définitives,2023-05-01,05:45,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-05-01,06:00,5066.0,0.0,0.0,59.0,0.0,12.0,0.0,155.0,0.0,0.0,0.0,0.0,4843.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,96.0,-,88.0,673.0,983.0,-,260.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,ND,1.16,40.69,0.0,0.0,0.24,63.16,3.06,48.59,
Ile-de-France,Données définitives,2023-05-01,06:15,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-05-01,06:30,4989.0,0.0,0.0,63.0,0.0,12.0,0.0,150.0,0.0,0.0,0.0,0.0,4775.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,94.0,-,81.0,639.0,882.0,-,272.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,ND,1.26,43.45,0.0,0.0,0.24,63.16,3.01,47.02,
