Périmètre,Nature,Date,Heures,Consommation,Thermique,Nucléaire,Eolien,Solaire,Hydraulique,Pompage,Bioénergies,Stockage batterie,Déstockage batterie,Eolien terrestre,Eolien offshore,Ech. physiques,Flux physiques d'Auvergne-Rhône-Alpes vers Bourgogne-Franche-Comté,Flux physiques de Bourgogne-Franche-Comté vers Bourgogne-Franche-Comté,Flux physiques de Bretagne vers Bourgogne-Franche-Comté,Flux physiques de Centre-Val de Loire vers Bourgogne-Franche-Comté,Flux physiques de Grand-Est vers Bourgogne-Franche-Comté,Flux physiques de Hauts-de-France vers Bourgogne-Franche-Comté,Flux physiques d'Ile-de-France vers Bourgogne-Franche-Comté,Flux physiques de Normandie vers Bourgogne-Franche-Comté,Flux physiques de Nouvelle-Aquitaine vers Bourgogne-Franche-Comté,Flux physiques d'Occitanie vers Bourgogne-Franche-Comté,Flux physiques de Pays-de-la-Loire vers Bourgogne-Franche-Comté,Flux physiques de PACA vers Bourgogne-Franche-Comté,Flux physiques de Bourgogne-Franche-Comté vers Auvergne-Rhône-Alpes,Flux physiques de Bourgogne-Franche-Comté vers Bourgogne-Franche-Comté.1,Flux physiques de Bourgogne-Franche-Comté vers Bretagne,Flux physiques de Bourgogne-Franche-Comté vers Centre-Val de Loire,Flux physiques de Bourgogne-Franche-Comté vers Grand-Est,Flux physiques de Bourgogne-Franche-Comté vers Hauts-de-France,Flux physiques de Bourgogne-Franche-Comté vers Ile-de-France,Flux physiques de Bourgogne-Franche-Comté vers Normandie,Flux physiques de Bourgogne-Franche-Comté vers Nouvelle-Aquitaine,Flux physiques de Bourgogne-Franche-Comté vers Occitanie,Flux physiques de Bourgogne-Franche-Comté vers Pays-de-la-Loire,Flux physiques de Bourgogne-Franche-Comté vers PACA,Flux physiques Allemagne vers Bourgogne-Franche-Comté,Flux physiques Belgique vers Bourgogne-Franche-Comté,Flux physiques Espagne vers Bourgogne-Franche-Comté,Flux physiques Italie vers Bourgogne-Franche-Comté,Flux physiques Luxembourg vers Bourgogne-Franche-Comté,Flux physiques Royaume-Uni vers Bourgogne-Franche-Comté,Flux physiques Suisse vers Bourgogne-Franche-Comté,Flux physiques de Bourgogne-Franche-Comté vers Allemagne,Flux physiques de Bourgogne-Franche-Comté vers Belgique,Flux physiques de Bourgogne-Franche-Comté vers Espagne,Flux physiques de Bourgogne-Franche-Comté vers Italie,Flux physiques de Bourgogne-Franche-Comté vers Luxembourg,Flux physiques de Bourgogne-Franche-Comté vers Royaume-Uni,Flux physiques de Bourgogne-Franche-Comté vers Suisse,TCO Thermique (%),TCH Thermique (%),TCO Nucléaire (%),TCH Nucléaire (%),TCO Eolien (%),TCH Eolien (%),TCO Solaire (%),TCH Solaire (%),TCO Hydraulique (%),TCH Hydraulique (%),TCO Bioénergies (%),TCH Bioénergies (%),Unnamed: 67
Bourgogne-Franche-Comté,Données définitives,2023-01-23,10:00,3541.0,188.0,0.0,460.0,24.0,310.0,0.0,49.0,0.0,0.0,0.0,0.0,2512.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,158.0,-,-,165.0,1079.0,-,575.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,0.0,5.31,49.09,0.0,ND,12.99,44.79,0.68,3.79,8.75,59.27,1.38,61.25,
Bourgogne-Franche-Comté,Données définitives,2023-01-23,10:15,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2023-01-23,10:30,3571.0,176.0,0.0,490.0,36.0,313.0,0.0,46.0,0.0,0.0,0.0,0.0,2510.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,122.0,-,-,165.0,1083.0,-,579.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,0.0,4.93,45.95,0.0,ND,13.72,47.71,1.01,5.68,8.77,59.85,1.29,57.5,
Bourgogne-Franche-Comté,Données définitives,2023-01-23,10:45,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2023-01-23,11:00,3588.0,176.0,0.0,489.0,56.0,313.0,0.0,46.0,0.0,0.0,0.0,0.0,2508.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,81.0,-,-,169.0,1104.0,-,532.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,0.0,4.91,45.95,0.0,ND,13.63,47.61,1.56,8.83,8.72,59.85,1.28,57.5,
Bourgogne-Franche-Comté,Données définitives,2023-01-23,11:15,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2023-01-23,11:30,3501.0,188.0,0.0,489.0,65.0,315.0,0.0,45.0,0.0,0.0,0.0,0.0,2399.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,81.0,-,-,168.0,1090.0,-,509.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,0.0,5.37,49.09,0.0,ND,13.97,47.61,1.86,10.25,9.0,60.23,1.29,56.25,
Bourgogne-Franche-Comté,Données définitives,2023-01-23,11:45,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2023-01-23,12:00,3502.0,188.0,0.0,541.0,63.0,298.0,0.0,49.0,0.0,0.0,0.0,0.0,2364.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,85.0,-,-,167.0,1113.0,-,521.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,0.0,5.37,49.09,0.0,ND,15.45,52.68,1.8,9.94,8.51,56.98,1.4,61.25,
Bourgogne-Franche-Comté,Données définitives,2023-01-23,12:15,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2023-01-23,12:30,3428.0,201.0,0.0,561.0,59.0,303.0,0.0,49.0,0.0,0.0,0.0,0.0,2257.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,86.0,-,-,159.0,991.0,-,480.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,0.0,5.86,52.48,0.0,ND,16.37,54.63,1.72,9.31,8.84,57.93,1.43,61.25,
Bourgogne-Franche-Comté,Données définitives,2023-01-23,12:45,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2023-01-23,13:00,3463.0,190.0,0.0,618.0,54.0,292.0,0.0,48.0,0.0,0.0,0.0,0.0,2261.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,71.0,-,-,158.0,812.0,-,439.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,0.0,5.49,49.61,0.0,ND,17.85,60.18,1.56,8.52,8.43,55.83,1.39,60.0,
Bourgogne-Franche-Comté,Données définitives,2023-01-23,13:15,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2023-01-23,13:30,3379.0,187.0,0.0,663.0,45.0,215.0,0.0,48.0,0.0,0.0,0.0,0.0,2221.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,72.0,-,-,157.0,726.0,-,438.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,0.0,5.53,48.83,0.0,ND,19.62,64.56,1.33,7.1,6.36,41.11,1.42,60.0,
Bourgogne-Franche-Comté,Données définitives,2023-01-23,13:45,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2023-01-23,14:00,3506.0,188.0,0.0,701.0,48.0,204.0,0.0,49.0,0.0,0.0,0.0,0.0,2318.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,79.0,-,-,147.0,541.0,-,389.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,0.0,5.36,49.09,0.0,ND,19.99,68.26,1.37,7.57,5.82,39.01,1.4,61.25,
Bourgogne-Franche-Comté,Données définitives,2023-01-23,14:15,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2023-01-23,14:30,3474.0,187.0,0.0,709.0,36.0,217.0,0.0,49.0,0.0,0.0,0.0,0.0,2276.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,83.0,-,-,154.0,515.0,-,370.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,0.0,5.38,48.83,0.0,ND,20.41,69.04,1.04,5.68,6.25,41.49,1.41,61.25,
Bourgogne-Franche-Comté,Données définitives,2023-01-23,14:45,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2023-01-23,15:00,3411.0,188.0,0.0,705.0,30.0,225.0,0.0,49.0,0.0,0.0,0.0,0.0,2215.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,133.0,-,-,145.0,370.0,-,296.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,0.0,5.51,49.09,0.0,ND,20.67,68.65,0.88,4.73,6.6,43.02,1.44,61.25,
Bourgogne-Franche-Comté,Données définitives,2023-01-23,15:15,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2023-01-23,15:30,3348.0,189.0,0.0,684.0,22.0,273.0,0.0,50.0,0.0,0.0,0.0,0.0,2131.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,168.0,-,-,140.0,270.0,-,278.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,0.0,5.65,49.35,0.0,ND,20.43,66.6,0.66,3.47,8.15,52.2,1.49,62.5,
Bourgogne-Franche-Comté,Données définitives,2023-01-23,15:45,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2023-01-23,16:00,3251.0,188.0,0.0,663.0,15.0,276.0,0.0,49.0,0.0,0.0,0.0,0.0,2061.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,151.0,-,-,140.0,298.0,-,346.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,0.0,5.78,49.09,0.0,ND,20.39,64.56,0.46,2.37,8.49,52.77,1.51,61.25,
Bourgogne-Franche-Comté,Données définitives,2023-01-23,16:15,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2023-01-23,16:30,3320.0,187.0,0.0,654.0,8.0,276.0,0.0,50.0,0.0,0.0,0.0,0.0,2146.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,111.0,-,-,142.0,414.0,-,370.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,0.0,5.63,48.83,0.0,ND,19.7,63.68,0.24,1.26,8.31,52.77,1.51,62.5,
Bourgogne-Franche-Comté,Données définitives,2023-01-23,16:45,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2023-01-23,17:00,3201.0,187.0,0.0,669.0,2.0,275.0,0.0,50.0,0.0,0.0,0.0,0.0,2018.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,106.0,-,-,141.0,478.0,-,413.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,0.0,5.84,48.83,0.0,ND,20.9,65.14,0.06,0.32,8.59,52.58,1.56,62.5,
Bourgogne-Franche-Comté,Données définitives,2023-01-23,17:15,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2023-01-23,17:30,3298.0,187.0,0.0,694.0,0.0,286.0,0.0,50.0,0.0,0.0,0.0,0.0,2081.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,92.0,-,-,154.0,601.0,-,467.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,0.0,5.67,48.83,0.0,ND,21.04,67.58,0.0,0.0,8.67,54.68,1.52,62.5,
Bourgogne-Franche-Comté,Données définitives,2023-01-23,17:45,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2023-01-23,18:00,3376.0,187.0,0.0,715.0,0.0,299.0,0.0,50.0,0.0,0.0,0.0,0.0,2125.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,203.0,-,-,160.0,588.0,-,542.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,0.0,5.54,48.83,0.0,ND,21.18,69.62,0.0,0.0,8.86,57.17,1.48,62.5,
Bourgogne-Franche-Comté,Données définitives,2023-01-23,18:15,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2023-01-23,18:30,3513.0,188.0,0.0,725.0,0.0,311.0,0.0,50.0,0.0,0.0,0.0,0.0,2239.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,315.0,-,-,160.0,578.0,-,578.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,0.0,5.35,49.09,0.0,ND,20.64,70.59,0.0,0.0,8.85,59.46,1.42,62.5,
Bourgogne-Franche-Comté,Données définitives,2023-01-23,18:45,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2023-01-23,19:00,3576.0,188.0,0.0,705.0,0.0,310.0,0.0,50.0,0.0,0.0,0.0,0.0,2323.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,248.0,-,-,161.0,543.0,-,534.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,0.0,5.26,49.09,0.0,ND,19.71,68.65,0.0,0.0,8.67,59.27,1.4,62.5,
Bourgogne-Franche-Comté,Données définitives,2023-01-23,19:15,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2023-01-23,19:30,3462.0,188.0,0.0,709.0,0.0,309.0,0.0,50.0,0.0,0.0,0.0,0.0,2207.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,201.0,-,-,157.0,471.0,-,506.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,0.0,5.43,49.09,0.0,ND,20.48,69.04,0.0,0.0,8.93,59.08,1.44,62.5,
Bourgogne-Franche-Comté,Données définitives,2023-01-23,19:45,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2023-01-23,20:00,3454.0,188.0,0.0,707.0,0.0,303.0,0.0,49.0,0.0,0.0,0.0,0.0,2208.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,224.0,-,-,147.0,257.0,-,395.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,0.0,5.44,49.09,0.0,ND,20.47,68.84,0.0,0.0,8.77,57.93,1.42,61.25,
Bourgogne-Franche-Comté,Données définitives,2023-01-23,20:15,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2023-01-23,20:30,3240.0,188.0,0.0,694.0,0.0,255.0,0.0,51.0,0.0,0.0,0.0,0.0,2053.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,338.0,-,-,125.0,42.0,-,281.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,0.0,5.8,49.09,0.0,ND,21.42,67.58,0.0,0.0,7.87,48.76,1.57,63.75,
Bourgogne-Franche-Comté,Données définitives,2023-01-23,20:45,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2023-01-23,21:00,3324.0,188.0,0.0,678.0,0.0,244.0,0.0,53.0,0.0,0.0,0.0,0.0,2162.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,415.0,-,-,103.0,3.0,-,105.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,0.0,5.66,49.09,0.0,ND,20.4,66.02,0.0,0.0,7.34,46.65,1.59,66.25,
Bourgogne-Franche-Comté,Données définitives,2023-01-23,21:15,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2023-01-23,21:30,3169.0,183.0,0.0,688.0,0.0,246.0,0.0,48.0,0.0,0.0,0.0,0.0,2006.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,658.0,-,-,98.0,3.0,-,46.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,0.0,5.77,47.78,0.0,ND,21.71,66.99,0.0,0.0,7.76,47.04,1.51,60.0,
Bourgogne-Franche-Comté,Données définitives,2023-01-23,21:45,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2023-01-23,22:00,3160.0,183.0,0.0,675.0,0.0,237.0,0.0,50.0,0.0,0.0,0.0,0.0,2016.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,943.0,-,-,82.0,3.0,-,1.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,0.0,5.79,47.78,0.0,ND,21.36,65.73,0.0,0.0,7.5,45.32,1.58,62.5,
Bourgogne-Franche-Comté,Données définitives,2023-01-23,22:15,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2023-01-23,22:30,3080.0,183.0,0.0,645.0,0.0,236.0,0.0,49.0,0.0,0.0,0.0,0.0,1967.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,929.0,-,-,82.0,3.0,-,0.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,0.0,5.94,47.78,0.0,ND,20.94,62.8,0.0,0.0,7.66,45.12,1.59,61.25,
Bourgogne-Franche-Comté,Données définitives,2023-01-23,22:45,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2023-01-23,23:00,3093.0,183.0,0.0,636.0,0.0,262.0,0.0,49.0,0.0,0.0,0.0,0.0,1963.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,1189.0,-,-,84.0,3.0,-,1.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,0.0,5.92,47.78,0.0,ND,20.56,61.93,0.0,0.0,8.47,50.1,1.58,61.25,
Bourgogne-Franche-Comté,Données définitives,2023-01-23,23:15,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2023-01-23,23:30,2935.0,183.0,0.0,625.0,0.0,211.0,0.0,49.0,0.0,0.0,0.0,0.0,1869.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,1206.0,-,-,84.0,3.0,-,1.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,0.0,6.24,47.78,0.0,ND,21.29,60.86,0.0,0.0,7.19,40.34,1.67,61.25,
Bourgogne-Franche-Comté,Données définitives,2023-01-23,23:45,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2023-01-24,00:00,2903.0,183.0,0.0,607.0,0.0,205.0,0.0,51.0,0.0,0.0,0.0,0.0,1858.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,1102.0,-,-,83.0,2.0,-,0.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,0.0,6.3,47.78,0.0,ND,20.91,59.1,0.0,0.0,7.06,39.2,1.76,63.75,
Bourgogne-Franche-Comté,Données définitives,2023-01-24,00:15,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2023-01-24,00:30,2818.0,179.0,0.0,561.0,0.0,206.0,0.0,52.0,0.0,0.0,0.0,0.0,1822.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,1160.0,-,-,79.0,2.0,-,0.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,0.0,6.35,46.74,0.0,ND,19.91,54.63,0.0,0.0,7.31,39.39,1.85,65.0,
Bourgogne-Franche-Comté,Données définitives,2023-01-24,00:45,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2023-01-24,01:00,2854.0,179.0,0.0,519.0,0.0,203.0,0.0,50.0,0.0,0.0,0.0,0.0,1904.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,1395.0,-,-,78.0,2.0,-,0.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,0.0,6.27,46.74,0.0,ND,18.19,50.54,0.0,0.0,7.11,38.81,1.75,62.5,
Bourgogne-Franche-Comté,Données définitives,2023-01-24,01:15,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2023-01-24,01:30,2913.0,179.0,0.0,501.0,0.0,195.0,0.0,50.0,0.0,0.0,0.0,0.0,1989.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,1457.0,-,-,75.0,2.0,-,0.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,0.0,6.14,46.74,0.0,ND,17.2,48.78,0.0,0.0,6.69,37.28,1.72,62.5,
Bourgogne-Franche-Comté,Données définitives,2023-01-24,01:45,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2023-01-24,02:00,2998.0,179.0,0.0,482.0,0.0,187.0,0.0,50.0,0.0,0.0,0.0,0.0,2101.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,1592.0,-,-,77.0,2.0,-,1.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,0.0,5.97,46.74,0.0,ND,16.08,46.93,0.0,0.0,6.24,35.76,1.67,62.5,
Bourgogne-Franche-Comté,Données définitives,2023-01-24,02:15,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2023-01-24,02:30,2932.0,179.0,0.0,451.0,0.0,197.0,0.0,50.0,0.0,0.0,0.0,0.0,2056.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,1739.0,-,-,77.0,2.0,-,1.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,0.0,6.11,46.74,0.0,ND,15.38,43.91,0.0,0.0,6.72,37.67,1.71,62.5,
Bourgogne-Franche-Comté,Données définitives,2023-01-24,02:45,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2023-01-24,03:00,2897.0,175.0,0.0,442.0,0.0,170.0,0.0,49.0,0.0,0.0,0.0,0.0,2061.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,1749.0,-,-,76.0,3.0,-,0.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,0.0,6.04,45.69,0.0,ND,15.26,43.04,0.0,0.0,5.87,32.5,1.69,61.25,
Bourgogne-Franche-Comté,Données définitives,2023-01-24,03:15,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2023-01-24,03:30,2869.0,175.0,0.0,442.0,0.0,183.0,0.0,49.0,0.0,0.0,0.0,0.0,2021.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,1729.0,-,-,79.0,3.0,-,0.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,45.0,6.1,45.69,0.0,ND,15.41,43.04,0.0,0.0,6.38,34.99,1.71,61.25,
