Périmètre,Nature,Date,Heures,Consommation,Thermique,Nucléaire,Eolien,Solaire,Hydraulique,Pompage,Bioénergies,Stockage batterie,Déstockage batterie,Eolien terrestre,Eolien offshore,Ech. physiques,Flux physiques d'Auvergne-Rhône-Alpes vers PACA,Flux physiques de Bourgogne-Franche-Comté vers PACA,Flux physiques de Bretagne vers PACA,Flux physiques de Centre-Val de Loire vers PACA,Flux physiques de Grand-Est vers PACA,Flux physiques de Hauts-de-France vers PACA,Flux physiques d'Ile-de-France vers PACA,Flux physiques de Normandie vers PACA,Flux physiques de Nouvelle-Aquitaine vers PACA,Flux physiques d'Occitanie vers PACA,Flux physiques de Pays-de-la-Loire vers PACA,Flux physiques de PACA vers PACA,Flux physiques de PACA vers Auvergne-Rhône-Alpes,Flux physiques de PACA vers Bourgogne-Franche-Comté,Flux physiques de PACA vers Bretagne,Flux physiques de PACA vers Centre-Val de Loire,Flux physiques de PACA vers Grand-Est,Flux physiques de PACA vers Hauts-de-France,Flux physiques de PACA vers Ile-de-France,Flux physiques de PACA vers Normandie,Flux physiques de PACA vers Nouvelle-Aquitaine,Flux physiques de PACA vers Occitanie,Flux physiques de PACA vers Pays-de-la-Loire,Flux physiques de PACA vers PACA.1,Flux physiques Allemagne vers PACA,Flux physiques Belgique vers PACA,Flux physiques Espagne vers PACA,Flux physiques Italie vers PACA,Flux physiques Luxembourg vers PACA,Flux physiques Royaume-Uni vers PACA,Flux physiques Suisse vers PACA,Flux physiques de PACA vers Allemagne,Flux physiques de PACA vers Belgique,Flux physiques de PACA vers Espagne,Flux physiques de PACA vers Italie,Flux physiques de PACA vers Luxembourg,Flux physiques de PACA vers Royaume-Uni,Flux physiques de PACA vers Suisse,TCO Thermique (%),TCH Thermique (%),TCO Nucléaire (%),TCH Nucléaire (%),TCO Eolien (%),TCH Eolien (%),TCO Solaire (%),TCH Solaire (%),TCO Hydraulique (%),TCH Hydraulique (%),TCO Bioénergies (%),TCH Bioénergies (%),Unnamed: 67
PACA,Données définitives,2023-08-14,20:00,4635.0,458.0,0.0,9.0,78.0,1140.0,0.0,83.0,0.0,0.0,0.0,0.0,2867.0,ND,-,-,-,-,-,-,-,-,ND,-,-,82.0,-,-,-,-,-,-,-,-,93.0,-,-,-,-,-,ND,-,-,-,-,-,-,165.0,-,-,-,9.88,16.86,0.0,ND,0.19,9.38,1.68,3.99,24.6,34.93,1.79,27.95,
PACA,Données définitives,2023-08-14,20:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-08-14,20:30,4425.0,533.0,0.0,7.0,18.0,1126.0,0.0,82.0,0.0,0.0,0.0,0.0,2659.0,ND,-,-,-,-,-,-,-,-,ND,-,-,83.0,-,-,-,-,-,-,-,-,96.0,-,-,-,-,-,ND,-,-,-,-,-,-,188.0,-,-,-,12.05,19.62,0.0,ND,0.16,7.29,0.41,0.92,25.45,34.5,1.85,27.61,
PACA,Données définitives,2023-08-14,20:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-08-14,21:00,4464.0,620.0,0.0,5.0,0.0,1119.0,0.0,82.0,0.0,0.0,0.0,0.0,2639.0,ND,-,-,-,-,-,-,-,-,ND,-,-,79.0,-,-,-,-,-,-,-,-,94.0,-,-,-,-,-,ND,-,-,-,-,-,-,196.0,-,-,-,13.89,22.82,0.0,ND,0.11,5.21,0.0,0.0,25.07,34.28,1.84,27.61,
PACA,Données définitives,2023-08-14,21:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-08-14,21:30,4419.0,682.0,0.0,4.0,0.0,1158.0,0.0,81.0,0.0,0.0,0.0,0.0,2494.0,ND,-,-,-,-,-,-,-,-,ND,-,-,80.0,-,-,-,-,-,-,-,-,97.0,-,-,-,-,-,ND,-,-,-,-,-,-,154.0,-,-,-,15.43,25.1,0.0,ND,0.09,4.17,0.0,0.0,26.21,35.48,1.83,27.27,
PACA,Données définitives,2023-08-14,21:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-08-14,22:00,4232.0,660.0,0.0,4.0,0.0,1149.0,0.0,80.0,0.0,0.0,0.0,0.0,2339.0,ND,-,-,-,-,-,-,-,-,ND,-,-,80.0,-,-,-,-,-,-,-,-,96.0,-,-,-,-,-,ND,-,-,-,-,-,-,168.0,-,-,-,15.6,24.29,0.0,ND,0.09,4.17,0.0,0.0,27.15,35.2,1.89,26.94,
PACA,Données définitives,2023-08-14,22:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-08-14,22:30,4286.0,722.0,0.0,4.0,0.0,993.0,0.0,82.0,0.0,0.0,0.0,0.0,2485.0,ND,-,-,-,-,-,-,-,-,ND,-,-,82.0,-,-,-,-,-,-,-,-,99.0,-,-,-,-,-,ND,-,-,-,-,-,-,157.0,-,-,-,16.85,26.57,0.0,ND,0.09,4.17,0.0,0.0,23.17,30.42,1.91,27.61,
PACA,Données définitives,2023-08-14,22:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-08-14,23:00,4437.0,690.0,0.0,3.0,0.0,972.0,0.0,83.0,0.0,0.0,0.0,0.0,2691.0,ND,-,-,-,-,-,-,-,-,ND,-,-,88.0,-,-,-,-,-,-,-,-,101.0,-,-,-,-,-,ND,-,-,-,-,-,-,169.0,-,-,-,15.55,25.4,0.0,ND,0.07,3.13,0.0,0.0,21.91,29.78,1.87,27.95,
PACA,Données définitives,2023-08-14,23:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-08-14,23:30,4561.0,593.0,0.0,2.0,0.0,964.0,0.0,82.0,0.0,0.0,0.0,0.0,2920.0,ND,-,-,-,-,-,-,-,-,ND,-,-,80.0,-,-,-,-,-,-,-,-,100.0,-,-,-,-,-,ND,-,-,-,-,-,-,159.0,-,-,-,13.0,21.83,0.0,ND,0.04,2.08,0.0,0.0,21.14,29.53,1.8,27.61,
PACA,Données définitives,2023-08-14,23:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-08-15,00:00,4195.0,458.0,0.0,2.0,0.0,939.0,0.0,83.0,0.0,0.0,0.0,0.0,2714.0,ND,-,-,-,-,-,-,-,-,ND,-,-,73.0,-,-,-,-,-,-,-,-,111.0,-,-,-,-,-,ND,-,-,-,-,-,-,192.0,-,-,-,10.92,16.86,0.0,ND,0.05,2.08,0.0,0.0,22.38,28.77,1.98,27.95,
PACA,Données définitives,2023-08-15,00:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-08-15,00:30,3910.0,487.0,0.0,1.0,0.0,866.0,0.0,84.0,0.0,0.0,0.0,0.0,2472.0,ND,-,-,-,-,-,-,-,-,ND,-,-,72.0,-,-,-,-,-,-,-,-,87.0,-,-,-,-,-,ND,-,-,-,-,-,-,199.0,-,-,-,12.46,17.92,0.0,ND,0.03,1.04,0.0,0.0,22.15,26.53,2.15,28.28,
PACA,Données définitives,2023-08-15,00:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-08-15,01:00,3758.0,255.0,0.0,1.0,0.0,779.0,0.0,84.0,0.0,0.0,0.0,0.0,2639.0,ND,-,-,-,-,-,-,-,-,ND,-,-,69.0,-,-,-,-,-,-,-,-,76.0,-,-,-,-,-,ND,-,-,-,-,-,-,172.0,-,-,-,6.79,9.39,0.0,ND,0.03,1.04,0.0,0.0,20.73,23.87,2.24,28.28,
PACA,Données définitives,2023-08-15,01:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-08-15,01:30,3730.0,414.0,0.0,1.0,0.0,771.0,0.0,85.0,0.0,0.0,0.0,0.0,2460.0,ND,-,-,-,-,-,-,-,-,ND,-,-,69.0,-,-,-,-,-,-,-,-,76.0,-,-,-,-,-,ND,-,-,-,-,-,-,200.0,-,-,-,11.1,15.24,0.0,ND,0.03,1.04,0.0,0.0,20.67,23.62,2.28,28.62,
PACA,Données définitives,2023-08-15,01:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-08-15,02:00,3685.0,256.0,0.0,1.0,0.0,756.0,0.0,83.0,0.0,0.0,0.0,0.0,2589.0,ND,-,-,-,-,-,-,-,-,ND,-,-,70.0,-,-,-,-,-,-,-,-,71.0,-,-,-,-,-,ND,-,-,-,-,-,-,180.0,-,-,-,6.95,9.42,0.0,ND,0.03,1.04,0.0,0.0,20.52,23.16,2.25,27.95,
PACA,Données définitives,2023-08-15,02:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-08-15,02:30,3684.0,323.0,0.0,2.0,0.0,759.0,0.0,82.0,0.0,0.0,0.0,0.0,2519.0,ND,-,-,-,-,-,-,-,-,ND,-,-,72.0,-,-,-,-,-,-,-,-,70.0,-,-,-,-,-,ND,-,-,-,-,-,-,182.0,-,-,-,8.77,11.89,0.0,ND,0.05,2.08,0.0,0.0,20.6,23.25,2.23,27.61,
PACA,Données définitives,2023-08-15,02:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-08-15,03:00,3481.0,317.0,0.0,3.0,0.0,754.0,0.0,83.0,0.0,0.0,0.0,0.0,2324.0,ND,-,-,-,-,-,-,-,-,ND,-,-,67.0,-,-,-,-,-,-,-,-,66.0,-,-,-,-,-,ND,-,-,-,-,-,-,201.0,-,-,-,9.11,11.67,0.0,ND,0.09,3.13,0.0,0.0,21.66,23.1,2.38,27.95,
PACA,Données définitives,2023-08-15,03:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-08-15,03:30,3375.0,328.0,0.0,1.0,0.0,721.0,0.0,83.0,0.0,0.0,0.0,0.0,2242.0,ND,-,-,-,-,-,-,-,-,ND,-,-,61.0,-,-,-,-,-,-,-,-,76.0,-,-,-,-,-,ND,-,-,-,-,-,-,170.0,-,-,-,9.72,12.07,0.0,ND,0.03,1.04,0.0,0.0,21.36,22.09,2.46,27.95,
PACA,Données définitives,2023-08-15,03:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-08-15,04:00,3319.0,330.0,0.0,3.0,0.0,714.0,0.0,82.0,0.0,0.0,0.0,0.0,2189.0,ND,-,-,-,-,-,-,-,-,ND,-,-,61.0,-,-,-,-,-,-,-,-,72.0,-,-,-,-,-,ND,-,-,-,-,-,-,171.0,-,-,-,9.94,12.15,0.0,ND,0.09,3.13,0.0,0.0,21.51,21.88,2.47,27.61,
PACA,Données définitives,2023-08-15,04:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-08-15,04:30,3281.0,327.0,0.0,4.0,0.0,717.0,0.0,83.0,0.0,0.0,0.0,0.0,2150.0,ND,-,-,-,-,-,-,-,-,ND,-,-,62.0,-,-,-,-,-,-,-,-,65.0,-,-,-,-,-,ND,-,-,-,-,-,-,190.0,-,-,-,9.97,12.04,0.0,ND,0.12,4.17,0.0,0.0,21.85,21.97,2.53,27.95,
PACA,Données définitives,2023-08-15,04:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-08-15,05:00,3256.0,340.0,0.0,4.0,0.0,723.0,0.0,81.0,0.0,0.0,0.0,0.0,2108.0,ND,-,-,-,-,-,-,-,-,ND,-,-,64.0,-,-,-,-,-,-,-,-,65.0,-,-,-,-,-,ND,-,-,-,-,-,-,197.0,-,-,-,10.44,12.51,0.0,ND,0.12,4.17,0.0,0.0,22.21,22.15,2.49,27.27,
PACA,Données définitives,2023-08-15,05:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-08-15,05:30,3246.0,329.0,0.0,2.0,0.0,735.0,0.0,80.0,0.0,0.0,0.0,0.0,2101.0,ND,-,-,-,-,-,-,-,-,ND,-,-,60.0,-,-,-,-,-,-,-,-,70.0,-,-,-,-,-,ND,-,-,-,-,-,-,198.0,-,-,-,10.14,12.11,0.0,ND,0.06,2.08,0.0,0.0,22.64,22.52,2.46,26.94,
PACA,Données définitives,2023-08-15,05:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-08-15,06:00,3282.0,329.0,0.0,2.0,0.0,738.0,0.0,80.0,0.0,0.0,0.0,0.0,2134.0,ND,-,-,-,-,-,-,-,-,ND,-,-,61.0,-,-,-,-,-,-,-,-,76.0,-,-,-,-,-,ND,-,-,-,-,-,-,185.0,-,-,-,10.02,12.11,0.0,ND,0.06,2.08,0.0,0.0,22.49,22.61,2.44,26.94,
PACA,Données définitives,2023-08-15,06:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-08-15,06:30,3338.0,301.0,0.0,2.0,0.0,775.0,0.0,82.0,0.0,0.0,0.0,0.0,2178.0,ND,-,-,-,-,-,-,-,-,ND,-,-,60.0,-,-,-,-,-,-,-,-,87.0,-,-,-,-,-,ND,-,-,-,-,-,-,167.0,-,-,-,9.02,11.08,0.0,ND,0.06,2.08,0.0,0.0,23.22,23.74,2.46,27.61,
PACA,Données définitives,2023-08-15,06:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-08-15,07:00,3267.0,299.0,0.0,2.0,13.0,709.0,0.0,82.0,0.0,0.0,0.0,0.0,2161.0,ND,-,-,-,-,-,-,-,-,ND,-,-,59.0,-,-,-,-,-,-,-,-,99.0,-,-,-,-,-,ND,-,-,-,-,-,-,163.0,-,-,-,9.15,11.0,0.0,ND,0.06,2.08,0.4,0.67,21.7,21.72,2.51,27.61,
PACA,Données définitives,2023-08-15,07:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-08-15,07:30,3344.0,327.0,0.0,3.0,73.0,761.0,0.0,83.0,0.0,0.0,0.0,0.0,2097.0,ND,-,-,-,-,-,-,-,-,ND,-,-,61.0,-,-,-,-,-,-,-,-,111.0,-,-,-,-,-,ND,-,-,-,-,-,-,156.0,-,-,-,9.78,12.04,0.0,ND,0.09,3.13,2.18,3.74,22.76,23.31,2.48,27.95,
PACA,Données définitives,2023-08-15,07:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-08-15,08:00,3485.0,327.0,0.0,3.0,177.0,757.0,0.0,81.0,0.0,0.0,0.0,0.0,2139.0,ND,-,-,-,-,-,-,-,-,ND,-,-,61.0,-,-,-,-,-,-,-,-,108.0,-,-,-,-,-,ND,-,-,-,-,-,-,158.0,-,-,-,9.38,12.04,0.0,ND,0.09,3.13,5.08,9.06,21.72,23.19,2.32,27.27,
PACA,Données définitives,2023-08-15,08:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-08-15,08:30,3619.0,370.0,0.0,3.0,350.0,750.0,0.0,83.0,0.0,0.0,0.0,0.0,2063.0,ND,-,-,-,-,-,-,-,-,ND,-,-,61.0,-,-,-,-,-,-,-,-,125.0,-,-,-,-,-,ND,-,-,-,-,-,-,163.0,-,-,-,10.22,13.62,0.0,ND,0.08,3.13,9.67,17.92,20.72,22.98,2.29,27.95,
PACA,Données définitives,2023-08-15,08:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-08-15,09:00,3781.0,340.0,0.0,3.0,555.0,676.0,0.0,82.0,0.0,0.0,0.0,0.0,2125.0,ND,-,-,-,-,-,-,-,-,ND,-,-,60.0,-,-,-,-,-,-,-,-,121.0,-,-,-,-,-,ND,-,-,-,-,-,-,186.0,-,-,-,8.99,12.51,0.0,ND,0.08,3.13,14.68,28.42,17.88,20.71,2.17,27.61,
PACA,Données définitives,2023-08-15,09:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-08-15,09:30,3966.0,349.0,0.0,3.0,785.0,621.0,0.0,80.0,0.0,0.0,0.0,0.0,2129.0,ND,-,-,-,-,-,-,-,-,ND,-,-,63.0,-,-,-,-,-,-,-,-,110.0,-,-,-,-,-,ND,-,-,-,-,-,-,207.0,-,-,-,8.8,12.85,0.0,ND,0.08,3.13,19.79,40.19,15.66,19.03,2.02,26.94,
PACA,Données définitives,2023-08-15,09:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-08-15,10:00,4206.0,330.0,0.0,1.0,979.0,605.0,0.0,80.0,0.0,0.0,0.0,0.0,2211.0,ND,-,-,-,-,-,-,-,-,ND,-,-,57.0,-,-,-,-,-,-,-,-,117.0,-,-,-,-,-,ND,-,-,-,-,-,-,184.0,-,-,-,7.85,12.15,0.0,ND,0.02,1.04,23.28,50.13,14.38,18.54,1.9,26.94,
PACA,Données définitives,2023-08-15,10:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-08-15,10:30,4304.0,29.0,0.0,1.0,1167.0,420.0,0.0,82.0,0.0,0.0,0.0,0.0,2605.0,ND,-,-,-,-,-,-,-,-,ND,-,-,55.0,-,-,-,-,-,-,-,-,105.0,-,-,-,-,-,ND,-,-,-,-,-,-,182.0,-,-,-,0.67,1.07,0.0,ND,0.02,1.04,27.11,59.75,9.76,12.87,1.91,27.61,
PACA,Données définitives,2023-08-15,10:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-08-15,11:00,4400.0,30.0,0.0,1.0,1299.0,413.0,0.0,80.0,0.0,0.0,0.0,0.0,2577.0,ND,-,-,-,-,-,-,-,-,ND,-,-,57.0,-,-,-,-,-,-,-,-,111.0,-,-,-,-,-,ND,-,-,-,-,-,-,183.0,-,-,-,0.68,1.1,0.0,ND,0.02,1.04,29.52,66.51,9.39,12.65,1.82,26.94,
PACA,Données définitives,2023-08-15,11:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-08-15,11:30,4520.0,30.0,0.0,2.0,1391.0,294.0,0.0,81.0,0.0,0.0,0.0,0.0,2721.0,ND,-,-,-,-,-,-,-,-,ND,-,-,60.0,-,-,-,-,-,-,-,-,89.0,-,-,-,-,-,ND,-,-,-,-,-,-,160.0,-,-,-,0.66,1.1,0.0,ND,0.04,2.08,30.77,71.22,6.5,9.01,1.79,27.27,
PACA,Données définitives,2023-08-15,11:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-08-15,12:00,4618.0,31.0,0.0,3.0,1486.0,294.0,0.0,81.0,0.0,0.0,0.0,0.0,2723.0,ND,-,-,-,-,-,-,-,-,ND,-,-,57.0,-,-,-,-,-,-,-,-,92.0,-,-,-,-,-,ND,-,-,-,-,-,-,158.0,-,-,-,0.67,1.14,0.0,ND,0.06,3.13,32.18,76.09,6.37,9.01,1.75,27.27,
PACA,Données définitives,2023-08-15,12:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-08-15,12:30,4775.0,30.0,0.0,4.0,1540.0,298.0,0.0,80.0,0.0,0.0,0.0,0.0,2823.0,ND,-,-,-,-,-,-,-,-,ND,-,-,59.0,-,-,-,-,-,-,-,-,89.0,-,-,-,-,-,ND,-,-,-,-,-,-,166.0,-,-,-,0.63,1.1,0.0,ND,0.08,4.17,32.25,78.85,6.24,9.13,1.68,26.94,
PACA,Données définitives,2023-08-15,12:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-08-15,13:00,4837.0,30.0,0.0,6.0,1594.0,303.0,0.0,80.0,0.0,0.0,0.0,0.0,2824.0,ND,-,-,-,-,-,-,-,-,ND,-,-,59.0,-,-,-,-,-,-,-,-,85.0,-,-,-,-,-,ND,-,-,-,-,-,-,194.0,-,-,-,0.62,1.1,0.0,ND,0.12,6.25,32.95,81.62,6.26,9.28,1.65,26.94,
PACA,Données définitives,2023-08-15,13:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-08-15,13:30,4729.0,30.0,0.0,5.0,1588.0,294.0,0.0,77.0,0.0,0.0,0.0,0.0,2735.0,ND,-,-,-,-,-,-,-,-,ND,-,-,53.0,-,-,-,-,-,-,-,-,82.0,-,-,-,-,-,ND,-,-,-,-,-,-,203.0,-,-,-,0.63,1.1,0.0,ND,0.11,5.21,33.58,81.31,6.22,9.01,1.63,25.93,
PACA,Données définitives,2023-08-15,13:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-08-15,14:00,4662.0,30.0,0.0,7.0,1601.0,296.0,0.0,77.0,0.0,0.0,0.0,0.0,2652.0,ND,-,-,-,-,-,-,-,-,ND,-,-,51.0,-,-,-,-,-,-,-,-,94.0,-,-,-,-,-,ND,-,-,-,-,-,-,187.0,-,-,-,0.64,1.1,0.0,ND,0.15,7.29,34.34,81.98,6.35,9.07,1.65,25.93,
PACA,Données définitives,2023-08-15,14:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-08-15,14:30,4731.0,30.0,0.0,7.0,1593.0,291.0,0.0,78.0,0.0,0.0,0.0,0.0,2731.0,ND,-,-,-,-,-,-,-,-,ND,-,-,52.0,-,-,-,-,-,-,-,-,85.0,-,-,-,-,-,ND,-,-,-,-,-,-,198.0,-,-,-,0.63,1.1,0.0,ND,0.15,7.29,33.67,81.57,6.15,8.92,1.65,26.26,
PACA,Données définitives,2023-08-15,14:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-08-15,15:00,4679.0,29.0,0.0,8.0,1548.0,290.0,0.0,75.0,0.0,0.0,0.0,0.0,2730.0,ND,-,-,-,-,-,-,-,-,ND,-,-,50.0,-,-,-,-,-,-,-,-,80.0,-,-,-,-,-,ND,-,-,-,-,-,-,206.0,-,-,-,0.62,1.07,0.0,ND,0.17,8.33,33.08,79.26,6.2,8.88,1.6,25.25,
PACA,Données définitives,2023-08-15,15:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-08-15,15:30,4567.0,29.0,0.0,8.0,1468.0,291.0,0.0,73.0,0.0,0.0,0.0,0.0,2698.0,ND,-,-,-,-,-,-,-,-,ND,-,-,54.0,-,-,-,-,-,-,-,-,85.0,-,-,-,-,-,ND,-,-,-,-,-,-,206.0,-,-,-,0.63,1.07,0.0,ND,0.18,8.33,32.14,75.17,6.37,8.92,1.6,24.58,
