Périmètre,Nature,Date,Heures,Consommation,Thermique,Nucléaire,Eolien,Solaire,Hydraulique,Pompage,Bioénergies,Stockage batterie,Déstockage batterie,Eolien terrestre,Eolien offshore,Ech. physiques,Flux physiques d'Auvergne-Rhône-Alpes vers Auvergne-Rhône-Alpes,Flux physiques de Bourgogne-Franche-Comté vers Auvergne-Rhône-Alpes,Flux physiques de Bretagne vers Auvergne-Rhône-Alpes,Flux physiques de Centre-Val de Loire vers Auvergne-Rhône-Alpes,Flux physiques de Grand-Est vers Auvergne-Rhône-Alpes,Flux physiques de Hauts-de-France vers Auvergne-Rhône-Alpes,Flux physiques d'Ile-de-France vers Auvergne-Rhône-Alpes,Flux physiques de Normandie vers Auvergne-Rhône-Alpes,Flux physiques de Nouvelle-Aquitaine vers Auvergne-Rhône-Alpes,Flux physiques d'Occitanie vers Auvergne-Rhône-Alpes,Flux physiques de Pays-de-la-Loire vers Auvergne-Rhône-Alpes,Flux physiques de PACA vers Auvergne-Rhône-Alpes,Flux physiques de Auvergne-Rhône-Alpes vers Auvergne-Rhône-Alpes,Flux physiques de Auvergne-Rhône-Alpes vers Bourgogne-Franche-Comté,Flux physiques de Auvergne-Rhône-Alpes vers Bretagne,Flux physiques de Auvergne-Rhône-Alpes vers Centre-Val de Loire,Flux physiques de Auvergne-Rhône-Alpes vers Grand-Est,Flux physiques de Auvergne-Rhône-Alpes vers Hauts-de-France,Flux physiques de Auvergne-Rhône-Alpes vers Ile-de-France,Flux physiques de Auvergne-Rhône-Alpes vers Normandie,Flux physiques de Auvergne-Rhône-Alpes vers Nouvelle-Aquitaine,Flux physiques de Auvergne-Rhône-Alpes vers Occitanie,Flux physiques de Auvergne-Rhône-Alpes vers Pays-de-la-Loire,Flux physiques de Auvergne-Rhône-Alpes vers PACA,Flux physiques Allemagne vers Auvergne-Rhône-Alpes,Flux physiques Belgique vers Auvergne-Rhône-Alpes,Flux physiques Espagne vers Auvergne-Rhône-Alpes,Flux physiques Italie vers Auvergne-Rhône-Alpes,Flux physiques Luxembourg vers Auvergne-Rhône-Alpes,Flux physiques Royaume-Uni vers Auvergne-Rhône-Alpes,Flux physiques Suisse vers Auvergne-Rhône-Alpes,Flux physiques de Auvergne-Rhône-Alpes vers Allemagne,Flux physiques de Auvergne-Rhône-Alpes vers Belgique,Flux physiques de Auvergne-Rhône-Alpes vers Espagne,Flux physiques de Auvergne-Rhône-Alpes vers Italie,Flux physiques de Auvergne-Rhône-Alpes vers Luxembourg,Flux physiques de Auvergne-Rhône-Alpes vers Royaume-Uni,Flux physiques de Auvergne-Rhône-Alpes vers Suisse,TCO Thermique (%),TCH Thermique (%),TCO Nucléaire (%),TCH Nucléaire (%),TCO Eolien (%),TCH Eolien (%),TCO Solaire (%),TCH Solaire (%),TCO Hydraulique (%),TCH Hydraulique (%),TCO Bioénergies (%),TCH Bioénergies (%),Unnamed: 67
Auvergne-Rhône-Alpes,Données définitives,2023-01-01,17:15,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-01-01,17:30,5846.0,157.0,8438.0,512.0,0.0,5562.0,-22.0,112.0,0.0,0.0,0.0,0.0,-8914.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,1495.0,-,141.0,-,-,-,-,191.0,3211.0,-,486.0,-,-,-,ND,-,-,ND,-,-,-,2465.0,-,-,1689.0,2.69,16.04,144.34,62.18,8.76,70.82,0.0,0.0,95.14,48.78,1.92,58.64,
Auvergne-Rhône-Alpes,Données définitives,2023-01-01,17:45,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-01-01,18:00,6521.0,157.0,8423.0,520.0,0.0,5585.0,-22.0,113.0,0.0,0.0,0.0,0.0,-8254.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,1316.0,-,100.0,-,-,-,-,190.0,3338.0,-,475.0,-,-,-,ND,-,-,ND,-,-,-,2167.0,-,-,1464.0,2.41,16.04,129.17,62.07,7.97,71.92,0.0,0.0,85.65,48.98,1.73,59.16,
Auvergne-Rhône-Alpes,Données définitives,2023-01-01,18:15,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-01-01,18:30,6565.0,158.0,8421.0,505.0,0.0,4996.0,-22.0,113.0,0.0,0.0,0.0,0.0,-7606.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,1127.0,-,43.0,-,-,-,-,194.0,3481.0,-,466.0,-,-,-,ND,-,-,ND,-,-,-,2042.0,-,-,1285.0,2.41,16.14,128.27,62.06,7.69,69.85,0.0,0.0,76.1,43.81,1.72,59.16,
Auvergne-Rhône-Alpes,Données définitives,2023-01-01,18:45,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-01-01,19:00,6537.0,158.0,8485.0,512.0,0.0,5076.0,-22.0,113.0,0.0,0.0,0.0,0.0,-7784.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,1103.0,-,45.0,-,-,-,-,193.0,3562.0,-,494.0,-,-,-,ND,-,-,ND,-,-,-,2069.0,-,-,1296.0,2.42,16.14,129.8,62.53,7.83,70.82,0.0,0.0,77.65,44.51,1.73,59.16,
Auvergne-Rhône-Alpes,Données définitives,2023-01-01,19:15,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-01-01,19:30,6928.0,158.0,8492.0,510.0,0.0,4761.0,-22.0,113.0,0.0,0.0,0.0,0.0,-7084.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,918.0,-,0.0,-,-,-,-,197.0,3555.0,-,501.0,-,-,-,ND,-,-,ND,-,-,-,1949.0,-,-,1184.0,2.28,16.14,122.58,62.58,7.36,70.54,0.0,0.0,68.72,41.75,1.63,59.16,
Auvergne-Rhône-Alpes,Données définitives,2023-01-01,19:45,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-01-01,20:00,6681.0,158.0,8501.0,522.0,0.0,3818.0,-22.0,113.0,0.0,0.0,0.0,0.0,-6409.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,824.0,-,0.0,-,-,-,-,192.0,3471.0,-,493.0,-,-,-,ND,-,-,ND,-,-,-,1733.0,-,-,1139.0,2.36,16.14,127.24,62.65,7.81,72.2,0.0,0.0,57.15,33.48,1.69,59.16,
Auvergne-Rhône-Alpes,Données définitives,2023-01-01,20:15,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-01-01,20:30,6755.0,158.0,8503.0,524.0,0.0,3605.0,-22.0,114.0,0.0,0.0,0.0,0.0,-6128.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,720.0,-,0.0,-,-,-,-,189.0,3335.0,-,441.0,-,-,-,ND,-,-,ND,-,-,-,1855.0,-,-,1245.0,2.34,16.14,125.88,62.66,7.76,72.48,0.0,0.0,53.37,31.61,1.69,59.69,
Auvergne-Rhône-Alpes,Données définitives,2023-01-01,20:45,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-01-01,21:00,6760.0,158.0,8482.0,518.0,0.0,3137.0,-104.0,112.0,0.0,0.0,0.0,0.0,-5542.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,686.0,-,0.0,-,-,-,-,180.0,3137.0,-,406.0,-,-,-,ND,-,-,ND,-,-,-,1733.0,-,-,1245.0,2.34,16.14,125.47,62.51,7.66,71.65,0.0,0.0,46.41,27.51,1.66,58.64,
Auvergne-Rhône-Alpes,Données définitives,2023-01-01,21:15,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-01-01,21:30,6287.0,158.0,8433.0,518.0,0.0,2987.0,-104.0,116.0,0.0,0.0,0.0,0.0,-5821.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,756.0,-,0.0,-,-,-,-,69.0,3040.0,-,394.0,-,-,-,ND,-,-,ND,-,-,-,1850.0,-,-,1491.0,2.51,16.14,134.13,62.14,8.24,71.65,0.0,0.0,47.51,26.19,1.85,60.73,
Auvergne-Rhône-Alpes,Données définitives,2023-01-01,21:45,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-01-01,22:00,6297.0,158.0,8416.0,523.0,0.0,2961.0,-104.0,112.0,0.0,0.0,0.0,0.0,-5770.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,675.0,-,0.0,-,-,-,-,68.0,3091.0,-,424.0,-,-,-,ND,-,-,ND,-,-,-,1816.0,-,-,1503.0,2.51,16.14,133.65,62.02,8.31,72.34,0.0,0.0,47.02,25.97,1.78,58.64,
Auvergne-Rhône-Alpes,Données définitives,2023-01-01,22:15,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-01-01,22:30,5978.0,157.0,8435.0,521.0,0.0,3065.0,-103.0,113.0,0.0,0.0,0.0,0.0,-6212.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,650.0,-,0.0,-,-,-,-,69.0,3348.0,-,450.0,-,-,-,ND,-,-,ND,-,-,-,1781.0,-,-,1497.0,2.63,16.04,141.1,62.16,8.72,72.06,0.0,0.0,51.27,26.88,1.89,59.16,
Auvergne-Rhône-Alpes,Données définitives,2023-01-01,22:45,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-01-01,23:00,6554.0,157.0,8446.0,514.0,0.0,3167.0,-103.0,114.0,0.0,0.0,0.0,0.0,-5742.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,551.0,-,0.0,-,-,-,-,71.0,3483.0,-,534.0,-,-,-,ND,-,-,ND,-,-,-,1486.0,-,-,1268.0,2.4,16.04,128.87,62.24,7.84,71.09,0.0,0.0,48.32,27.77,1.74,59.69,
Auvergne-Rhône-Alpes,Données définitives,2023-01-01,23:15,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-01-01,23:30,6023.0,157.0,8428.0,515.0,0.0,2926.0,-22.0,113.0,0.0,0.0,0.0,0.0,-6095.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,557.0,-,13.0,-,-,-,-,74.0,3629.0,-,537.0,-,-,-,ND,-,-,ND,-,-,-,1585.0,-,-,1259.0,2.61,16.04,139.93,62.11,8.55,71.23,0.0,0.0,48.58,25.66,1.88,59.16,
Auvergne-Rhône-Alpes,Données définitives,2023-01-01,23:45,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-01-02,00:00,6376.0,158.0,8385.0,507.0,0.0,2875.0,-21.0,114.0,0.0,0.0,0.0,0.0,-5642.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,687.0,-,0.0,-,-,-,-,50.0,3197.0,-,420.0,-,-,-,ND,-,-,ND,-,-,-,1653.0,-,-,1391.0,2.48,16.14,131.51,61.79,7.95,70.12,0.0,0.0,45.09,25.21,1.79,59.69,
Auvergne-Rhône-Alpes,Données définitives,2023-01-02,00:15,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-01-02,00:30,5933.0,153.0,8395.0,519.0,0.0,2555.0,-113.0,113.0,0.0,0.0,0.0,0.0,-5689.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,721.0,-,0.0,-,-,-,-,49.0,2805.0,-,361.0,-,-,-,ND,-,-,ND,-,-,-,2032.0,-,-,1831.0,2.58,15.63,141.5,61.86,8.75,71.78,0.0,0.0,43.06,22.41,1.9,59.16,
Auvergne-Rhône-Alpes,Données définitives,2023-01-02,00:45,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-01-02,01:00,6029.0,150.0,8330.0,523.0,0.0,2514.0,-573.0,113.0,0.0,0.0,0.0,0.0,-5028.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,555.0,-,0.0,-,-,-,-,45.0,2893.0,-,321.0,-,-,-,ND,-,-,ND,-,-,-,1803.0,-,-,1822.0,2.49,15.32,138.17,61.39,8.67,72.34,0.0,0.0,41.7,22.05,1.87,59.16,
Auvergne-Rhône-Alpes,Données définitives,2023-01-02,01:15,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-01-02,01:30,5598.0,150.0,8393.0,515.0,0.0,2287.0,-1455.0,112.0,0.0,0.0,0.0,0.0,-4404.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,541.0,-,0.0,-,-,-,-,47.0,2904.0,-,332.0,-,-,-,ND,-,-,ND,-,-,-,1271.0,-,-,1814.0,2.68,15.32,149.93,61.85,9.2,71.23,0.0,0.0,40.85,20.06,2.0,58.64,
Auvergne-Rhône-Alpes,Données définitives,2023-01-02,01:45,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-01-02,02:00,5840.0,150.0,8435.0,510.0,0.0,2403.0,-1644.0,111.0,0.0,0.0,0.0,0.0,-4126.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,416.0,-,0.0,-,-,-,-,28.0,3069.0,-,373.0,-,-,-,ND,-,-,ND,-,-,-,1138.0,-,-,1684.0,2.57,15.32,144.43,62.16,8.73,70.54,0.0,0.0,41.15,21.07,1.9,58.12,
Auvergne-Rhône-Alpes,Données définitives,2023-01-02,02:15,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-01-02,02:30,5807.0,153.0,8445.0,519.0,0.0,2373.0,-1931.0,111.0,0.0,0.0,0.0,0.0,-3862.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,392.0,-,0.0,-,-,-,-,23.0,3021.0,-,361.0,-,-,-,ND,-,-,ND,-,-,-,1056.0,-,-,1506.0,2.63,15.63,145.43,62.23,8.94,71.78,0.0,0.0,40.86,20.81,1.91,58.12,
Auvergne-Rhône-Alpes,Données définitives,2023-01-02,02:45,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-01-02,03:00,5830.0,157.0,8430.0,503.0,0.0,2341.0,-1930.0,115.0,0.0,0.0,0.0,0.0,-3787.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,454.0,-,0.0,-,-,-,-,23.0,2891.0,-,333.0,-,-,-,ND,-,-,ND,-,-,-,1113.0,-,-,1557.0,2.69,16.04,144.6,62.12,8.63,69.57,0.0,0.0,40.15,20.53,1.97,60.21,
Auvergne-Rhône-Alpes,Données définitives,2023-01-02,03:15,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-01-02,03:30,5592.0,157.0,8459.0,499.0,0.0,2285.0,-1930.0,116.0,0.0,0.0,0.0,0.0,-3993.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,490.0,-,0.0,-,-,-,-,33.0,2770.0,-,302.0,-,-,-,ND,-,-,ND,-,-,-,1172.0,-,-,1693.0,2.81,16.04,151.27,62.34,8.92,69.02,0.0,0.0,40.86,20.04,2.07,60.73,
Auvergne-Rhône-Alpes,Données définitives,2023-01-02,03:45,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-01-02,04:00,5488.0,157.0,8538.0,486.0,0.0,2282.0,-2007.0,115.0,0.0,0.0,0.0,0.0,-4084.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,503.0,-,0.0,-,-,-,-,38.0,2746.0,-,292.0,-,-,-,ND,-,-,ND,-,-,-,1194.0,-,-,1716.0,2.86,16.04,155.58,62.92,8.86,67.22,0.0,0.0,41.58,20.01,2.1,60.21,
Auvergne-Rhône-Alpes,Données définitives,2023-01-02,04:15,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-01-02,04:30,5624.0,158.0,8711.0,472.0,0.0,2162.0,-2005.0,112.0,0.0,0.0,0.0,0.0,-3986.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,535.0,-,0.0,-,-,-,-,37.0,2720.0,-,277.0,-,-,-,ND,-,-,ND,-,-,-,1133.0,-,-,1741.0,2.81,16.14,154.89,64.19,8.39,65.28,0.0,0.0,38.44,18.96,1.99,58.64,
Auvergne-Rhône-Alpes,Données définitives,2023-01-02,04:45,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-01-02,05:00,5589.0,158.0,8836.0,468.0,0.0,2156.0,-1731.0,113.0,0.0,0.0,0.0,0.0,-4412.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,576.0,-,0.0,-,-,-,-,36.0,2797.0,-,287.0,-,-,-,ND,-,-,ND,-,-,-,1327.0,-,-,1797.0,2.83,16.14,158.1,65.11,8.37,64.73,0.0,0.0,38.58,18.91,2.02,59.16,
Auvergne-Rhône-Alpes,Données définitives,2023-01-02,05:15,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-01-02,05:30,5863.0,158.0,8946.0,473.0,0.0,2215.0,-1368.0,113.0,0.0,0.0,0.0,0.0,-4674.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,642.0,-,0.0,-,-,-,-,36.0,2770.0,-,282.0,-,-,-,ND,-,-,ND,-,-,-,1581.0,-,-,1713.0,2.69,16.14,152.58,65.92,8.07,65.42,0.0,0.0,37.78,19.42,1.93,59.16,
Auvergne-Rhône-Alpes,Données définitives,2023-01-02,05:45,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-01-02,06:00,5611.0,158.0,8986.0,468.0,0.0,2435.0,-1366.0,112.0,0.0,0.0,0.0,0.0,-5182.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,634.0,-,0.0,-,-,-,-,38.0,3091.0,-,275.0,-,-,-,ND,-,-,ND,-,-,-,1727.0,-,-,1744.0,2.82,16.14,160.15,66.22,8.34,64.73,0.0,0.0,43.4,21.35,2.0,58.64,
Auvergne-Rhône-Alpes,Données définitives,2023-01-02,06:15,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-01-02,06:30,5819.0,158.0,9179.0,475.0,0.0,2814.0,-283.0,111.0,0.0,0.0,0.0,0.0,-6635.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,971.0,-,3.0,-,-,-,-,130.0,3278.0,-,369.0,-,-,-,ND,-,-,ND,-,-,-,2040.0,-,-,1796.0,2.72,16.14,157.74,67.64,8.16,65.7,0.0,0.0,48.36,24.68,1.91,58.12,
Auvergne-Rhône-Alpes,Données définitives,2023-01-02,06:45,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-01-02,07:00,6249.0,155.0,9681.0,483.0,0.0,3270.0,-14.0,109.0,0.0,0.0,0.0,0.0,-7436.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,950.0,-,37.0,-,-,-,-,140.0,3685.0,-,422.0,-,-,-,ND,-,-,ND,-,-,-,2179.0,-,-,1853.0,2.48,15.83,154.92,71.34,7.73,66.8,0.0,0.0,52.33,28.68,1.74,57.07,
Auvergne-Rhône-Alpes,Données définitives,2023-01-02,07:15,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-01-02,07:30,6581.0,156.0,9785.0,484.0,0.0,3379.0,-13.0,109.0,0.0,0.0,0.0,0.0,-7319.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,1174.0,-,42.0,-,-,-,-,139.0,3790.0,-,426.0,-,-,-,ND,-,-,ND,-,-,-,1959.0,-,-,1595.0,2.37,15.93,148.69,72.11,7.35,66.94,0.0,0.0,51.34,29.63,1.66,57.07,
Auvergne-Rhône-Alpes,Données définitives,2023-01-02,07:45,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-01-02,08:00,6449.0,157.0,9864.0,474.0,0.0,3881.0,-13.0,109.0,0.0,0.0,0.0,0.0,-8023.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,1368.0,-,71.0,-,-,-,-,155.0,3841.0,-,442.0,-,-,-,ND,-,-,ND,-,-,-,2125.0,-,-,1618.0,2.43,16.04,152.95,72.69,7.35,65.56,0.0,0.0,60.18,34.03,1.69,57.07,
Auvergne-Rhône-Alpes,Données définitives,2023-01-02,08:15,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-01-02,08:30,6897.0,161.0,9911.0,481.0,1.0,4119.0,-13.0,110.0,0.0,0.0,0.0,0.0,-7872.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,1322.0,-,54.0,-,-,-,-,164.0,4002.0,-,502.0,-,-,-,ND,-,-,ND,-,-,-,2050.0,-,-,1349.0,2.33,16.45,143.7,73.04,6.97,66.53,0.01,0.05,59.72,36.12,1.59,57.59,
Auvergne-Rhône-Alpes,Données définitives,2023-01-02,08:45,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-01-02,09:00,6921.0,158.0,9978.0,481.0,17.0,3917.0,-13.0,109.0,0.0,0.0,0.0,0.0,-7726.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,1157.0,-,85.0,-,-,-,-,70.0,4334.0,-,534.0,-,-,-,ND,-,-,ND,-,-,-,1805.0,-,-,1249.0,2.28,16.14,144.17,73.53,6.95,66.53,0.25,0.93,56.6,34.35,1.57,57.07,
Auvergne-Rhône-Alpes,Données définitives,2023-01-02,09:15,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-01-02,09:30,7125.0,159.0,10035.0,468.0,54.0,3834.0,-13.0,109.0,0.0,0.0,0.0,0.0,-7521.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,1186.0,-,94.0,-,-,-,-,66.0,4505.0,-,530.0,-,-,-,ND,-,-,ND,-,-,-,1593.0,-,-,1046.0,2.23,16.24,140.84,73.95,6.57,64.73,0.76,2.96,53.81,33.62,1.53,57.07,
Auvergne-Rhône-Alpes,Données définitives,2023-01-02,09:45,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-01-02,10:00,7290.0,159.0,10109.0,461.0,89.0,3985.0,-13.0,107.0,0.0,0.0,0.0,0.0,-7608.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,1197.0,-,131.0,-,-,-,-,68.0,4349.0,-,401.0,-,-,-,ND,-,-,ND,-,-,-,1653.0,-,-,1017.0,2.18,16.24,138.67,74.5,6.32,63.76,1.22,4.88,54.66,34.95,1.47,56.02,
Auvergne-Rhône-Alpes,Données définitives,2023-01-02,10:15,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
