Périmètre,Nature,Date,Heures,Consommation,Thermique,Nucléaire,Eolien,Solaire,Hydraulique,Pompage,Bioénergies,Stockage batterie,Déstockage batterie,Eolien terrestre,Eolien offshore,Ech. physiques,Flux physiques d'Auvergne-Rhône-Alpes vers Grand-Est,Flux physiques de Bourgogne-Franche-Comté vers Grand-Est,Flux physiques de Bretagne vers Grand-Est,Flux physiques de Centre-Val de Loire vers Grand-Est,Flux physiques de Grand-Est vers Grand-Est,Flux physiques de Hauts-de-France vers Grand-Est,Flux physiques d'Ile-de-France vers Grand-Est,Flux physiques de Normandie vers Grand-Est,Flux physiques de Nouvelle-Aquitaine vers Grand-Est,Flux physiques d'Occitanie vers Grand-Est,Flux physiques de Pays-de-la-Loire vers Grand-Est,Flux physiques de PACA vers Grand-Est,Flux physiques de Grand-Est vers Auvergne-Rhône-Alpes,Flux physiques de Grand-Est vers Bourgogne-Franche-Comté,Flux physiques de Grand-Est vers Bretagne,Flux physiques de Grand-Est vers Centre-Val de Loire,Flux physiques de Grand-Est vers Grand-Est.1,Flux physiques de Grand-Est vers Hauts-de-France,Flux physiques de Grand-Est vers Ile-de-France,Flux physiques de Grand-Est vers Normandie,Flux physiques de Grand-Est vers Nouvelle-Aquitaine,Flux physiques de Grand-Est vers Occitanie,Flux physiques de Grand-Est vers Pays-de-la-Loire,Flux physiques de Grand-Est vers PACA,Flux physiques Allemagne vers Grand-Est,Flux physiques Belgique vers Grand-Est,Flux physiques Espagne vers Grand-Est,Flux physiques Italie vers Grand-Est,Flux physiques Luxembourg vers Grand-Est,Flux physiques Royaume-Uni vers Grand-Est,Flux physiques Suisse vers Grand-Est,Flux physiques de Grand-Est vers Allemagne,Flux physiques de Grand-Est vers Belgique,Flux physiques de Grand-Est vers Espagne,Flux physiques de Grand-Est vers Italie,Flux physiques de Grand-Est vers Luxembourg,Flux physiques de Grand-Est vers Royaume-Uni,Flux physiques de Grand-Est vers Suisse,TCO Thermique (%),TCH Thermique (%),TCO Nucléaire (%),TCH Nucléaire (%),TCO Eolien (%),TCH Eolien (%),TCO Solaire (%),TCH Solaire (%),TCO Hydraulique (%),TCH Hydraulique (%),TCO Bioénergies (%),TCH Bioénergies (%),Unnamed: 67
Grand-Est,Données définitives,2023-07-11,06:15,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-07-11,06:30,4272.0,1572.0,6636.0,80.0,22.0,586.0,0.0,140.0,0.0,0.0,0.0,0.0,-4765.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,845.0,-,-,-,54.0,946.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,2981.0,569.0,-,-,ND,-,1.0,36.8,50.14,155.34,61.33,1.87,1.76,0.51,1.95,13.72,25.46,3.28,53.85,
Grand-Est,Données définitives,2023-07-11,06:45,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-07-11,07:00,3964.0,1534.0,6639.0,71.0,59.0,602.0,0.0,140.0,0.0,0.0,0.0,0.0,-5081.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,833.0,-,-,-,56.0,1110.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,2883.0,531.0,-,-,ND,-,0.0,38.7,48.93,167.48,61.36,1.79,1.56,1.49,5.23,15.19,26.15,3.53,53.85,
Grand-Est,Données définitives,2023-07-11,07:15,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-07-11,07:30,4403.0,1626.0,6633.0,63.0,119.0,602.0,0.0,141.0,0.0,0.0,0.0,0.0,-4781.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,849.0,-,-,-,109.0,1364.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,2452.0,130.0,-,-,ND,-,0.0,36.93,51.87,150.65,61.3,1.43,1.38,2.7,10.54,13.67,26.15,3.2,54.23,
Grand-Est,Données définitives,2023-07-11,07:45,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-07-11,08:00,3573.0,1636.0,6629.0,61.0,187.0,606.0,0.0,138.0,0.0,0.0,0.0,0.0,-5682.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,837.0,-,-,-,793.0,1835.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,2143.0,153.0,-,-,ND,-,15.0,45.79,52.19,185.53,61.27,1.71,1.34,5.23,16.56,16.96,26.32,3.86,53.08,
Grand-Est,Données définitives,2023-07-11,08:15,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-07-11,08:30,4210.0,1631.0,6616.0,38.0,297.0,592.0,0.0,137.0,0.0,0.0,0.0,0.0,-5099.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,1107.0,-,-,-,1039.0,2180.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,1274.0,0.0,-,-,ND,-,96.0,38.74,52.03,157.15,61.15,0.9,0.83,7.05,26.31,14.06,25.72,3.25,52.69,
Grand-Est,Données définitives,2023-07-11,08:45,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-07-11,09:00,3739.0,1546.0,6607.0,18.0,406.0,594.0,0.0,140.0,0.0,0.0,0.0,0.0,-5570.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,1248.0,-,-,-,1404.0,2760.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,743.0,0.0,-,-,ND,-,148.0,41.35,49.31,176.71,61.06,0.48,0.4,10.86,35.96,15.89,25.8,3.74,53.85,
Grand-Est,Données définitives,2023-07-11,09:15,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-07-11,09:30,4765.0,1630.0,6589.0,17.0,526.0,588.0,0.0,138.0,0.0,0.0,0.0,0.0,-4720.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,1480.0,-,-,-,1431.0,2713.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,90.0,56.0,-,-,ND,-,205.0,34.21,51.99,138.28,60.9,0.36,0.37,11.04,46.59,12.34,25.54,2.9,53.08,
Grand-Est,Données définitives,2023-07-11,09:45,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-07-11,10:00,4836.0,1607.0,6579.0,30.0,615.0,603.0,0.0,135.0,0.0,0.0,0.0,0.0,-4732.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,1698.0,-,-,-,1281.0,2700.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,1.0,144.0,-,-,ND,-,223.0,33.23,51.26,136.04,60.8,0.62,0.66,12.72,54.47,12.47,26.19,2.79,51.92,
Grand-Est,Données définitives,2023-07-11,10:15,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-07-11,10:30,4989.0,1589.0,6566.0,58.0,711.0,622.0,0.0,136.0,0.0,0.0,0.0,0.0,-4692.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,1761.0,-,-,-,1205.0,2551.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,0.0,151.0,-,-,ND,-,284.0,31.85,50.69,131.61,60.68,1.16,1.27,14.25,62.98,12.47,27.02,2.73,52.31,
Grand-Est,Données définitives,2023-07-11,10:45,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-07-11,11:00,5270.0,1474.0,6554.0,90.0,774.0,603.0,0.0,135.0,0.0,0.0,0.0,0.0,-4359.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,1812.0,-,-,-,1081.0,2295.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,0.0,152.0,-,-,ND,-,285.0,27.97,47.02,124.36,60.57,1.71,1.98,14.69,68.56,11.44,26.19,2.56,51.92,
Grand-Est,Données définitives,2023-07-11,11:15,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-07-11,11:30,5127.0,1390.0,6548.0,133.0,844.0,601.0,0.0,134.0,0.0,0.0,0.0,0.0,-4521.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,1785.0,-,-,-,975.0,2220.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,0.0,193.0,-,-,ND,-,284.0,27.11,44.34,127.72,60.52,2.59,2.92,16.46,74.76,11.72,26.11,2.61,51.54,
Grand-Est,Données définitives,2023-07-11,11:45,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-07-11,12:00,5069.0,1352.0,6531.0,209.0,887.0,589.0,0.0,133.0,0.0,0.0,0.0,0.0,-4631.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,1957.0,-,-,-,947.0,2308.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,0.0,175.0,-,-,ND,-,275.0,26.67,43.13,128.84,60.36,4.12,4.59,17.5,78.57,11.62,25.59,2.62,51.15,
Grand-Est,Données définitives,2023-07-11,12:15,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-07-11,12:30,5166.0,1301.0,6530.0,221.0,921.0,429.0,0.0,135.0,0.0,0.0,0.0,0.0,-4372.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,1857.0,-,-,-,989.0,2321.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,0.0,218.0,-,-,ND,-,266.0,25.18,41.5,126.4,60.35,4.28,4.86,17.83,81.58,8.3,18.64,2.61,51.92,
Grand-Est,Données définitives,2023-07-11,12:45,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-07-11,13:00,5319.0,1284.0,6524.0,234.0,955.0,450.0,0.0,132.0,0.0,0.0,0.0,0.0,-4258.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,1884.0,-,-,-,916.0,2207.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,0.0,186.0,-,-,ND,-,264.0,24.14,40.96,122.65,60.3,4.4,5.14,17.95,84.59,8.46,19.55,2.48,50.77,
Grand-Est,Données définitives,2023-07-11,13:15,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-07-11,13:30,5028.0,1078.0,6514.0,286.0,962.0,444.0,0.0,131.0,0.0,0.0,0.0,0.0,-4387.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,2006.0,-,-,-,826.0,2136.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,0.0,250.0,-,-,ND,-,286.0,21.44,34.39,129.55,60.2,5.69,6.28,19.13,85.21,8.83,19.29,2.61,50.38,
Grand-Est,Données définitives,2023-07-11,13:45,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-07-11,14:00,5167.0,1194.0,6504.0,312.0,954.0,429.0,0.0,131.0,0.0,0.0,0.0,0.0,-4355.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,2243.0,-,-,-,728.0,2036.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,0.0,242.0,-,-,ND,-,320.0,23.11,38.09,125.88,60.11,6.04,6.86,18.46,84.5,8.3,18.64,2.54,50.38,
Grand-Est,Données définitives,2023-07-11,14:15,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-07-11,14:30,5205.0,1309.0,6499.0,307.0,934.0,422.0,0.0,136.0,0.0,0.0,0.0,0.0,-4401.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,2279.0,-,-,-,634.0,1818.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,30.0,199.0,-,-,ND,-,407.0,25.15,41.75,124.86,60.06,5.9,6.75,17.94,82.73,8.11,18.33,2.61,52.31,
Grand-Est,Données définitives,2023-07-11,14:45,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-07-11,15:00,5191.0,1348.0,6494.0,360.0,820.0,430.0,0.0,133.0,0.0,0.0,0.0,0.0,-4393.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,2336.0,-,-,-,601.0,1867.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,6.0,160.0,-,-,ND,-,394.0,25.97,43.0,125.1,60.02,6.94,7.91,15.8,72.63,8.28,18.68,2.56,51.15,
Grand-Est,Données définitives,2023-07-11,15:15,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-07-11,15:30,5030.0,1348.0,6479.0,466.0,693.0,387.0,0.0,133.0,0.0,0.0,0.0,0.0,-4476.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,2197.0,-,-,-,459.0,1533.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,210.0,202.0,-,-,ND,-,410.0,26.8,43.0,128.81,59.88,9.26,10.24,13.78,61.38,7.69,16.81,2.64,51.15,
Grand-Est,Données définitives,2023-07-11,15:45,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-07-11,16:00,5993.0,1429.0,6431.0,502.0,487.0,391.0,0.0,130.0,0.0,0.0,0.0,0.0,-3375.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,1842.0,-,-,-,209.0,1100.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,109.0,226.0,-,-,ND,-,339.0,23.84,45.58,107.31,59.44,8.38,11.03,8.13,43.14,6.52,16.99,2.17,50.0,
Grand-Est,Données définitives,2023-07-11,16:15,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-07-11,16:30,5007.0,1391.0,6436.0,411.0,393.0,395.0,0.0,134.0,0.0,0.0,0.0,0.0,-4155.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,1558.0,-,-,-,129.0,925.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,741.0,523.0,-,-,ND,-,291.0,27.78,44.37,128.54,59.48,8.21,9.03,7.85,34.81,7.89,17.16,2.68,51.54,
Grand-Est,Données définitives,2023-07-11,16:45,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-07-11,17:00,5118.0,1397.0,6438.0,449.0,324.0,418.0,0.0,135.0,0.0,0.0,0.0,0.0,-4042.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,1395.0,-,-,-,40.0,868.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,1030.0,668.0,-,-,ND,-,138.0,27.3,44.56,125.79,59.5,8.77,9.87,6.33,28.7,8.17,18.16,2.64,51.92,
Grand-Est,Données définitives,2023-07-11,17:15,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-07-11,17:30,4877.0,1418.0,6468.0,486.0,323.0,575.0,0.0,137.0,0.0,0.0,0.0,0.0,-4530.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,1199.0,-,-,-,36.0,892.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,1799.0,629.0,-,-,ND,-,49.0,29.08,45.23,132.62,59.78,9.97,10.68,6.62,28.61,11.79,24.98,2.81,52.69,
Grand-Est,Données définitives,2023-07-11,17:45,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-07-11,18:00,5172.0,1461.0,6473.0,558.0,279.0,588.0,0.0,136.0,0.0,0.0,0.0,0.0,-4320.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,1249.0,-,-,-,37.0,667.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,1991.0,656.0,-,-,ND,-,18.0,28.25,46.6,125.15,59.82,10.79,12.26,5.39,24.71,11.37,25.54,2.63,52.31,
Grand-Est,Données définitives,2023-07-11,18:15,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-07-11,18:30,4831.0,1436.0,6474.0,564.0,271.0,626.0,0.0,138.0,0.0,0.0,0.0,0.0,-4681.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,986.0,-,-,-,34.0,630.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,3002.0,456.0,-,-,ND,-,29.0,29.72,45.81,134.01,59.83,11.67,12.39,5.61,24.0,12.96,27.19,2.86,53.08,
Grand-Est,Données définitives,2023-07-11,18:45,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-07-11,19:00,5264.0,1545.0,6479.0,503.0,192.0,758.0,0.0,143.0,0.0,0.0,0.0,0.0,-4358.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,677.0,-,-,-,43.0,628.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,2997.0,562.0,-,-,ND,-,0.0,29.35,49.28,123.08,59.88,9.56,11.05,3.65,17.01,14.4,32.93,2.72,55.0,
Grand-Est,Données définitives,2023-07-11,19:15,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-07-11,19:30,4788.0,1518.0,6480.0,526.0,152.0,753.0,0.0,141.0,0.0,0.0,0.0,0.0,-4780.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,458.0,-,-,-,54.0,832.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,3512.0,594.0,-,-,ND,-,0.0,31.7,48.42,135.34,59.89,10.99,11.56,3.17,13.46,15.73,32.71,2.94,54.23,
Grand-Est,Données définitives,2023-07-11,19:45,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-07-11,20:00,4533.0,1418.0,6481.0,445.0,101.0,789.0,0.0,134.0,0.0,0.0,0.0,0.0,-4836.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,95.0,-,-,-,122.0,842.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,3825.0,764.0,-,-,ND,-,0.0,31.28,45.23,142.97,59.9,9.82,9.78,2.23,8.95,17.41,34.27,2.96,51.54,
Grand-Est,Données définitives,2023-07-11,20:15,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-07-11,20:30,4375.0,1534.0,6555.0,386.0,42.0,767.0,0.0,138.0,0.0,0.0,0.0,0.0,-5047.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,120.0,-,-,-,45.0,1061.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,3674.0,1044.0,-,-,ND,-,0.0,35.06,48.93,149.83,60.58,8.82,8.48,0.96,3.72,17.53,33.32,3.15,53.08,
Grand-Est,Données définitives,2023-07-11,20:45,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-07-11,21:00,4213.0,1554.0,6764.0,341.0,27.0,759.0,0.0,137.0,0.0,0.0,0.0,0.0,-5368.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,273.0,-,-,-,53.0,1029.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,3761.0,1121.0,-,-,ND,-,0.0,36.89,49.57,160.55,62.51,8.09,7.49,0.64,2.39,18.02,32.97,3.25,52.69,
Grand-Est,Données définitives,2023-07-11,21:15,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-07-11,21:30,4242.0,1492.0,6756.0,653.0,10.0,756.0,0.0,137.0,0.0,0.0,0.0,0.0,-5563.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,238.0,-,-,-,260.0,1251.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,3497.0,990.0,-,-,ND,-,0.0,35.17,47.59,159.26,62.44,15.39,14.35,0.24,0.89,17.82,32.84,3.23,52.69,
Grand-Est,Données définitives,2023-07-11,21:45,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-07-11,22:00,4012.0,1493.0,6774.0,1003.0,0.0,747.0,0.0,138.0,0.0,0.0,0.0,0.0,-6142.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,326.0,-,-,-,339.0,1457.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,3579.0,974.0,-,-,ND,-,0.0,37.21,47.62,168.84,62.61,25.0,22.04,0.0,0.0,18.62,32.45,3.44,53.08,
Grand-Est,Données définitives,2023-07-11,22:15,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-07-11,22:30,3590.0,1512.0,6783.0,1029.0,0.0,785.0,0.0,132.0,0.0,0.0,0.0,0.0,-6651.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,213.0,-,-,-,910.0,2262.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,3048.0,645.0,-,-,ND,-,0.0,42.12,48.23,188.94,62.69,28.66,22.61,0.0,0.0,21.87,34.1,3.68,50.77,
Grand-Est,Données définitives,2023-07-11,22:45,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-07-11,23:00,4496.0,1502.0,6790.0,1373.0,0.0,786.0,0.0,138.0,0.0,0.0,0.0,0.0,-6093.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,604.0,-,-,-,923.0,2065.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,2494.0,346.0,-,-,ND,-,0.0,33.41,47.91,151.02,62.75,30.54,30.17,0.0,0.0,17.48,34.14,3.07,53.08,
Grand-Est,Données définitives,2023-07-11,23:15,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-07-11,23:30,4173.0,1446.0,6894.0,1558.0,0.0,778.0,0.0,143.0,0.0,0.0,0.0,0.0,-6646.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,882.0,-,-,-,1040.0,1954.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,2431.0,344.0,-,-,ND,-,120.0,34.65,46.12,165.2,63.72,37.34,34.23,0.0,0.0,18.64,33.8,3.43,55.0,
Grand-Est,Données définitives,2023-07-11,23:45,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-07-12,00:00,4192.0,1303.0,6996.0,1314.0,0.0,628.0,0.0,147.0,0.0,0.0,0.0,0.0,-6194.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,886.0,-,-,-,766.0,1872.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,2242.0,450.0,-,-,ND,-,132.0,31.08,41.56,166.89,64.66,31.35,28.87,0.0,0.0,14.98,27.28,3.51,56.54,
Grand-Est,Données définitives,2023-07-12,00:15,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-07-12,00:30,4376.0,1474.0,6910.0,965.0,0.0,626.0,0.0,148.0,0.0,0.0,0.0,0.0,-5745.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,1090.0,-,-,-,351.0,1471.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,2034.0,789.0,-,-,ND,-,249.0,33.68,47.02,157.91,63.86,22.05,21.2,0.0,0.0,14.31,27.19,3.38,56.92,
Grand-Est,Données définitives,2023-07-12,00:45,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
