Périmètre,Nature,Date,Heures,Consommation,Thermique,Nucléaire,Eolien,Solaire,Hydraulique,Pompage,Bioénergies,Stockage batterie,Déstockage batterie,Eolien terrestre,Eolien offshore,Ech. physiques,Flux physiques d'Auvergne-Rhône-Alpes vers Hauts-de-France,Flux physiques de Bourgogne-Franche-Comté vers Hauts-de-France,Flux physiques de Bretagne vers Hauts-de-France,Flux physiques de Centre-Val de Loire vers Hauts-de-France,Flux physiques de Grand-Est vers Hauts-de-France,Flux physiques de Hauts-de-France vers Hauts-de-France,Flux physiques d'Ile-de-France vers Hauts-de-France,Flux physiques de Normandie vers Hauts-de-France,Flux physiques de Nouvelle-Aquitaine vers Hauts-de-France,Flux physiques d'Occitanie vers Hauts-de-France,Flux physiques de Pays-de-la-Loire vers Hauts-de-France,Flux physiques de PACA vers Hauts-de-France,Flux physiques de Hauts-de-France vers Auvergne-Rhône-Alpes,Flux physiques de Hauts-de-France vers Bourgogne-Franche-Comté,Flux physiques de Hauts-de-France vers Bretagne,Flux physiques de Hauts-de-France vers Centre-Val de Loire,Flux physiques de Hauts-de-France vers Grand-Est,Flux physiques de Hauts-de-France vers Hauts-de-France.1,Flux physiques de Hauts-de-France vers Ile-de-France,Flux physiques de Hauts-de-France vers Normandie,Flux physiques de Hauts-de-France vers Nouvelle-Aquitaine,Flux physiques de Hauts-de-France vers Occitanie,Flux physiques de Hauts-de-France vers Pays-de-la-Loire,Flux physiques de Hauts-de-France vers PACA,Flux physiques Allemagne vers Hauts-de-France,Flux physiques Belgique vers Hauts-de-France,Flux physiques Espagne vers Hauts-de-France,Flux physiques Italie vers Hauts-de-France,Flux physiques Luxembourg vers Hauts-de-France,Flux physiques Royaume-Uni vers Hauts-de-France,Flux physiques Suisse vers Hauts-de-France,Flux physiques de Hauts-de-France vers Allemagne,Flux physiques de Hauts-de-France vers Belgique,Flux physiques de Hauts-de-France vers Espagne,Flux physiques de Hauts-de-France vers Italie,Flux physiques de Hauts-de-France vers Luxembourg,Flux physiques de Hauts-de-France vers Royaume-Uni,Flux physiques de Hauts-de-France vers Suisse,TCO Thermique (%),TCH Thermique (%),TCO Nucléaire (%),TCH Nucléaire (%),TCO Eolien (%),TCH Eolien (%),TCO Solaire (%),TCH Solaire (%),TCO Hydraulique (%),TCH Hydraulique (%),TCO Bioénergies (%),TCH Bioénergies (%),Unnamed: 67
Hauts-de-France,Données définitives,2021-01-08,16:45,,,,,,,,,,,,,,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,-,-,-,,-,-,,-,-,-,,-,,,,,,,,,,,,,
Hauts-de-France,Données définitives,2021-01-08,17:00,7312.0,1995.0,4588.0,20.0,1.0,2.0,0.0,136.0,0,0,0,0,571.0,-,-,-,-,2444,-,25,3005,-,-,-,-,-,-,-,-,27,-,2860,198,-,-,-,-,-,331,-,-,-,0,-,-,128,-,-,-,2022,-,27.28,80.9,62.75,84.03,0.27,0.41,0.01,0.54,0.03,50.0,1.86,72.73,
Hauts-de-France,Données définitives,2021-01-08,17:15,,,,,,,,,,,,,,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,-,-,-,,-,-,,-,-,-,,-,,,,,,,,,,,,,
Hauts-de-France,Données définitives,2021-01-08,17:30,7656.0,2003.0,4591.0,25.0,0.0,2.0,0.0,136.0,0,0,0,0,900.0,-,-,-,-,2670,-,27,2947,-,-,-,-,-,-,-,-,29,-,2759,203,-,-,-,-,-,392,-,-,-,0,-,-,121,-,-,-,2025,-,26.16,81.22,59.97,84.08,0.33,0.51,0.0,0.0,0.03,50.0,1.78,72.73,
Hauts-de-France,Données définitives,2021-01-08,17:45,,,,,,,,,,,,,,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,-,-,-,,-,-,,-,-,-,,-,,,,,,,,,,,,,
Hauts-de-France,Données définitives,2021-01-08,18:00,7820.0,2003.0,4592.0,24.0,0.0,2.0,0.0,136.0,0,0,0,0,1062.0,-,-,-,-,2802,-,27,2811,-,-,-,-,-,-,-,-,31,-,2732,213,-,-,-,-,-,497,-,-,-,0,-,-,75,-,-,-,2025,-,25.61,81.22,58.72,84.1,0.31,0.49,0.0,0.0,0.03,50.0,1.74,72.73,
Hauts-de-France,Données définitives,2021-01-08,18:15,,,,,,,,,,,,,,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,-,-,-,,-,-,,-,-,-,,-,,,,,,,,,,,,,
Hauts-de-France,Données définitives,2021-01-08,18:30,7909.0,2027.0,4592.0,25.0,0.0,2.0,0.0,137.0,0,0,0,0,1126.0,-,-,-,-,3002,-,27,2582,-,-,-,-,-,-,-,-,31,-,3036,220,-,-,-,-,-,846,-,-,-,0,-,-,21,-,-,-,2024,-,25.63,82.2,58.06,84.1,0.32,0.51,0.0,0.0,0.03,50.0,1.73,73.26,
Hauts-de-France,Données définitives,2021-01-08,18:45,,,,,,,,,,,,,,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,-,-,-,,-,-,,-,-,-,,-,,,,,,,,,,,,,
Hauts-de-France,Données définitives,2021-01-08,19:00,7994.0,2077.0,4594.0,31.0,0.0,2.0,0.0,137.0,0,0,0,0,1153.0,-,-,-,-,3015,-,28,2475,-,-,-,-,-,-,-,-,31,-,3074,223,-,-,-,-,-,1009,-,-,-,0,-,-,21,-,-,-,2025,-,25.98,84.23,57.47,84.14,0.39,0.63,0.0,0.0,0.03,50.0,1.71,73.26,
Hauts-de-France,Données définitives,2021-01-08,19:15,,,,,,,,,,,,,,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,-,-,-,,-,-,,-,-,-,,-,,,,,,,,,,,,,
Hauts-de-France,Données définitives,2021-01-08,19:30,7908.0,2046.0,4594.0,39.0,0.0,2.0,0.0,136.0,0,0,0,0,1089.0,-,-,-,-,2997,-,28,2448,-,-,-,-,-,-,-,-,31,-,3237,220,-,-,-,-,-,1148,-,-,-,0,-,-,20,-,-,-,2023,-,25.87,82.97,58.09,84.14,0.49,0.8,0.0,0.0,0.03,50.0,1.72,72.73,
Hauts-de-France,Données définitives,2021-01-08,19:45,,,,,,,,,,,,,,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,-,-,-,,-,-,,-,-,-,,-,,,,,,,,,,,,,
Hauts-de-France,Données définitives,2021-01-08,20:00,7812.0,2083.0,4593.0,41.0,0.0,2.0,0.0,138.0,0,0,0,0,954.0,-,-,-,-,2855,-,28,2472,-,-,-,-,-,-,-,-,32,-,3311,218,-,-,-,-,-,1202,-,-,-,0,-,-,19,-,-,-,2023,-,26.66,84.47,58.79,84.12,0.52,0.84,0.0,0.0,0.03,50.0,1.77,73.8,
Hauts-de-France,Données définitives,2021-01-08,20:15,,,,,,,,,,,,,,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,-,-,-,,-,-,,-,-,-,,-,,,,,,,,,,,,,
Hauts-de-France,Données définitives,2021-01-08,20:30,7507.0,2069.0,4592.0,42.0,0.0,2.0,0.0,134.0,0,0,0,0,669.0,-,-,-,-,2691,-,27,2509,-,-,-,-,-,-,-,-,31,-,3372,212,-,-,-,-,-,1098,-,-,-,0,-,-,20,-,-,-,2023,-,27.56,83.9,61.17,84.1,0.56,0.86,0.0,0.0,0.03,50.0,1.79,71.66,
Hauts-de-France,Données définitives,2021-01-08,20:45,,,,,,,,,,,,,,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,-,-,-,,-,-,,-,-,-,,-,,,,,,,,,,,,,
Hauts-de-France,Données définitives,2021-01-08,21:00,7349.0,2088.0,4594.0,42.0,0.0,2.0,0.0,137.0,0,0,0,0,486.0,-,-,-,-,2606,-,26,2499,-,-,-,-,-,-,-,-,30,-,3554,209,-,-,-,-,-,1189,-,-,-,0,-,-,19,-,-,-,2022,-,28.41,84.67,62.51,84.14,0.57,0.86,0.0,0.0,0.03,50.0,1.86,73.26,
Hauts-de-France,Données définitives,2021-01-08,21:15,,,,,,,,,,,,,,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,-,-,-,,-,-,,-,-,-,,-,,,,,,,,,,,,,
Hauts-de-France,Données définitives,2021-01-08,21:30,7145.0,2036.0,4593.0,45.0,0.0,2.0,0.0,138.0,0,0,0,0,331.0,-,-,-,-,2470,-,26,2493,-,-,-,-,-,-,-,-,29,-,3580,207,-,-,-,-,-,1097,-,-,-,0,-,-,18,-,-,-,1920,-,28.5,82.56,64.28,84.12,0.63,0.92,0.0,0.0,0.03,50.0,1.93,73.8,
Hauts-de-France,Données définitives,2021-01-08,21:45,,,,,,,,,,,,,,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,-,-,-,,-,-,,-,-,-,,-,,,,,,,,,,,,,
Hauts-de-France,Données définitives,2021-01-08,22:00,7114.0,2091.0,4591.0,46.0,0.0,2.0,0.0,138.0,0,0,0,0,246.0,-,-,-,-,2368,-,25,2435,-,-,-,-,-,-,-,-,28,-,3710,203,-,-,-,-,-,1132,-,-,-,0,-,-,19,-,-,-,1754,-,29.39,84.79,64.53,84.08,0.65,0.94,0.0,0.0,0.03,50.0,1.94,73.8,
Hauts-de-France,Données définitives,2021-01-08,22:15,,,,,,,,,,,,,,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,-,-,-,,-,-,,-,-,-,,-,,,,,,,,,,,,,
Hauts-de-France,Données définitives,2021-01-08,22:30,7010.0,2065.0,4590.0,77.0,0.0,2.0,0.0,137.0,0,0,0,0,139.0,-,-,-,-,2142,-,26,2161,-,-,-,-,-,-,-,-,29,-,4166,206,-,-,-,-,-,985,-,-,-,0,-,-,21,-,-,-,751,-,29.46,83.74,65.48,84.07,1.1,1.57,0.0,0.0,0.03,50.0,1.95,73.26,
Hauts-de-France,Données définitives,2021-01-08,22:45,,,,,,,,,,,,,,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,-,-,-,,-,-,,-,-,-,,-,,,,,,,,,,,,,
Hauts-de-France,Données définitives,2021-01-08,23:00,7066.0,2082.0,4591.0,103.0,0.0,2.0,0.0,138.0,0,0,0,0,151.0,-,-,-,-,2293,-,27,1922,-,-,-,-,-,-,-,-,34,-,4265,217,-,-,-,-,-,1190,-,-,-,0,-,-,21,-,-,-,746,-,29.47,84.43,64.97,84.08,1.46,2.11,0.0,0.0,0.03,50.0,1.95,73.8,
Hauts-de-France,Données définitives,2021-01-08,23:15,,,,,,,,,,,,,,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,-,-,-,,-,-,,-,-,-,,-,,,,,,,,,,,,,
Hauts-de-France,Données définitives,2021-01-08,23:30,7115.0,2022.0,4589.0,114.0,0.0,2.0,0.0,138.0,0,0,0,0,249.0,-,-,-,-,2235,-,27,1967,-,-,-,-,-,-,-,-,33,-,4448,208,-,-,-,-,-,1273,-,-,-,0,-,-,20,-,-,-,543,-,28.42,82.0,64.5,84.05,1.6,2.33,0.0,0.0,0.03,50.0,1.94,73.8,
Hauts-de-France,Données définitives,2021-01-08,23:45,,,,,,,,,,,,,,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,-,-,-,,-,-,,-,-,-,,-,,,,,,,,,,,,,
Hauts-de-France,Données définitives,2021-01-09,00:00,7326.0,2038.0,4591.0,113.0,0.0,2.0,0.0,140.0,0,0,0,0,442.0,-,-,-,-,2345,-,26,1935,-,-,-,-,-,-,-,-,33,-,4157,220,-,-,-,-,-,1372,-,-,-,0,-,-,19,-,-,-,807,-,27.82,82.64,62.67,84.08,1.54,2.31,0.0,0.0,0.03,50.0,1.91,74.87,
Hauts-de-France,Données définitives,2021-01-09,00:15,,,,,,,,,,,,,,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,-,-,-,,-,-,,-,-,-,,-,,,,,,,,,,,,,
Hauts-de-France,Données définitives,2021-01-09,00:30,7232.0,1977.0,4608.0,107.0,0.0,2.0,0.0,140.0,0,0,0,0,398.0,-,-,-,-,2518,-,28,2227,-,-,-,-,-,-,-,-,29,-,3454,223,-,-,-,-,-,1372,-,-,-,0,-,-,18,-,-,-,2022,-,27.34,80.17,63.72,84.4,1.48,2.19,0.0,0.0,0.03,50.0,1.94,74.87,
Hauts-de-France,Données définitives,2021-01-09,00:45,,,,,,,,,,,,,,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,-,-,-,,-,-,,-,-,-,,-,,,,,,,,,,,,,
Hauts-de-France,Données définitives,2021-01-09,01:00,7022.0,1933.0,4604.0,116.0,0.0,2.0,0.0,138.0,0,0,0,0,229.0,-,-,-,-,2380,-,27,2312,-,-,-,-,-,-,-,-,28,-,3400,215,-,-,-,-,-,1192,-,-,-,0,-,-,18,-,-,-,2023,-,27.53,78.39,65.57,84.32,1.65,2.37,0.0,0.0,0.03,50.0,1.97,73.8,
Hauts-de-France,Données définitives,2021-01-09,01:15,,,,,,,,,,,,,,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,-,-,-,,-,-,,-,-,-,,-,,,,,,,,,,,,,
Hauts-de-France,Données définitives,2021-01-09,01:30,7095.0,2017.0,4607.0,168.0,0.0,2.0,0.0,139.0,0,0,0,0,161.0,-,-,-,-,2494,-,26,2177,-,-,-,-,-,-,-,-,28,-,3542,218,-,-,-,-,-,1291,-,-,-,0,-,-,17,-,-,-,2023,-,28.43,81.79,64.93,84.38,2.37,3.44,0.0,0.0,0.03,50.0,1.96,74.33,
Hauts-de-France,Données définitives,2021-01-09,01:45,,,,,,,,,,,,,,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,-,-,-,,-,-,,-,-,-,,-,,,,,,,,,,,,,
Hauts-de-France,Données définitives,2021-01-09,02:00,6985.0,2002.0,4606.0,208.0,0.0,2.0,0.0,139.0,0,0,0,0,29.0,-,-,-,-,2418,-,25,2152,-,-,-,-,-,-,-,-,24,-,3601,207,-,-,-,-,-,1304,-,-,-,0,-,-,15,-,-,-,2023,-,28.66,81.18,65.94,84.36,2.98,4.25,0.0,0.0,0.03,50.0,1.99,74.33,
Hauts-de-France,Données définitives,2021-01-09,02:15,,,,,,,,,,,,,,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,-,-,-,,-,-,,-,-,-,,-,,,,,,,,,,,,,
Hauts-de-France,Données définitives,2021-01-09,02:30,6865.0,2064.0,4606.0,246.0,0.0,2.0,0.0,136.0,0,0,0,0,-190.0,-,-,-,-,2259,-,25,2283,-,-,-,-,-,-,-,-,24,-,3769,197,-,-,-,-,-,1269,-,-,-,0,-,-,14,-,-,-,2023,-,30.07,83.7,67.09,84.36,3.58,5.03,0.0,0.0,0.03,50.0,1.98,72.73,
Hauts-de-France,Données définitives,2021-01-09,02:45,,,,,,,,,,,,,,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,-,-,-,,-,-,,-,-,-,,-,,,,,,,,,,,,,
Hauts-de-France,Données définitives,2021-01-09,03:00,6649.0,1981.0,4606.0,271.0,0.0,2.0,0.0,127.0,0,0,0,0,-338.0,-,-,-,-,2141,-,24,2368,-,-,-,-,-,-,-,-,23,-,3777,192,-,-,-,-,-,1158,-,-,-,0,-,-,14,-,-,-,2023,-,29.79,80.33,69.27,84.36,4.08,5.54,0.0,0.0,0.03,50.0,1.91,67.91,
Hauts-de-France,Données définitives,2021-01-09,03:15,,,,,,,,,,,,,,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,-,-,-,,-,-,,-,-,-,,-,,,,,,,,,,,,,
Hauts-de-France,Données définitives,2021-01-09,03:30,6532.0,1987.0,4603.0,351.0,0.0,2.0,0.0,127.0,0,0,0,0,-538.0,-,-,-,-,1952,-,24,2499,-,-,-,-,-,-,-,-,21,-,3813,187,-,-,-,-,-,1045,-,-,-,0,-,-,15,-,-,-,2022,-,30.42,80.58,70.47,84.3,5.37,7.18,0.0,0.0,0.03,50.0,1.94,67.91,
Hauts-de-France,Données définitives,2021-01-09,03:45,,,,,,,,,,,,,,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,-,-,-,,-,-,,-,-,-,,-,,,,,,,,,,,,,
Hauts-de-France,Données définitives,2021-01-09,04:00,6452.0,1983.0,4605.0,380.0,0.0,2.0,0.0,132.0,0,0,0,0,-650.0,-,-,-,-,1928,-,24,2516,-,-,-,-,-,-,-,-,21,-,3953,181,-,-,-,-,-,1073,-,-,-,0,-,-,15,-,-,-,2022,-,30.73,80.41,71.37,84.34,5.89,7.77,0.0,0.0,0.03,50.0,2.05,70.59,
Hauts-de-France,Données définitives,2021-01-09,04:15,,,,,,,,,,,,,,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,-,-,-,,-,-,,-,-,-,,-,,,,,,,,,,,,,
Hauts-de-France,Données définitives,2021-01-09,04:30,6353.0,1995.0,4605.0,397.0,0.0,2.0,0.0,134.0,0,0,0,0,-779.0,-,-,-,-,1914,-,24,2517,-,-,-,-,-,-,-,-,23,-,4107,173,-,-,-,-,-,1108,-,-,-,0,-,-,15,-,-,-,2022,-,31.4,80.9,72.49,84.34,6.25,8.12,0.0,0.0,0.03,50.0,2.11,71.66,
Hauts-de-France,Données définitives,2021-01-09,04:45,,,,,,,,,,,,,,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,-,-,-,,-,-,,-,-,-,,-,,,,,,,,,,,,,
Hauts-de-France,Données définitives,2021-01-09,05:00,6396.0,1972.0,4605.0,344.0,0.0,2.0,0.0,132.0,0,0,0,0,-658.0,-,-,-,-,1938,-,24,2571,-,-,-,-,-,-,-,-,19,-,4054,165,-,-,-,-,-,1086,-,-,-,0,-,-,16,-,-,-,2023,-,30.83,79.97,72.0,84.34,5.38,7.04,0.0,0.0,0.03,50.0,2.06,70.59,
Hauts-de-France,Données définitives,2021-01-09,05:15,,,,,,,,,,,,,,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,-,-,-,,-,-,,-,-,-,,-,,,,,,,,,,,,,
Hauts-de-France,Données définitives,2021-01-09,05:30,6426.0,1949.0,4606.0,286.0,0.0,2.0,0.0,131.0,0,0,0,0,-549.0,-,-,-,-,2021,-,24,2506,-,-,-,-,-,-,-,-,19,-,4069,164,-,-,-,-,-,1190,-,-,-,0,-,-,15,-,-,-,2023,-,30.33,79.03,71.68,84.36,4.45,5.85,0.0,0.0,0.03,50.0,2.04,70.05,
Hauts-de-France,Données définitives,2021-01-09,05:45,,,,,,,,,,,,,,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,-,-,-,,-,-,,-,-,-,,-,,,,,,,,,,,,,
Hauts-de-France,Données définitives,2021-01-09,06:00,6471.0,1988.0,4608.0,223.0,0.0,2.0,0.0,131.0,0,0,0,0,-481.0,-,-,-,-,2052,-,24,2496,-,-,-,-,-,-,-,-,19,-,4040,175,-,-,-,-,-,1219,-,-,-,0,-,-,16,-,-,-,2023,-,30.72,80.62,71.21,84.4,3.45,4.56,0.0,0.0,0.03,50.0,2.02,70.05,
Hauts-de-France,Données définitives,2021-01-09,06:15,,,,,,,,,,,,,,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,-,-,-,,-,-,,-,-,-,,-,,,,,,,,,,,,,
Hauts-de-France,Données définitives,2021-01-09,06:30,6633.0,2030.0,4611.0,197.0,0.0,2.0,0.0,128.0,0,0,0,0,-335.0,-,-,-,-,2174,-,25,2430,-,-,-,-,-,-,-,-,17,-,3911,186,-,-,-,-,-,1190,-,-,-,0,-,-,16,-,-,-,2023,-,30.6,82.32,69.52,84.45,2.97,4.03,0.0,0.0,0.03,50.0,1.93,68.45,
Hauts-de-France,Données définitives,2021-01-09,06:45,,,,,,,,,,,,,,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,-,-,-,,-,-,,-,-,-,,-,,,,,,,,,,,,,
Hauts-de-France,Données définitives,2021-01-09,07:00,6727.0,1997.0,4612.0,195.0,0.0,2.0,0.0,128.0,0,0,0,0,-208.0,-,-,-,-,2220,-,24,2424,-,-,-,-,-,-,-,-,19,-,3823,188,-,-,-,-,-,1194,-,-,-,0,-,-,17,-,-,-,2023,-,29.69,80.98,68.56,84.47,2.9,3.99,0.0,0.0,0.03,50.0,1.9,68.45,
Hauts-de-France,Données définitives,2021-01-09,07:15,,,,,,,,,,,,,,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,-,-,-,,-,-,,-,-,-,,-,,,,,,,,,,,,,
Hauts-de-France,Données définitives,2021-01-09,07:30,6880.0,1963.0,4613.0,250.0,0.0,2.0,0.0,126.0,0,0,0,0,-74.0,-,-,-,-,2350,-,25,2437,-,-,-,-,-,-,-,-,20,-,3903,191,-,-,-,-,-,1250,-,-,-,0,-,-,18,-,-,-,2003,-,28.53,79.6,67.05,84.49,3.63,5.11,0.0,0.0,0.03,50.0,1.83,67.38,
Hauts-de-France,Données définitives,2021-01-09,07:45,,,,,,,,,,,,,,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,-,-,-,,-,-,,-,-,-,,-,,,,,,,,,,,,,
Hauts-de-France,Données définitives,2021-01-09,08:00,6917.0,1988.0,4613.0,364.0,0.0,2.0,0.0,125.0,0,0,0,0,-176.0,-,-,-,-,2301,-,25,2416,-,-,-,-,-,-,-,-,18,-,3924,194,-,-,-,-,-,1168,-,-,-,0,-,-,19,-,-,-,1931,-,28.74,80.62,66.69,84.49,5.26,7.45,0.0,0.0,0.03,50.0,1.81,66.84,
Hauts-de-France,Données définitives,2021-01-09,08:15,,,,,,,,,,,,,,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,-,-,-,,-,-,,-,-,-,,-,,,,,,,,,,,,,
Hauts-de-France,Données définitives,2021-01-09,08:30,7183.0,1957.0,4613.0,321.0,0.0,2.0,0.0,124.0,0,0,0,0,166.0,-,-,-,-,2389,-,25,2193,-,-,-,-,-,-,-,-,19,-,4144,195,-,-,-,-,-,1165,-,-,-,0,-,-,20,-,-,-,1228,-,27.24,79.36,64.22,84.49,4.47,6.57,0.0,0.0,0.03,50.0,1.73,66.31,
Hauts-de-France,Données définitives,2021-01-09,08:45,,,,,,,,,,,,,,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,-,-,-,,-,-,,-,-,-,,-,,,,,,,,,,,,,
Hauts-de-France,Données définitives,2021-01-09,09:00,7168.0,2066.0,4613.0,286.0,0.0,2.0,0.0,125.0,0,0,0,0,75.0,-,-,-,-,2407,-,25,2223,-,-,-,-,-,-,-,-,19,-,4163,197,-,-,-,-,-,1092,-,-,-,0,-,-,20,-,-,-,1274,-,28.82,83.78,64.36,84.49,3.99,5.85,0.0,0.0,0.03,50.0,1.74,66.84,
Hauts-de-France,Données définitives,2021-01-09,09:15,,,,,,,,,,,,,,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,-,-,-,,-,-,,-,-,-,,-,,,,,,,,,,,,,
Hauts-de-France,Données définitives,2021-01-09,09:30,7309.0,1986.0,4614.0,273.0,3.0,2.0,0.0,125.0,0,0,0,0,305.0,-,-,-,-,2792,-,26,2202,-,-,-,-,-,-,-,-,20,-,3806,206,-,-,-,-,-,1194,-,-,-,0,-,-,20,-,-,-,1856,-,27.17,80.54,63.13,84.51,3.74,5.58,0.04,1.61,0.03,50.0,1.71,66.84,
Hauts-de-France,Données définitives,2021-01-09,09:45,,,,,,,,,,,,,,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,-,-,-,,-,-,,-,-,-,,-,,,,,,,,,,,,,
Hauts-de-France,Données définitives,2021-01-09,10:00,7452.0,2060.0,4613.0,274.0,8.0,2.0,0.0,127.0,0,0,0,0,369.0,-,-,-,-,2820,-,27,2226,-,-,-,-,-,-,-,-,21,-,3732,211,-,-,-,-,-,1140,-,-,-,0,-,-,21,-,-,-,1859,-,27.64,83.54,61.9,84.49,3.68,5.6,0.11,4.3,0.03,50.0,1.7,67.91,
Hauts-de-France,Données définitives,2021-01-09,10:15,,,,,,,,,,,,,,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,-,-,-,,-,-,,-,-,-,,-,,,,,,,,,,,,,
Hauts-de-France,Données définitives,2021-01-09,10:30,7502.0,2007.0,4614.0,239.0,15.0,2.0,0.0,124.0,0,0,0,0,501.0,-,-,-,-,2834,-,27,2304,-,-,-,-,-,-,-,-,21,-,3530,212,-,-,-,-,-,1143,-,-,-,0,-,-,20,-,-,-,2025,-,26.75,81.39,61.5,84.51,3.19,4.89,0.2,8.06,0.03,50.0,1.65,66.31,
Hauts-de-France,Données définitives,2021-01-09,10:45,,,,,,,,,,,,,,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,-,-,-,,-,-,,-,-,-,,-,,,,,,,,,,,,,
Hauts-de-France,Données définitives,2021-01-09,11:00,7466.0,2004.0,4612.0,191.0,22.0,2.0,0.0,125.0,0,0,0,0,510.0,-,-,-,-,2770,-,27,2375,-,-,-,-,-,-,-,-,21,-,3476,214,-,-,-,-,-,1093,-,-,-,0,-,-,20,-,-,-,2024,-,26.84,81.27,61.77,84.47,2.56,3.91,0.29,11.83,0.03,50.0,1.67,66.84,
Hauts-de-France,Données définitives,2021-01-09,11:15,,,,,,,,,,,,,,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,-,-,-,,-,-,,-,-,-,,-,,,,,,,,,,,,,
Hauts-de-France,Données définitives,2021-01-09,11:30,7471.0,2020.0,4612.0,155.0,27.0,2.0,0.0,128.0,0,0,0,0,527.0,-,-,-,-,2720,-,27,2391,-,-,-,-,-,-,-,-,21,-,3581,213,-,-,-,-,-,1249,-,-,-,0,-,-,21,-,-,-,2024,-,27.04,81.91,61.73,84.47,2.07,3.17,0.36,14.52,0.03,50.0,1.71,68.45,
Hauts-de-France,Données définitives,2021-01-09,11:45,,,,,,,,,,,,,,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,-,-,-,,-,-,,-,-,-,,-,,,,,,,,,,,,,
Hauts-de-France,Données définitives,2021-01-09,12:00,7604.0,1988.0,4611.0,159.0,33.0,2.0,0.0,129.0,0,0,0,0,681.0,-,-,-,-,2789,-,27,2404,-,-,-,-,-,-,-,-,19,-,3518,215,-,-,-,-,-,1260,-,-,-,0,-,-,21,-,-,-,2026,-,26.14,80.62,60.64,84.45,2.09,3.25,0.43,17.74,0.03,50.0,1.7,68.98,
Hauts-de-France,Données définitives,2021-01-09,12:15,,,,,,,,,,,,,,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,-,-,-,,-,-,,-,-,-,,-,,,,,,,,,,,,,
