Périmètre,Nature,Date,Heures,Consommation,Thermique,Nucléaire,Eolien,Solaire,Hydraulique,Pompage,Bioénergies,Stockage batterie,Déstockage batterie,Eolien terrestre,Eolien offshore,Ech. physiques,Flux physiques d'Auvergne-Rhône-Alpes vers Ile-de-France,Flux physiques de Bourgogne-Franche-Comté vers Ile-de-France,Flux physiques de Bretagne vers Ile-de-France,Flux physiques de Centre-Val de Loire vers Ile-de-France,Flux physiques de Grand-Est vers Ile-de-France,Flux physiques de Hauts-de-France vers Ile-de-France,Flux physiques d'Ile-de-France vers Ile-de-France,Flux physiques de Normandie vers Ile-de-France,Flux physiques de Nouvelle-Aquitaine vers Ile-de-France,Flux physiques d'Occitanie vers Ile-de-France,Flux physiques de Pays-de-la-Loire vers Ile-de-France,Flux physiques de PACA vers Ile-de-France,Flux physiques de Ile-de-France vers Auvergne-Rhône-Alpes,Flux physiques de Ile-de-France vers Bourgogne-Franche-Comté,Flux physiques de Ile-de-France vers Bretagne,Flux physiques de Ile-de-France vers Centre-Val de Loire,Flux physiques de Ile-de-France vers Grand-Est,Flux physiques de Ile-de-France vers Hauts-de-France,Flux physiques de Ile-de-France vers Ile-de-France,Flux physiques de Ile-de-France vers Normandie,Flux physiques de Ile-de-France vers Nouvelle-Aquitaine,Flux physiques de Ile-de-France vers Occitanie,Flux physiques de Ile-de-France vers Pays-de-la-Loire,Flux physiques de Ile-de-France vers PACA,Flux physiques Allemagne vers Ile-de-France,Flux physiques Belgique vers Ile-de-France,Flux physiques Espagne vers Ile-de-France,Flux physiques Italie vers Ile-de-France,Flux physiques Luxembourg vers Ile-de-France,Flux physiques Royaume-Uni vers Ile-de-France,Flux physiques Suisse vers Ile-de-France,Flux physiques de Ile-de-France vers Allemagne,Flux physiques de Ile-de-France vers Belgique,Flux physiques de Ile-de-France vers Espagne,Flux physiques de Ile-de-France vers Italie,Flux physiques de Ile-de-France vers Luxembourg,Flux physiques de Ile-de-France vers Royaume-Uni,Flux physiques de Ile-de-France vers Suisse,TCO Thermique (%),TCH Thermique (%),TCO Nucléaire (%),TCH Nucléaire (%),TCO Eolien (%),TCH Eolien (%),TCO Solaire (%),TCH Solaire (%),TCO Hydraulique (%),TCH Hydraulique (%),TCO Bioénergies (%),TCH Bioénergies (%),Unnamed: 67
Ile-de-France,Données définitives,2021-08-29,12:15,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2021-08-29,12:30,5929.0,5.0,0.0,9.0,62.0,9.0,0.0,153.0,0,0,0,0,5691.0,-,0,-,3783,795,1413,-,688,-,-,-,-,-,416,-,8,551,12,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.08,0.23,0.0,-,0.15,8.49,1.05,38.99,0.15,45.0,2.58,47.08,
Ile-de-France,Données définitives,2021-08-29,12:45,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2021-08-29,13:00,5958.0,90.0,0.0,15.0,65.0,9.0,0.0,152.0,0,0,0,0,5628.0,-,0,-,3839,828,1272,-,653,-,-,-,-,-,392,-,9,551,12,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.51,4.05,0.0,-,0.25,14.15,1.09,40.88,0.15,45.0,2.55,46.77,
Ile-de-France,Données définitives,2021-08-29,13:15,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2021-08-29,13:30,5822.0,90.0,0.0,17.0,61.0,9.0,0.0,156.0,0,0,0,0,5490.0,-,0,-,3759,677,1451,-,752,-,-,-,-,-,493,-,11,634,12,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.55,4.05,0.0,-,0.29,16.04,1.05,38.36,0.15,45.0,2.68,48.0,
Ile-de-France,Données définitives,2021-08-29,13:45,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2021-08-29,14:00,5731.0,0.0,0.0,14.0,54.0,9.0,0.0,152.0,0,0,0,0,5505.0,-,0,-,3785,643,1479,-,778,-,-,-,-,-,490,-,14,664,12,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,0.24,13.21,0.94,33.96,0.16,45.0,2.65,46.77,
Ile-de-France,Données définitives,2021-08-29,14:15,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2021-08-29,14:30,5703.0,0.0,0.0,14.0,56.0,9.0,0.0,157.0,0,0,0,0,5470.0,-,0,-,3832,554,1548,-,853,-,-,-,-,-,540,-,12,756,9,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,0.25,13.21,0.98,35.22,0.16,45.0,2.75,48.31,
Ile-de-France,Données définitives,2021-08-29,14:45,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2021-08-29,15:00,5556.0,0.0,0.0,19.0,54.0,9.0,0.0,150.0,0,0,0,0,5328.0,-,0,-,3695,504,1675,-,875,-,-,-,-,-,590,-,11,809,11,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,0.34,17.92,0.97,33.96,0.16,45.0,2.7,46.15,
Ile-de-France,Données définitives,2021-08-29,15:15,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2021-08-29,15:30,5479.0,0.0,0.0,25.0,52.0,9.0,0.0,152.0,0,0,0,0,5244.0,-,0,-,3696,448,1756,-,900,-,-,-,-,-,636,-,11,898,11,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,0.46,23.58,0.95,32.7,0.16,45.0,2.77,46.77,
Ile-de-France,Données définitives,2021-08-29,15:45,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2021-08-29,16:00,5389.0,0.0,0.0,26.0,54.0,9.0,0.0,152.0,0,0,0,0,5151.0,-,0,-,3610,414,1815,-,937,-,-,-,-,-,669,-,17,930,9,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,0.48,24.53,1.0,33.96,0.17,45.0,2.82,46.77,
Ile-de-France,Données définitives,2021-08-29,16:15,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2021-08-29,16:30,5319.0,0.0,0.0,22.0,54.0,9.0,0.0,145.0,0,0,0,0,5092.0,-,0,-,3569,362,1936,-,963,-,-,-,-,-,697,-,25,1006,9,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,0.41,20.75,1.02,33.96,0.17,45.0,2.73,44.62,
Ile-de-France,Données définitives,2021-08-29,16:45,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2021-08-29,17:00,5310.0,0.0,0.0,26.0,44.0,9.0,0.0,150.0,0,0,0,0,5085.0,-,0,-,3406,385,2025,-,934,-,-,-,-,-,716,-,22,919,9,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,0.49,24.53,0.83,27.67,0.17,45.0,2.82,46.15,
Ile-de-France,Données définitives,2021-08-29,17:15,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2021-08-29,17:30,5350.0,0.0,0.0,21.0,38.0,9.0,0.0,155.0,0,0,0,0,5131.0,-,0,-,3315,484,1873,-,896,-,-,-,-,-,652,-,19,755,11,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,0.39,19.81,0.71,23.9,0.17,45.0,2.9,47.69,
Ile-de-France,Données définitives,2021-08-29,17:45,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2021-08-29,18:00,5383.0,0.0,0.0,22.0,33.0,9.0,0.0,153.0,0,0,0,0,5170.0,-,0,-,3244,529,1865,-,846,-,-,-,-,-,605,-,13,687,10,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,0.41,20.75,0.61,20.75,0.17,45.0,2.84,47.08,
Ile-de-France,Données définitives,2021-08-29,18:15,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2021-08-29,18:30,5476.0,0.0,0.0,25.0,24.0,9.0,0.0,146.0,0,0,0,0,5276.0,-,0,-,3123,649,1797,-,757,-,-,-,-,-,543,-,17,481,10,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,0.46,23.58,0.44,15.09,0.16,45.0,2.67,44.92,
Ile-de-France,Données définitives,2021-08-29,18:45,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2021-08-29,19:00,5703.0,0.0,0.0,23.0,15.0,9.0,0.0,147.0,0,0,0,0,5513.0,-,0,-,3140,785,1788,-,708,-,-,-,-,-,487,-,20,381,12,-,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,0.4,21.7,0.26,9.43,0.16,45.0,2.58,45.23,
Ile-de-France,Données définitives,2021-08-29,19:15,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2021-08-29,19:30,5874.0,0.0,0.0,21.0,8.0,9.0,0.0,147.0,0,0,0,0,5692.0,-,0,-,2744,1040,1861,-,652,-,-,-,-,-,430,-,13,107,11,-,44,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,0.36,19.81,0.14,5.03,0.15,45.0,2.5,45.23,
Ile-de-France,Données définitives,2021-08-29,19:45,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2021-08-29,20:00,5931.0,0.0,0.0,20.0,3.0,9.0,0.0,148.0,0,0,0,0,5754.0,-,0,-,2781,1088,1809,-,620,-,-,-,-,-,373,-,9,99,11,-,53,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,0.34,18.87,0.05,1.89,0.15,45.0,2.5,45.54,
Ile-de-France,Données définitives,2021-08-29,20:15,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2021-08-29,20:30,5921.0,0.0,0.0,19.0,1.0,9.0,0.0,145.0,0,0,0,0,5750.0,-,0,-,2659,1167,1753,-,628,-,-,-,-,-,350,-,8,29,12,-,59,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,0.32,17.92,0.02,0.63,0.15,45.0,2.45,44.62,
Ile-de-France,Données définitives,2021-08-29,20:45,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2021-08-29,21:00,6006.0,0.0,0.0,22.0,0.0,9.0,0.0,152.0,0,0,0,0,5826.0,-,0,-,2453,1428,1757,-,595,-,-,-,-,-,316,-,8,0,10,-,73,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,0.37,20.75,0.0,0.0,0.15,45.0,2.53,46.77,
Ile-de-France,Données définitives,2021-08-29,21:15,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2021-08-29,21:30,5968.0,0.0,0.0,22.0,0.0,9.0,0.0,152.0,0,0,0,0,5789.0,-,0,-,2151,1717,1854,-,530,-,-,-,-,-,349,-,8,0,11,-,96,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,0.37,20.75,0.0,0.0,0.15,45.0,2.55,46.77,
Ile-de-France,Données définitives,2021-08-29,21:45,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2021-08-29,22:00,5741.0,0.0,0.0,20.0,0.0,9.0,0.0,154.0,0,0,0,0,5562.0,-,0,-,2085,1645,1783,-,531,-,-,-,-,-,373,-,9,0,10,-,91,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,0.35,18.87,0.0,0.0,0.16,45.0,2.68,47.38,
Ile-de-France,Données définitives,2021-08-29,22:15,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2021-08-29,22:30,5678.0,0.0,0.0,19.0,0.0,9.0,0.0,155.0,0,0,0,0,5498.0,-,0,-,2059,1682,1743,-,496,-,-,-,-,-,357,-,8,0,10,-,109,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,0.33,17.92,0.0,0.0,0.16,45.0,2.73,47.69,
Ile-de-France,Données définitives,2021-08-29,22:45,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2021-08-29,23:00,6074.0,0.0,0.0,22.0,0.0,9.0,0.0,160.0,0,0,0,0,5887.0,-,0,-,1727,2291,1919,-,473,-,-,-,-,-,356,-,8,0,14,-,145,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,0.36,20.75,0.0,0.0,0.15,45.0,2.63,49.23,
Ile-de-France,Données définitives,2021-08-29,23:15,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2021-08-29,23:30,5915.0,0.0,0.0,24.0,0.0,9.0,0.0,156.0,0,0,0,0,5729.0,-,0,-,1621,1842,2265,-,608,-,-,-,-,-,471,-,8,0,13,-,116,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,0.41,22.64,0.0,0.0,0.15,45.0,2.64,48.0,
Ile-de-France,Données définitives,2021-08-29,23:45,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2021-08-30,00:00,5682.0,0.0,0.0,21.0,0.0,9.0,0.0,155.0,0,0,0,0,5501.0,-,0,-,1740,1805,1964,-,540,-,-,-,-,-,420,-,8,0,12,-,107,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,0.37,19.81,0.0,0.0,0.16,45.0,2.73,47.69,
Ile-de-France,Données définitives,2021-08-30,00:15,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2021-08-30,00:30,5455.0,0.0,0.0,19.0,0.0,9.0,0.0,162.0,0,0,0,0,5268.0,-,0,-,2367,1046,1772,-,612,-,-,-,-,-,432,-,8,5,14,-,70,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,0.35,17.92,0.0,0.0,0.16,45.0,2.97,49.85,
Ile-de-France,Données définitives,2021-08-30,00:45,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2021-08-30,01:00,5033.0,0.0,0.0,18.0,0.0,9.0,0.0,163.0,0,0,0,0,4847.0,-,0,-,2428,846,1641,-,635,-,-,-,-,-,471,-,8,164,13,-,48,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,0.36,16.98,0.0,0.0,0.18,45.0,3.24,50.15,
Ile-de-France,Données définitives,2021-08-30,01:15,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2021-08-30,01:30,4732.0,0.0,0.0,19.0,0.0,9.0,0.0,160.0,0,0,0,0,4547.0,-,0,-,2513,672,1643,-,657,-,-,-,-,-,520,-,7,350,12,-,48,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,0.4,17.92,0.0,0.0,0.19,45.0,3.38,49.23,
Ile-de-France,Données définitives,2021-08-30,01:45,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2021-08-30,02:00,4562.0,0.0,0.0,23.0,0.0,9.0,0.0,158.0,0,0,0,0,4376.0,-,0,-,2550,601,1656,-,673,-,-,-,-,-,578,-,7,463,9,-,48,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,0.5,21.7,0.0,0.0,0.2,45.0,3.46,48.62,
Ile-de-France,Données définitives,2021-08-30,02:15,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2021-08-30,02:30,4528.0,0.0,0.0,21.0,0.0,9.0,0.0,156.0,0,0,0,0,4346.0,-,0,-,2461,535,1782,-,780,-,-,-,-,-,621,-,7,541,10,-,34,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,0.46,19.81,0.0,0.0,0.2,45.0,3.45,48.0,
Ile-de-France,Données définitives,2021-08-30,02:45,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2021-08-30,03:00,4402.0,0.0,0.0,21.0,0.0,9.0,0.0,151.0,0,0,0,0,4224.0,-,0,-,2315,410,2007,-,954,-,-,-,-,-,705,-,6,717,9,-,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,0.48,19.81,0.0,0.0,0.2,45.0,3.43,46.46,
Ile-de-France,Données définitives,2021-08-30,03:15,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2021-08-30,03:30,4293.0,0.0,0.0,18.0,0.0,9.0,0.0,158.0,0,0,0,0,4111.0,-,0,-,2418,338,2012,-,959,-,-,-,-,-,723,-,6,859,8,-,19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,0.42,16.98,0.0,0.0,0.21,45.0,3.68,48.62,
Ile-de-France,Données définitives,2021-08-30,03:45,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2021-08-30,04:00,4276.0,0.0,0.0,10.0,0.0,9.0,0.0,158.0,0,0,0,0,4103.0,-,0,-,2399,328,2060,-,957,-,-,-,-,-,743,-,6,868,8,-,17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,0.23,9.43,0.0,0.0,0.21,45.0,3.7,48.62,
Ile-de-France,Données définitives,2021-08-30,04:15,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2021-08-30,04:30,4285.0,0.0,0.0,11.0,0.0,9.0,0.0,159.0,0,0,0,0,4109.0,-,0,-,2562,311,2005,-,920,-,-,-,-,-,746,-,6,922,8,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,0.26,10.38,0.0,0.0,0.21,45.0,3.71,48.92,
Ile-de-France,Données définitives,2021-08-30,04:45,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2021-08-30,05:00,4301.0,0.0,0.0,11.0,0.0,9.0,0.0,155.0,0,0,0,0,4129.0,-,0,-,2553,323,2035,-,901,-,-,-,-,-,749,-,6,903,10,-,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,0.26,10.38,0.0,0.0,0.21,45.0,3.6,47.69,
Ile-de-France,Données définitives,2021-08-30,05:15,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2021-08-30,05:30,4535.0,0.0,0.0,10.0,0.0,9.0,0.0,156.0,0,0,0,0,4364.0,-,0,-,2449,428,2082,-,879,-,-,-,-,-,721,-,7,708,9,-,28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,0.22,9.43,0.0,0.0,0.2,45.0,3.44,48.0,
Ile-de-France,Données définitives,2021-08-30,05:45,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2021-08-30,06:00,4764.0,0.0,0.0,10.0,0.0,9.0,0.0,152.0,0,0,0,0,4597.0,-,0,-,2717,459,1989,-,844,-,-,-,-,-,652,-,8,703,11,-,39,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,0.21,9.43,0.0,0.0,0.19,45.0,3.19,46.77,
Ile-de-France,Données définitives,2021-08-30,06:15,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2021-08-30,06:30,5113.0,0.0,0.0,12.0,0.0,9.0,0.0,155.0,0,0,0,0,4939.0,-,0,-,2843,572,2027,-,589,-,-,-,-,-,529,-,9,523,11,-,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,0.23,11.32,0.0,0.0,0.18,45.0,3.03,47.69,
Ile-de-France,Données définitives,2021-08-30,06:45,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2021-08-30,07:00,5389.0,0.0,0.0,14.0,0.0,9.0,0.0,154.0,0,0,0,0,5214.0,-,0,-,2886,603,2158,-,593,-,-,-,-,-,513,-,9,471,11,-,24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,0.26,13.21,0.0,0.0,0.17,45.0,2.86,47.38,
Ile-de-France,Données définitives,2021-08-30,07:15,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2021-08-30,07:30,5723.0,0.0,0.0,13.0,1.0,9.0,0.0,151.0,0,0,0,0,5550.0,-,0,-,3010,727,2022,-,591,-,-,-,-,-,416,-,10,340,11,-,23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,0.23,12.26,0.02,0.63,0.16,45.0,2.64,46.46,
Ile-de-France,Données définitives,2021-08-30,07:45,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2021-08-30,08:00,6051.0,0.0,0.0,14.0,3.0,9.0,0.0,160.0,0,0,0,0,5868.0,-,0,-,3305,812,1963,-,570,-,-,-,-,-,400,-,10,321,19,-,32,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,0.23,13.21,0.05,1.89,0.15,45.0,2.64,49.23,
Ile-de-France,Données définitives,2021-08-30,08:15,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
